SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
22024,1610612746,LAC,LA Clippers,Isolation,Offensive,0.862,82,0.12,0.972,0.388,0.159,0.106,0.155,0.025,0.428,0.454,1078,1048,318,820,502
22024,1610612742,DAL,Dallas Mavericks,Isolation,Offensive,0.793,82,0.1,0.952,0.424,0.126,0.098,0.119,0.023,0.437,0.477,908,864,308,726,418
22024,1610612760,OKC,Oklahoma City Thunder,Isolation,Offensive,0.966,82,0.09,1.034,0.451,0.14,0.06,0.127,0.025,0.484,0.488,834,862,310,688,378
22024,1610612738,BOS,Boston Celtics,Isolation,Offensive,0.828,82,0.1,0.956,0.413,0.116,0.075,0.106,0.022,0.433,0.466,896,857,308,745,437
22024,1610612747,LAL,Los Angeles Lakers,Isolation,Offensive,0.897,82,0.09,0.983,0.426,0.137,0.085,0.134,0.031,0.451,0.473,801,787,276,648,372
22024,1610612755,PHI,Philadelphia 76ers,Isolation,Offensive,0.483,82,0.094,0.899,0.418,0.116,0.094,0.108,0.027,0.426,0.455,848,762,290,693,403
22024,1610612749,MIL,Milwaukee Bucks,Isolation,Offensive,0.759,82,0.084,0.939,0.453,0.13,0.096,0.121,0.023,0.454,0.48,753,707,272,600,328
22024,1610612763,MEM,Memphis Grizzlies,Isolation,Offensive,0.621,82,0.076,0.914,0.441,0.137,0.121,0.127,0.037,0.439,0.47,735,672,252,572,320
22024,1610612757,POR,Portland Trail Blazers,Isolation,Offensive,0.414,82,0.076,0.876,0.386,0.139,0.103,0.131,0.036,0.407,0.425,718,629,220,570,350
22024,1610612750,MIN,Minnesota Timberwolves,Isolation,Offensive,0.345,82,0.078,0.873,0.394,0.122,0.146,0.113,0.015,0.399,0.455,711,621,209,531,322
22024,1610612752,NYK,New York Knicks,Isolation,Offensive,0.69,82,0.073,0.926,0.419,0.142,0.104,0.135,0.045,0.425,0.456,661,612,221,528,307
22024,1610612745,HOU,Houston Rockets,Isolation,Offensive,0.207,82,0.076,0.842,0.403,0.116,0.109,0.107,0.019,0.41,0.43,727,612,233,578,345
22024,1610612756,PHX,Phoenix Suns,Isolation,Offensive,1.0,82,0.065,1.054,0.504,0.151,0.106,0.132,0.037,0.503,0.526,575,606,226,448,222
22024,1610612758,SAC,Sacramento Kings,Isolation,Offensive,0.552,82,0.072,0.911,0.413,0.126,0.076,0.123,0.021,0.437,0.442,661,602,224,542,318
22024,1610612762,UTA,Utah Jazz,Isolation,Offensive,0.138,82,0.076,0.837,0.36,0.154,0.107,0.14,0.025,0.396,0.4,712,596,196,544,348
22024,1610612759,SAS,San Antonio Spurs,Isolation,Offensive,0.517,82,0.069,0.902,0.407,0.133,0.093,0.126,0.025,0.431,0.442,633,571,206,506,300
22024,1610612753,ORL,Orlando Magic,Isolation,Offensive,0.241,82,0.072,0.861,0.401,0.136,0.104,0.124,0.028,0.418,0.43,646,556,204,509,305
22024,1610612740,NOP,New Orleans Pelicans,Isolation,Offensive,0.034,82,0.069,0.824,0.374,0.148,0.11,0.138,0.02,0.405,0.399,637,525,182,486,304
22024,1610612748,MIA,Miami Heat,Isolation,Offensive,0.379,82,0.066,0.874,0.418,0.12,0.097,0.111,0.022,0.431,0.434,585,511,197,471,274
22024,1610612766,CHA,Charlotte Hornets,Isolation,Offensive,0.586,82,0.06,0.913,0.4,0.129,0.093,0.126,0.024,0.426,0.434,549,501,176,440,264
22024,1610612765,DET,Detroit Pistons,Isolation,Offensive,0.31,82,0.059,0.87,0.413,0.131,0.124,0.12,0.033,0.418,0.439,548,477,176,426,250
22024,1610612754,IND,Indiana Pacers,Isolation,Offensive,0.724,82,0.056,0.933,0.429,0.114,0.087,0.105,0.034,0.436,0.468,507,473,181,422,241
22024,1610612751,BKN,Brooklyn Nets,Isolation,Offensive,0.448,82,0.057,0.876,0.392,0.143,0.11,0.132,0.026,0.415,0.43,509,446,154,393,239
22024,1610612739,CLE,Cleveland Cavaliers,Isolation,Offensive,0.276,82,0.055,0.867,0.397,0.123,0.113,0.113,0.018,0.408,0.446,505,438,157,395,238
22024,1610612743,DEN,Denver Nuggets,Isolation,Offensive,0.655,82,0.05,0.919,0.452,0.099,0.107,0.092,0.015,0.448,0.484,467,429,171,378,207
22024,1610612741,CHI,Chicago Bulls,Isolation,Offensive,0.931,82,0.045,0.991,0.425,0.133,0.077,0.122,0.026,0.45,0.486,427,423,148,348,200
22024,1610612744,GSW,Golden State Warriors,Isolation,Offensive,0.172,82,0.05,0.837,0.368,0.15,0.096,0.139,0.026,0.405,0.4,467,391,134,364,230
22024,1610612764,WAS,Washington Wizards,Isolation,Offensive,0.069,82,0.043,0.832,0.386,0.109,0.133,0.096,0.03,0.383,0.431,405,337,123,319,196
22024,1610612761,TOR,Toronto Raptors,Isolation,Offensive,0.103,82,0.041,0.832,0.392,0.131,0.098,0.126,0.018,0.42,0.412,388,323,120,306,186
22024,1610612737,ATL,Atlanta Hawks,Isolation,Offensive,0.0,82,0.041,0.791,0.322,0.157,0.113,0.139,0.015,0.376,0.355,388,307,93,289,196
