PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK
1631260,AJ Green,AJ,1610612749,MIL,25.0,5,1,4,0.2,27.0,110.5,2.4,0.085,0.121,0.0,0.0,0.2,0.111,6.0,6.2,7.2,21.2,-0.702,115,139,75,154,78,110,85,154,169,165,165,119,125,99,121,152,130,140
203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,14,7,7,0.5,37.3,113.9,4.0,0.104,0.149,0.6,0.099,0.4,0.119,13.1,10.1,12.9,41.6,-1.024,36,39,197,84,22,144,48,126,139,92,153,84,123,200,176,210,213,193
1628988,Aaron Holiday,Aaron,1610612745,HOU,28.0,3,3,0,1.0,9.1,116.7,0.3,0.038,0.067,0.0,0.0,0.0,0.0,4.7,4.3,5.3,12.0,-0.301,176,88,1,1,147,161,193,202,202,165,165,160,160,86,93,118,88,85
1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,20,14,6,0.7,28.5,109.7,4.7,0.154,0.238,0.8,0.184,0.8,0.2,7.5,9.7,4.5,27.7,-0.727,1,1,168,21,69,101,34,66,67,60,106,38,75,124,166,107,158,147
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,19,13,6,0.684,13.2,100.9,1.5,0.11,0.164,0.5,0.141,0.2,0.174,3.6,3.0,2.6,10.9,-0.28,16,16,168,38,130,42,130,120,128,112,125,117,92,75,76,68,85,80
1642349,Ajay Mitchell,Ajay,1610612760,OKC,22.0,10,7,3,0.7,7.1,109.9,0.5,0.064,0.096,0.2,0.118,0.0,0.0,2.2,2.4,1.8,7.0,-0.196,61,39,56,21,164,103,184,182,185,150,140,160,160,50,65,49,61,66
201143,Al Horford,Al,1610612738,BOS,39.0,11,6,5,0.545,31.6,108.3,4.4,0.13,0.206,0.6,0.152,1.3,0.359,10.4,10.8,7.5,28.9,-0.791,52,46,155,77,56,86,41,96,96,84,115,11,35,170,183,156,163,155
202692,Alec Burks,Alec,1610612748,MIA,33.0,1,0,1,0.0,15.2,121.4,2.0,0.133,0.286,0.0,0.0,0.0,0.0,3.0,7.0,3.0,22.0,-0.462,212,180,10,180,121,182,100,92,35,165,165,160,160,65,136,73,134,103
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,20,14,6,0.7,23.9,101.2,2.0,0.082,0.137,1.9,0.311,0.5,0.196,6.6,6.4,4.4,20.1,-0.505,1,1,168,21,85,43,100,158,149,6,27,60,82,114,126,103,127,114
203458,Alex Len,Alex,1610612747,LAL,32.0,2,0,2,0.0,1.8,66.7,0.5,0.333,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.002,199,180,24,180,212,3,184,6,5,165,165,160,160,27,20,1,3,3
1630578,Alperen Sengun,Alperen,1610612745,HOU,22.0,7,3,4,0.429,36.6,104.0,8.9,0.225,0.335,1.9,0.317,0.4,0.115,10.0,8.4,8.7,24.6,-0.819,86,88,75,101,24,53,5,18,22,8,25,73,124,164,156,176,145,161
1641708,Amen Thompson,Amen,1610612745,HOU,22.0,7,3,4,0.429,33.1,109.6,4.1,0.116,0.173,1.7,0.353,0.9,0.25,11.1,9.1,9.0,25.4,-0.856,86,88,75,101,46,98,46,111,121,11,15,30,56,175,161,177,149,170
1641748,Andre Jackson Jr.,Andre,1610612749,MIL,23.0,2,0,2,0.0,2.4,88.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.031,199,180,24,180,208,21,204,204,204,165,165,160,160,1,1,1,3,9
1629614,Andrew Nembhard,Andrew,1610612754,IND,25.0,20,14,6,0.7,33.3,111.0,2.8,0.079,0.125,1.6,0.284,0.3,0.059,8.6,10.9,5.6,33.2,-0.871,1,1,168,21,44,115,78,163,163,13,40,102,148,141,184,123,187,173
203952,Andrew Wiggins,Andrew,1610612748,MIA,30.0,4,0,4,0.0,30.6,135.9,2.3,0.082,0.132,0.3,0.111,1.3,0.417,9.0,9.5,8.5,32.0,-1.222,153,180,75,180,60,207,92,159,157,142,144,12,28,148,164,172,178,214
1641710,Anthony Black,Anthony,1610612753,ORL,21.0,5,1,4,0.2,17.7,123.1,2.4,0.162,0.255,0.8,0.4,0.2,0.143,5.6,5.8,3.2,12.0,-0.588,115,139,75,154,111,187,85,53,50,60,11,119,106,96,119,78,88,129
1630162,Anthony Edwards,Anthony,1610612750,MIN,23.0,15,9,6,0.6,39.0,109.1,6.6,0.166,0.256,1.1,0.215,0.7,0.19,12.9,11.7,8.1,33.1,-0.972,28,29,168,51,13,92,10,50,48,37,75,42,85,197,203,165,185,187
