close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202710,Jimmy Butler III,1610612741,CHI,F,27.0,6,6,1.0,5.17,11.5,0.449,0.45,-0.001
201577,Robin Lopez,1610612741,CHI,C,29.0,6,6,1.0,6.33,11.17,0.567,0.479,0.088
202703,Nikola Mirotic,1610612741,CHI,F,26.0,6,6,1.0,4.83,11.0,0.439,0.452,-0.012
203477,Isaiah Canaan,1610612741,CHI,G,26.0,3,3,1.0,4.0,10.67,0.375,0.454,-0.079
2548,Dwyane Wade,1610612741,CHI,G,35.0,6,6,1.0,5.5,10.0,0.55,0.436,0.114
1627835,Paul Zipser,1610612741,CHI,F,23.0,6,6,1.0,3.67,9.5,0.386,0.439,-0.053
1626171,Bobby Portis,1610612741,CHI,F,22.0,6,6,1.0,3.33,8.67,0.385,0.462,-0.077
200765,Rajon Rondo,1610612741,CHI,G,31.0,2,2,1.0,4.0,7.5,0.533,0.46,0.073
1626245,Cristiano Felicio,1610612741,CHI,F-C,24.0,5,5,1.0,3.0,5.2,0.577,0.463,0.114
1626170,Jerian Grant,1610612741,CHI,G,24.0,4,4,1.0,1.5,4.75,0.316,0.425,-0.11
203487,Michael Carter-Williams,1610612741,CHI,G,25.0,3,3,1.0,2.33,4.67,0.5,0.451,0.05
201627,Anthony Morrow,1610612741,CHI,G,31.0,3,3,1.0,2.0,4.67,0.429,0.423,0.005
1627756,Denzel Valentine,1610612741,CHI,G,23.0,2,2,1.0,0.5,3.0,0.167,0.445,-0.278
203530,Joffrey Lauvergne,1610612741,CHI,C-F,25.0,3,3,1.0,0.67,2.0,0.333,0.495,-0.161
1626166,Cameron Payne,1610612741,CHI,G,22.0,1,1,1.0,1.0,1.0,1.0,0.373,0.627
