group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,203076,Anthony Davis,Anthony,1610612747,LAL,28.0,18,12,6,0.667,3.8,115.3,113.4,113.4,97.2,98.4,98.4,18.1,15.0,15.0,0.156,2.33,13.5,0.104,0.152,0.128,5.8,5.9,0.434,0.487,0.273,0.28,92.66,92.94,77.45,92.94,0.144,142,15,38,0.8,2.1,0.395,163,93,205,67,66,158,131,131,89,134,134,80,94,94,118,52,178,44,143,79,235,236,262,280,61,64,413,430,430,97,58,47,55,34,237,LAL
Players,1629659,Talen Horton-Tucker,Talen,1610612747,LAL,20.0,11,8,3,0.727,2.1,117.2,113.3,113.3,96.7,91.1,91.1,20.5,22.2,22.2,0.125,0.5,12.5,0.05,0.04,0.044,25.0,26.3,0.714,0.761,0.275,0.272,91.17,95.5,79.58,95.5,0.086,45,4,7,0.4,0.6,0.571,246,171,109,50,305,138,132,132,87,76,76,71,63,63,138,189,191,139,347,319,420,428,74,65,60,72,423,416,416,196,189,217,174,234,86,LAL
Players,203471,Dennis Schröder,Dennis,1610612747,LAL,27.0,28,18,10,0.643,3.7,117.0,116.1,116.1,100.4,102.1,102.1,16.6,14.0,14.0,0.197,2.8,19.4,0.009,0.104,0.053,6.9,7.3,0.5,0.601,0.229,0.223,95.08,94.74,78.95,94.74,0.139,218,18,39,0.6,1.4,0.462,58,20,302,85,77,140,105,105,111,172,172,90,101,101,86,42,102,255,249,294,258,264,179,159,88,106,391,420,420,101,42,45,77,87,174,LAL
Players,1626149,Montrezl Harrell,Montrezl,1610612747,LAL,27.0,18,13,5,0.722,2.8,102.8,101.8,101.8,96.4,93.5,93.5,6.3,8.3,8.3,0.031,1.0,4.3,0.082,0.159,0.114,4.3,4.3,0.474,0.495,0.173,0.182,94.36,96.15,80.12,96.15,0.116,110,9,19,0.5,1.1,0.474,163,77,171,52,199,296,247,247,85,97,97,152,138,138,276,125,284,68,129,104,211,211,231,277,155,161,399,412,412,142,101,119,106,129,166,LAL
Players,1628035,Alfonzo McKinnie,Alfonzo,1610612747,LAL,28.0,1,0,1,0.0,0.5,0.0,0.0,0.0,200.0,200.0,200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.63,98.63,82.19,98.63,0.0,0,0,0,0.0,0.0,0.0,406,405,25,405,432,430,430,430,441,443,443,444,445,445,291,219,291,263,360,374,1,1,355,368,409,409,321,386,386,347,355,401,355,401,355,LAL
Players,2544,LeBron James,LeBron,1610612747,LAL,36.0,19,13,6,0.684,4.7,113.1,113.4,113.4,95.5,98.2,98.2,17.6,15.2,15.2,0.319,1.25,14.9,0.0,0.209,0.094,11.9,11.7,0.549,0.543,0.379,0.404,97.18,95.8,79.84,95.8,0.184,194,33,72,1.7,3.8,0.458,152,77,205,64,19,181,130,130,72,132,132,81,92,92,35,115,155,263,62,154,344,341,157,219,14,13,348,414,414,52,11,14,3,3,180,LAL
Players,1627936,Alex Caruso,Alex,1610612747,LAL,27.0,19,10,9,0.526,2.4,124.4,121.2,121.2,113.1,107.3,107.3,11.3,13.9,13.9,0.088,0.0,14.3,0.055,0.049,0.052,0.0,0.0,0.6,0.691,0.155,0.165,98.03,101.94,84.95,101.94,0.129,99,7,15,0.4,0.8,0.467,152,137,289,170,265,84,68,68,242,221,221,121,102,102,198,219,163,128,338,299,1,1,120,101,190,196,335,326,326,109,130,140,172,184,171,LAL
Players,202083,Wesley Matthews,Wesley,1610612747,LAL,34.0,15,11,4,0.733,2.9,109.8,108.9,108.9,84.0,82.6,82.6,25.8,26.3,26.3,0.033,1.0,10.0,0.067,0.04,0.053,10.0,10.0,1.0,1.0,0.087,0.093,98.77,100.04,83.37,100.04,0.116,90,6,8,0.4,0.5,0.75,193,114,142,48,181,216,187,187,35,37,37,54,49,49,273,125,216,97,347,295,305,305,9,14,346,346,318,361,361,144,149,207,156,264,40,LAL
Players,201188,Marc Gasol,Marc,1610612747,LAL,36.0,6,3,3,0.5,2.6,103.7,96.7,96.7,118.5,110.0,110.0,-14.8,-13.3,-13.3,0.091,0.0,33.3,0.0,0.154,0.067,0.0,0.0,0.0,0.0,0.059,0.061,85.15,91.56,76.3,91.56,-0.095,30,0,1,0.0,0.2,0.0,317,284,109,176,234,284,315,315,296,251,251,320,318,319,186,219,23,263,136,244,1,1,355,368,395,395,440,436,436,423,355,356,355,381,355,LAL
Players,1629719,Devontae Cacok,Devontae,1610612747,LAL,24.0,1,0,1,0.0,0.5,0.0,0.0,0.0,200.0,200.0,200.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.63,98.63,82.19,98.63,0.0,0,0,0,0.0,0.0,0.0,406,405,25,405,432,430,430,430,441,443,443,444,445,445,291,219,291,263,360,374,1,1,355,368,409,409,321,386,386,347,355,401,355,401,355,LAL
