season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2019-20,1610612753,21900005,2019-10-23,CLE,ORL,1610612739,1,94,85,W,9
2019-20,1610612753,21900028,2019-10-26,ORL,ATL,1610612737,2,99,103,L,-4
2019-20,1610612753,21900044,2019-10-28,ORL,TOR,1610612761,3,95,104,L,-9
2019-20,1610612753,21900056,2019-10-30,NYK,ORL,1610612752,4,95,83,W,12
2019-20,1610612753,21900071,2019-11-01,MIL,ORL,1610612749,5,91,123,L,-32
2019-20,1610612753,21900079,2019-11-02,DEN,ORL,1610612743,6,87,91,L,-4
2019-20,1610612753,21900101,2019-11-05,ORL,OKC,1610612760,7,94,102,L,-8
2019-20,1610612753,21900109,2019-11-06,ORL,DAL,1610612742,8,106,107,L,-1
2019-20,1610612753,21900117,2019-11-08,MEM,ORL,1610612763,9,118,86,W,32
2019-20,1610612753,21900133,2019-11-10,IND,ORL,1610612754,10,102,109,L,-7
2019-20,1610612753,21900155,2019-11-13,PHI,ORL,1610612755,11,112,97,W,15
2019-20,1610612753,21900168,2019-11-15,SAS,ORL,1610612759,12,111,109,W,2
2019-20,1610612753,21900185,2019-11-17,WAS,ORL,1610612764,13,125,121,W,4
2019-20,1610612753,21900207,2019-11-20,ORL,TOR,1610612761,14,97,113,L,-16
2019-20,1610612753,21900227,2019-11-23,ORL,IND,1610612754,15,106,111,L,-5
2019-20,1610612753,21900241,2019-11-25,ORL,DET,1610612765,16,88,103,L,-15
2019-20,1610612753,21900255,2019-11-27,ORL,CLE,1610612739,17,116,104,W,12
2019-20,1610612753,21900269,2019-11-29,TOR,ORL,1610612761,18,83,90,L,-7
2019-20,1610612753,21900290,2019-12-01,GSW,ORL,1610612744,19,100,96,W,4
2019-20,1610612753,21900300,2019-12-03,ORL,WAS,1610612764,20,127,120,W,7
2019-20,1610612753,21900308,2019-12-04,PHX,ORL,1610612756,21,128,114,W,14
2019-20,1610612753,21900321,2019-12-06,ORL,CLE,1610612739,22,93,87,W,6
2019-20,1610612753,21900347,2019-12-09,ORL,MIL,1610612749,23,101,110,L,-9
2019-20,1610612753,21900358,2019-12-11,LAL,ORL,1610612747,24,87,96,L,-9
2019-20,1610612753,21900371,2019-12-13,HOU,ORL,1610612745,25,107,130,L,-23
2019-20,1610612753,21900388,2019-12-15,ORL,NOP,1610612740,26,130,119,W,11
2019-20,1610612753,21900405,2019-12-17,ORL,UTA,1610612762,27,102,109,L,-7
2019-20,1610612753,21900414,2019-12-18,ORL,DEN,1610612743,28,104,113,L,-9
2019-20,1610612753,21900428,2019-12-20,ORL,POR,1610612757,29,103,118,L,-15
2019-20,1610612753,21900448,2019-12-23,CHI,ORL,1610612741,30,103,95,W,8
2019-20,1610612753,21900468,2019-12-27,PHI,ORL,1610612755,31,98,97,W,1
2019-20,1610612753,21900480,2019-12-28,ORL,MIL,1610612749,32,100,111,L,-11
2019-20,1610612753,21900491,2019-12-30,ATL,ORL,1610612737,33,93,101,L,-8
2019-20,1610612753,21900504,2020-01-01,ORL,WAS,1610612764,34,122,101,W,21
2019-20,1610612753,21900518,2020-01-03,MIA,ORL,1610612748,35,105,85,W,20
2019-20,1610612753,21900525,2020-01-04,UTA,ORL,1610612762,36,96,109,L,-13
2019-20,1610612753,21900540,2020-01-06,BKN,ORL,1610612751,37,101,89,W,12
