season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2023-24,1626171,Bobby Portis,Bobby,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,31.183333333333334,4,0,0,6,14,10,10,42,2,0,5,3,39.5,1,13252,13252,13252,6969,2703,10547,10483,6695,22368,19842,19167,23734,879,1,25189,4296,3507,1,31:11,2023,2024
2023-24,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,7.15,2,0,2,2,2,0,2,4,0,0,0,2,6.5,1,13252,13252,13252,23039,6385,10547,5516,13985,3014,1,3984,1692,8529,1,1,6969,21568,1,7:09,2023,2024
2023-24,1630699,MarJon Beauchamp,MarJon,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,7.15,0,0,0,2,2,0,2,4,0,1,1,0,11.2,1,13252,13252,13252,23039,11838,10547,10483,13985,3014,1,3984,1692,8529,17336,6163,17532,18674,1,7:09,2023,2024
2023-24,1631102,TyTy Washington Jr.,TyTy,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,7.15,0,0,0,4,2,0,2,4,0,0,0,0,9.0,1,13252,13252,13252,23039,11838,10547,10483,9856,3014,1,3984,1692,8529,1,1,17532,20051,1,7:09,2023,2024
2023-24,201572,Brook Lopez,Brook,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,28.45,2,4,0,6,14,6,19,34,2,2,4,2,19.6,1,13252,13252,13252,9225,6385,1960,10483,6695,22368,12634,25670,19792,879,23757,22902,6969,13056,1,28:27,2023,2024
2023-24,1627736,Malik Beasley,Malik,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,20.383333333333333,0,0,0,0,13,8,9,28,0,0,0,0,9.4,1,13252,13252,13252,15522,11838,10547,10483,19477,21411,16561,17717,15765,8529,1,1,17532,19782,1,20:23,2023,2024
2023-24,203109,Jae Crowder,Jae,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,22.066666666666663,0,0,0,0,16,4,17,24,0,0,2,0,9.4,1,13252,13252,13252,14248,11838,10547,10483,19477,23990,8289,25091,12956,8529,1,13042,17532,19782,1,22:04,2023,2024
2023-24,203114,Khris Middleton,Khris,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,31.58333333333333,3,2,0,8,18,8,23,40,0,2,3,3,27.1,1,13252,13252,13252,6629,4217,5356,10483,4503,24978,16561,26192,22922,8529,23757,18879,4296,8662,1,31:35,2023,2024
2023-24,1626192,Pat Connaughton,Pat,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,13.933333333333334,0,0,0,0,7,2,4,12,0,0,1,0,0.2,1,13252,13252,13252,20027,11838,10547,10483,19477,12266,3790,8224,5440,8529,1,6163,17532,25165,1,13:56,2023,2024
2023-24,1631157,Ryan Rollins,Ryan,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,7.15,0,0,0,0,2,0,2,4,0,0,1,0,4.4,1,13252,13252,13252,23039,11838,10547,10483,19477,3014,1,3984,1692,8529,1,6163,17532,22806,1,7:09,2023,2024
2023-24,1641748,Andre Jackson Jr.,Andre,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,7.15,0,0,0,0,2,0,2,4,0,0,0,1,4.7,1,13252,13252,13252,23039,11838,10547,10483,19477,3014,1,3984,1692,8529,1,1,11166,22616,1,7:09,2023,2024
2023-24,201976,Patrick Beverley,Patrick,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,26.266666666666666,0,0,0,2,15,4,17,34,0,0,1,2,12.0,1,13252,13252,13252,11016,11838,10547,10483,13985,23261,8289,25091,19792,8529,1,6163,6969,18107,1,26:16,2023,2024
2023-24,203081,Damian Lillard,Damian,1610612749,MIL,Milwaukee Bucks,22301191,2024-04-14T00:00:00,MIL @ ORL,L,30.383333333333333,0,1,0,2,13,8,16,36,0,0,0,5,24.8,1,13252,13252,13252,7640,11838,10160,10483,13985,21411,16561,24694,20944,8529,1,1,1530,9919,1,30:23,2023,2024
2023-24,1627736,Malik Beasley,Malik,1610612749,MIL,Milwaukee Bucks,22301179,2024-04-12T00:00:00,MIL @ OKC,L,29.71333333333333,0,0,2,8,12,8,13,40,0,0,1,0,20.4,1,13252,13252,13252,8216,11838,10547,5516,4503,20240,16561,22653,22922,8529,1,6163,17532,12580,1,29:43,2023,2024
