player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
201166,Aaron Brooks,Aaron,1610612750,MIN,33.0,32,19,13,0.594,48.0,2.0,2.8,0.5,4.6,19.5,13.9,8.9,41.0,0.0,1.0,7.1,2.8,33.5,361,311,146,149,327,411,158,463,412,485,454,63,459,473,322,500,344,391
203952,Andrew Wiggins,Andrew,1610612750,MIN,23.0,82,47,35,0.573,49.2,3.8,2.6,2.4,11.1,15.0,13.1,13.4,45.8,0.8,1.0,2.7,4.0,39.8,1,52,394,185,102,121,185,188,135,135,356,393,213,208,334,71,198,261
1626148,Anthony Brown,Anthony,1610612750,MIN,25.0,1,0,1,0.0,37.3,30.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,524,520,11,520,537,1,488,478,515,538,528,1,536,473,1,1,516,162
202332,Cole Aldrich,Cole,1610612750,MIN,29.0,21,14,7,0.667,44.3,0.0,0.0,0.0,9.1,17.3,24.5,7.3,32.7,0.9,0.9,10.0,2.7,38.6,403,361,94,72,520,498,488,478,208,350,536,37,522,187,288,530,351,290
201565,Derrick Rose,Derrick,1610612750,MIN,29.0,25,15,10,0.6,46.8,3.5,1.3,3.8,13.8,19.2,14.0,14.0,54.0,0.4,1.8,1.8,3.5,34.0,384,350,118,134,451,167,386,61,68,478,455,431,20,346,499,27,243,379
203476,Gorgui Dieng,Gorgui,1610612750,MIN,28.0,79,45,34,0.57,48.2,2.8,2.7,1.3,6.1,15.9,13.2,13.5,47.1,1.4,1.0,5.3,3.4,43.5,59,75,376,199,283,289,168,355,337,226,373,402,149,115,340,418,252,192
2037,Jamal Crawford,Jamal,1610612750,MIN,38.0,80,45,35,0.563,48.9,3.2,2.3,1.5,4.2,17.1,13.7,13.2,49.1,0.3,0.5,2.5,3.5,37.5,42,75,394,207,178,224,225,324,423,334,433,379,65,422,141,55,244,309
201952,Jeff Teague,Jeff,1610612750,MIN,30.0,70,41,29,0.586,48.9,3.5,0.9,2.0,9.4,15.2,13.1,14.4,45.0,0.5,1.0,3.6,4.8,46.1,169,109,314,160,169,154,452,244,201,149,359,455,257,328,314,200,120,141
202710,Jimmy Butler III,Jimmy,1610612750,MIN,28.0,59,37,22,0.627,50.0,5.5,2.8,3.5,11.7,15.5,13.1,12.5,45.6,0.6,1.0,1.8,7.1,56.1,248,147,242,107,29,22,163,80,118,179,357,317,225,301,315,28,24,46
1628383,Justin Patton,Justin,1610612750,MIN,21.0,1,0,1,0.0,37.3,0.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,50.0,524,520,11,520,537,498,488,478,515,538,528,1,536,473,1,530,516,85
1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,22.0,82,47,35,0.573,49.9,4.3,5.4,1.0,14.7,15.2,13.1,13.2,46.6,2.0,1.1,4.9,6.5,62.1,1,52,394,185,37,70,30,404,58,150,353,373,166,67,363,372,39,19
1627875,Marcus Georges-Hunt,Marcus,1610612750,MIN,24.0,42,24,18,0.571,47.4,2.7,1.3,3.2,6.3,13.3,18.2,12.5,43.1,0.0,0.4,6.8,3.6,21.9,329,251,198,190,385,299,399,115,326,51,523,315,377,473,110,492,231,513
202357,Nemanja Bjelica,Nemanja,1610612750,MIN,30.0,67,38,29,0.567,48.2,2.5,2.1,1.7,6.5,16.0,11.8,13.6,46.6,0.6,0.7,5.0,1.7,37.2,199,143,314,202,284,340,248,298,311,236,200,408,163,297,221,378,458,317
201959,Taj Gibson,Taj,1610612750,MIN,33.0,82,47,35,0.573,49.5,3.0,3.7,1.2,13.0,14.7,13.6,13.2,46.3,1.1,1.1,4.0,2.8,38.5,1,52,394,185,80,269,86,370,83,117,425,374,174,154,343,265,342,294
1626145,Tyus Jones,Tyus,1610612750,MIN,22.0,82,47,35,0.573,49.1,3.0,0.6,2.9,5.8,14.9,13.2,11.3,48.1,0.2,0.6,3.7,2.9,39.1,1,52,394,185,122,257,480,133,358,127,370,222,100,445,168,210,319,276
