close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203994,Jusuf Nurkić,1610612757,POR,C,23.0,4,4,0.763,7.5,11.25,0.667,0.551,0.116
203090,Maurice Harkless,1610612757,POR,F,25.0,2,2,0.667,6.5,9.0,0.722,0.532,0.191
202323,Evan Turner,1610612757,POR,F-G,29.0,3,3,0.788,5.33,8.67,0.615,0.549,0.066
203081,Damian Lillard,1610612757,POR,G,27.0,4,4,0.75,4.75,8.25,0.576,0.545,0.031
202329,Al-Farouq Aminu,1610612757,POR,F,27.0,4,4,0.725,4.0,7.25,0.552,0.554,-0.003
203468,CJ McCollum,1610612757,POR,G,26.0,4,4,0.7,3.5,7.0,0.5,0.543,-0.043
202334,Ed Davis,1610612757,POR,F-C,29.0,4,4,0.8,3.75,6.0,0.625,0.541,0.084
203894,Shabazz Napier,1610612757,POR,G,26.0,2,2,0.769,3.0,5.0,0.6,0.525,0.076
1626192,Pat Connaughton,1610612757,POR,G-F,25.0,4,4,0.7,1.25,3.5,0.357,0.528,-0.171
203086,Meyers Leonard,1610612757,POR,C,26.0,1,1,1.0,1.0,3.0,0.333,0.542,-0.208
1628380,Zach Collins,1610612757,POR,C-F,20.0,4,4,0.524,1.25,2.75,0.455,0.544,-0.089
1628403,Caleb Swanigan,1610612757,POR,F-C,21.0,1,1,0.5,1.0,2.0,0.5,0.514,-0.014
1627735,Wade Baldwin IV,1610612757,POR,G,22.0,4,3,0.5,1.0,1.75,0.571,0.523,0.048
