season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612763,MEM,Memphis Grizzlies,22001070,2021-05-16,MEM @ GSW,L,48.0,23.0,15.0,19.0,56.0,24.0,16.0,17.0,42.0,0,0,0,0,113,288,661,278,404,1874,1501,1650,585,1,2020,2021,False,GSW,MEM,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22000263,2021-05-14,MEM vs. SAC,W,48.0,14.0,13.0,26.0,52.0,20.0,18.0,11.0,52.0,0,0,0,0,113,1324,944,48,625,1536,1727,863,1399,1,2020,2021,True,MEM,SAC,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22000255,2021-05-13,MEM vs. SAC,W,48.0,14.0,17.0,21.0,66.0,19.0,22.0,19.0,46.0,0,0,0,0,113,1324,435,183,75,1409,2030,1825,907,1,2020,2021,True,MEM,SAC,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22001037,2021-05-11,MEM vs. DAL,W,48.0,23.0,16.0,21.0,58.0,8.0,16.0,6.0,46.0,0,0,0,0,113,288,550,183,303,134,1501,274,907,1,2020,2021,True,MEM,DAL,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22001028,2021-05-10,MEM vs. NOP,W,48.0,15.0,15.0,12.0,66.0,14.0,17.0,13.0,52.0,0,0,0,0,113,1160,661,1012,75,709,1612,1150,1399,1,2020,2021,True,MEM,NOP,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22001014,2021-05-08,MEM @ TOR,W,48.0,10.0,13.0,18.0,44.0,20.0,10.0,17.0,44.0,0,0,0,0,113,1797,944,337,1255,1536,598,1650,742,1,2020,2021,False,TOR,MEM,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22000999,2021-05-06,MEM @ DET,L,48.0,18.0,15.0,8.0,54.0,20.0,10.0,16.0,62.0,0,0,0,0,113,753,661,1548,517,1536,598,1538,1941,1,2020,2021,False,DET,MEM,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22000183,2021-05-05,MEM @ MIN,W,48.0,21.0,23.0,12.0,72.0,24.0,15.0,17.0,58.0,0,0,0,0,113,438,62,1012,25,1874,1370,1650,1758,1,2020,2021,False,MIN,MEM,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22000980,2021-05-03,MEM vs. NYK,L,48.0,8.0,16.0,12.0,34.0,17.0,9.0,13.0,54.0,0,0,0,0,113,1973,550,1012,1929,1132,454,1150,1537,1,2020,2021,True,MEM,NYK,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22000961,2021-05-01,MEM @ ORL,L,48.0,12.0,14.0,22.0,56.0,23.0,7.0,15.0,42.0,0,0,0,0,113,1583,792,145,404,1805,223,1411,585,1,2020,2021,False,ORL,MEM,MAY
2020-21,1610612763,MEM,Memphis Grizzlies,22000953,2021-04-30,MEM vs. ORL,W,48.0,20.0,10.0,29.0,42.0,9.0,13.0,11.0,40.0,0,0,0,0,113,538,1423,18,1420,189,1063,863,441,1,2020,2021,True,MEM,ORL,APR
2020-21,1610612763,MEM,Memphis Grizzlies,22000939,2021-04-28,MEM vs. POR,L,48.0,9.0,7.0,33.0,42.0,15.0,16.0,13.0,44.0,0,0,0,0,113,1891,1842,3,1420,838,1501,1150,742,1,2020,2021,True,MEM,POR,APR
2020-21,1610612763,MEM,Memphis Grizzlies,22000925,2021-04-26,MEM @ DEN,L,48.0,13.0,6.0,16.0,58.0,20.0,13.0,15.0,56.0,0,0,0,0,113,1453,1939,512,303,1536,1063,1411,1645,1,2020,2021,False,DEN,MEM,APR
2020-21,1610612763,MEM,Memphis Grizzlies,22000240,2021-04-25,MEM @ POR,W,48.0,10.0,13.0,33.0,50.0,18.0,8.0,26.0,40.0,0,0,0,0,113,1797,944,3,763,1270,320,2099,441,1,2020,2021,False,POR,MEM,APR
2020-21,1610612763,MEM,Memphis Grizzlies,22000225,2021-04-23,MEM @ POR,W,48.0,18.0,11.0,29.0,74.0,14.0,19.0,7.0,58.0,0,0,0,0,113,753,1239,18,15,709,1845,377,1758,1,2020,2021,False,POR,MEM,APR
