close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1631105,Jalen Duren,1610612765,DET,C,20.0,61,61,1.0,446,907,0.492,0.499,-0.008
1630595,Cade Cunningham,1610612765,DET,G,22.0,62,62,1.0,424,855,0.496,0.469,0.027
1631093,Jaden Ivey,1610612765,DET,G,22.0,77,77,1.0,404,837,0.483,0.466,0.017
1641709,Ausar Thompson,1610612765,DET,G-F,21.0,63,63,1.0,321,665,0.483,0.471,0.012
1630191,Isaiah Stewart,1610612765,DET,F-C,23.0,46,46,1.0,266,619,0.43,0.485,-0.055
1631323,Simone Fontecchio,1610612765,DET,F,28.0,66,66,1.0,268,581,0.461,0.476,-0.014
1630164,James Wiseman,1610612765,DET,C,23.0,63,63,1.0,270,559,0.483,0.493,-0.01
1631204,Marcus Sasser,1610612765,DET,G,23.0,69,69,1.0,235,482,0.488,0.456,0.031
1630165,Killian Hayes,1610612765,DET,G,22.0,42,42,1.0,215,403,0.533,0.466,0.068
1630201,Malachi Flynn,1610612765,DET,G,26.0,63,63,1.0,195,375,0.52,0.451,0.069
1628972,Troy Brown Jr.,1610612765,DET,G-F,24.0,56,56,1.0,207,372,0.556,0.464,0.092
1629656,Quentin Grimes,1610612765,DET,G,24.0,51,51,1.0,168,345,0.487,0.457,0.03
1629002,Chimezie Metu,1610612765,DET,F-C,27.0,47,47,1.0,159,344,0.462,0.467,-0.004
203095,Evan Fournier,1610612765,DET,G-F,31.0,32,32,1.0,101,210,0.481,0.459,0.022
1628995,Kevin Knox II,1610612765,DET,F,24.0,31,31,1.0,95,191,0.497,0.466,0.032
1641787,Tosan Evbuomwan,1610612765,DET,F,23.0,17,17,1.0,94,174,0.54,0.48,0.061
1630587,Isaiah Livers,1610612765,DET,F,25.0,23,23,1.0,89,170,0.524,0.471,0.053
1630649,Stanley Umude,1610612765,DET,G,25.0,19,19,1.0,62,121,0.512,0.461,0.051
201959,Taj Gibson,1610612765,DET,F,39.0,17,17,1.0,39,88,0.443,0.493,-0.05
1631197,Jared Rhoden,1610612765,DET,G,24.0,16,16,1.0,38,86,0.442,0.451,-0.009
1629669,Jaylen Nowell,1610612765,DET,G,24.0,11,11,1.0,32,82,0.39,0.462,-0.072
203925,Joe Harris,1610612765,DET,G-F,32.0,14,14,1.0,28,55,0.509,0.467,0.042
1631205,Buddy Boeheim,1610612765,DET,F,24.0,7,7,1.0,15,29,0.517,0.483,0.034
