team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612745,Houston Rockets,49,28,21,0.571,48.3,15.2,10.6,17.4,28.5,14.5,13.0,8.1,36.9,5,4,15,10,7,12,26,1,28,15,10,11,17,HOUSTON ROCKETS
1610612754,Indiana Pacers,53,30,23,0.566,47.1,19.1,12.5,8.6,31.6,15.4,14.5,8.8,38.2,1,2,19,11,2,2,22,16,26,17,20,17,21,INDIANA PACERS
1610612746,LA Clippers,42,25,17,0.595,47.3,15.7,10.8,2.3,33.6,11.7,14.5,5.4,32.5,16,7,4,4,15,10,24,29,18,10,21,3,6,LA CLIPPERS
1610612747,Los Angeles Lakers,33,11,22,0.333,47.9,15.9,15.5,6.3,32.6,15.9,16.7,10.5,39.3,28,29,17,27,29,9,10,25,22,21,26,23,25,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,44,26,18,0.591,47.5,19.5,22.3,8.1,41.2,14.8,12.5,5.8,35.1,10,6,6,6,13,1,1,18,5,16,7,4,15,MEMPHIS GRIZZLIES
1610612748,Miami Heat,43,25,18,0.581,48.3,17.4,17.7,13.6,45.7,10.1,13.0,8.4,33.7,14,7,6,8,9,6,3,5,1,6,11,14,9,MIAMI HEAT
1610612749,Milwaukee Bucks,40,20,20,0.5,48.1,18.8,12.8,7.1,43.5,16.4,11.0,10.7,33.9,23,18,12,17,18,3,20,21,2,24,6,24,10,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,50,20,30,0.4,47.8,13.9,19.7,8.6,35.2,15.7,13.2,6.5,38.9,4,18,29,23,4,17,2,17,16,19,12,5,23,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,46,18,28,0.391,47.9,12.8,10.6,8.6,34.5,16.4,13.6,7.8,34.5,7,22,27,24,11,20,25,15,17,25,14,10,11,NEW ORLEANS PELICANS
1610612752,New York Knicks,41,15,26,0.366,48.3,6.7,14.4,5.0,32.8,16.1,13.8,10.3,40.5,21,25,23,25,17,30,14,27,20,23,16,22,26,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,44,22,22,0.5,46.0,10.5,16.4,11.8,35.4,16.1,16.1,7.0,32.7,10,15,17,17,12,27,6,6,15,22,24,6,7,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,44,19,25,0.432,47.5,9.6,10.3,7.2,39.2,16.7,14.1,8.4,31.1,10,20,21,21,6,29,28,20,10,26,17,13,4,ORLANDO MAGIC
1610612755,Philadelphia 76ers,35,5,30,0.143,50.7,11.4,12.5,9.5,32.7,24.0,15.2,16.7,41.1,25,30,29,30,26,24,21,12,21,29,23,30,27,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,39,12,27,0.308,47.4,12.7,16.9,7.5,32.2,28.5,12.7,12.4,39.0,24,28,25,29,28,21,5,19,24,30,8,28,24,PHOENIX SUNS
1610612757,Portland Trail Blazers,42,23,19,0.548,43.9,14.9,10.4,9.2,33.5,7.9,17.4,8.5,29.1,16,14,9,12,25,14,27,14,19,3,28,16,3,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,43,18,25,0.419,45.5,11.6,14.0,9.7,37.1,17.9,14.3,10.9,31.6,14,22,21,22,21,22,16,10,13,27,19,25,5,SACRAMENTO KINGS
1610612759,San Antonio Spurs,30,21,9,0.7,47.3,15.2,15.6,2.7,32.1,10.7,17.9,5.4,25.9,30,17,2,2,30,13,9,28,25,7,29,2,1,SAN ANTONIO SPURS
1610612761,Toronto Raptors,51,32,19,0.627,44.6,10.7,14.2,6.7,37.0,9.1,9.7,7.8,29.0,3,1,9,3,14,25,15,23,14,5,1,8,2,TORONTO RAPTORS
1610612762,Utah Jazz,42,14,28,0.333,49.5,11.4,16.3,6.8,40.8,15.8,16.5,9.2,43.2,16,27,27,27,5,23,7,22,8,20,25,20,29,UTAH JAZZ
1610612764,Washington Wizards,34,16,18,0.471,43.7,13.1,13.1,14.1,28.2,13.4,10.4,13.8,33.6,26,24,6,20,27,19,19,4,30,13,5,29,8,WASHINGTON WIZARDS
