GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203085,Austin Rivers,Austin,1610612746,LAC,23.0,1,0,1,0.0,3.933333333333333,0.0,0.0,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,24.7,98,99,19,99,91,36,34,24,55,1,125,1,110,32,1,1,64,60
Players,201933,Blake Griffin,Blake,1610612746,LAC,27.0,1,0,1,0.0,4.408333333333333,0.0,0.0,0.0,0.0,8.2,16.3,8.2,32.7,0.0,0.0,0.0,0.0,-8.2,98,99,19,99,87,36,34,24,55,56,101,93,30,32,1,1,64,130
Players,101108,Chris Paul,Chris,1610612746,LAC,31.0,1,0,1,0.0,4.408333333333333,16.3,0.0,0.0,0.0,8.2,16.3,8.2,32.7,0.0,0.0,16.3,0.0,28.6,98,99,19,99,87,3,34,24,55,56,101,93,30,32,1,122,64,50
Players,202332,Cole Aldrich,Cole,1610612746,LAC,27.0,1,0,1,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,0.0,124.6,0.0,0.0,0.0,0.0,41.5,0.0,0.0,98,99,19,99,121,36,34,24,55,1,129,1,110,32,1,131,64,106
Players,201599,DeAndre Jordan,DeAndre,1610612746,LAC,27.0,2,0,2,0.0,6.846666666666667,0.0,0.0,0.0,0.0,5.3,21.0,5.3,21.0,0.0,0.0,0.0,21.0,30.5,78,99,69,99,73,36,34,24,55,46,110,77,68,32,1,1,2,47
Players,200755,JJ Redick,JJ,1610612746,LAC,32.0,2,0,2,0.0,7.785,0.0,9.2,0.0,9.2,4.6,23.1,4.6,18.5,0.0,0.0,4.6,0.0,18.5,78,99,69,99,68,36,7,24,21,44,111,74,84,32,1,93,64,76
Players,2037,Jamal Crawford,Jamal,1610612746,LAC,36.0,2,0,2,0.0,8.341666666666667,0.0,0.0,0.0,0.0,4.3,30.2,4.3,17.3,0.0,0.0,0.0,8.6,28.1,78,99,69,99,61,36,34,24,55,41,120,72,89,32,1,1,16,52
Players,201145,Jeff Green,Jeff,1610612746,LAC,29.0,1,0,1,0.0,3.066666666666667,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,11.7,0.0,28.2,98,99,19,99,102,36,34,24,55,1,113,1,110,32,1,119,64,51
Players,201601,Luc Mbah a Moute,Luc,1610612746,LAC,29.0,1,0,1,0.0,0.5566666666666666,0.0,0.0,0.0,0.0,0.0,129.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,99,19,99,122,36,34,24,55,1,130,1,110,32,1,1,64,106
Players,1718,Paul Pierce,Paul,1610612746,LAC,38.0,1,0,1,0.0,1.495,0.0,0.0,0.0,0.0,0.0,72.2,0.0,0.0,0.0,0.0,24.1,0.0,0.0,98,99,19,99,117,36,34,24,55,1,127,1,110,32,1,125,64,106
