team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612737,Atlanta Hawks,ATL,18,18,0.376,12.72,32.67,0.389,0.455,0.22,8.44,19.11,0.442,0.156,4.28,13.56,0.316
1610612757,Portland Trail Blazers,POR,6,6,0.364,13.17,32.17,0.409,0.526,0.162,5.67,14.33,0.395,0.202,7.5,17.83,0.421
1610612751,Brooklyn Nets,BKN,12,12,0.368,13.75,31.75,0.433,0.518,0.184,8.33,15.83,0.526,0.185,5.42,15.92,0.34
1610612756,Phoenix Suns,PHX,22,22,0.368,13.18,31.27,0.422,0.468,0.257,10.27,21.82,0.471,0.111,2.91,9.45,0.308
1610612742,Dallas Mavericks,DAL,7,7,0.363,13.14,31.14,0.422,0.516,0.198,7.29,17.0,0.429,0.165,5.86,14.14,0.414
1610612752,New York Knicks,NYK,5,5,0.356,9.6,30.8,0.312,0.373,0.222,5.8,19.2,0.302,0.134,3.8,11.6,0.328
1610612738,Boston Celtics,BOS,5,5,0.346,11.0,30.6,0.359,0.435,0.172,6.4,15.2,0.421,0.174,4.6,15.4,0.299
1610612762,Utah Jazz,UTA,11,11,0.345,12.91,29.0,0.445,0.596,0.107,4.18,9.0,0.465,0.238,8.73,20.0,0.436
1610612749,Milwaukee Bucks,MIL,23,23,0.311,10.0,28.3,0.353,0.41,0.18,6.78,16.43,0.413,0.13,3.22,11.87,0.271
1610612748,Miami Heat,MIA,4,4,0.314,10.75,28.0,0.384,0.455,0.202,6.75,18.0,0.375,0.112,4.0,10.0,0.4
1610612755,Philadelphia 76ers,PHI,12,12,0.319,11.83,27.33,0.433,0.479,0.226,9.33,19.42,0.481,0.092,2.5,7.92,0.316
1610612746,LA Clippers,LAC,19,19,0.319,10.37,26.11,0.397,0.468,0.178,6.68,14.58,0.458,0.141,3.68,11.53,0.32
1610612764,Washington Wizards,WAS,5,5,0.284,10.2,25.2,0.405,0.421,0.23,9.4,20.4,0.461,0.054,0.8,4.8,0.167
1610612763,Memphis Grizzlies,MEM,5,5,0.254,9.0,24.0,0.375,0.425,0.159,6.6,15.0,0.44,0.095,2.4,9.0,0.267
1610612743,Denver Nuggets,DEN,10,10,0.229,6.8,21.1,0.322,0.396,0.12,3.7,11.1,0.333,0.108,3.1,10.0,0.31
1610612747,Los Angeles Lakers,LAL,6,6,0.219,5.5,18.17,0.303,0.372,0.141,3.0,11.67,0.257,0.078,2.5,6.5,0.385
