season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612762,UTA,Utah Jazz,42000226,2021-06-18,UTA @ LAC,L,48.0,42,86,0.488,21,44,0.477,14,19,0.737,16,27,43,19,16.0,4,0,6,19,16,119,-12.0,1,86,86,86,7,61,79,56,2,12,19,111,108,122,7,145,78,117,138,129,170,124,57,148,42,133,1,2020,2021,False,LAC,UTA,JUN
2020-21,1610612762,UTA,Utah Jazz,42000225,2021-06-16,UTA vs. LAC,L,48.0,36,80,0.45,20,54,0.37,19,27,0.704,7,29,36,15,14.0,7,1,3,21,22,111,-8.0,1,86,86,86,7,128,147,100,5,1,76,62,41,131,123,134,146,152,108,63,157,36,82,48,78,116,1,2020,2021,True,UTA,LAC,JUN
2020-21,1610612762,UTA,Utah Jazz,42000224,2021-06-14,UTA @ LAC,L,48.0,33,77,0.429,17,42,0.405,21,26,0.808,8,31,39,19,11.0,4,3,7,32,24,104,-14.0,1,86,86,86,7,153,158,126,24,22,52,44,45,87,105,104,121,117,54,129,101,142,170,25,115,137,1,2020,2021,False,LAC,UTA,JUN
2020-21,1610612762,UTA,Utah Jazz,42000223,2021-06-12,UTA @ LAC,L,48.0,36,84,0.429,19,44,0.432,15,17,0.882,9,29,38,15,16.0,7,1,2,22,18,106,-26.0,1,86,86,86,7,128,100,126,16,12,35,97,128,31,91,134,136,152,138,63,157,15,107,115,105,163,1,2020,2021,False,LAC,UTA,JUN
2020-21,1610612762,UTA,Utah Jazz,42000222,2021-06-10,UTA vs. LAC,W,48.0,42,76,0.553,20,39,0.513,13,21,0.619,2,34,36,15,16.0,4,3,3,23,25,117,6.0,1,1,1,1,7,61,163,12,5,39,10,125,85,156,168,67,146,152,138,129,101,36,124,15,54,64,1,2020,2021,True,UTA,LAC,JUN
2020-21,1610612762,UTA,Utah Jazz,42000221,2021-06-08,UTA vs. LAC,W,48.0,37,91,0.407,17,50,0.34,21,26,0.808,12,34,46,18,7.0,5,6,6,24,24,112,3.0,1,1,1,1,7,112,44,147,24,3,101,44,45,87,43,67,54,131,8,111,30,124,135,25,74,77,1,2020,2021,True,UTA,LAC,JUN
2020-21,1610612762,UTA,Utah Jazz,42000145,2021-06-02,UTA vs. MEM,W,48.0,49,95,0.516,17,44,0.386,11,12,0.917,11,40,51,27,15.0,10,5,6,16,12,126,16.0,1,1,1,1,7,7,19,29,24,12,63,143,157,15,56,22,15,22,129,18,48,124,16,166,17,21,1,2020,2021,True,UTA,MEM,JUN
2020-21,1610612762,UTA,Utah Jazz,42000144,2021-05-31,UTA @ MEM,W,48.0,39,85,0.459,17,34,0.5,25,28,0.893,7,35,42,23,11.0,7,4,4,16,21,120,7.0,1,1,1,1,7,88,88,85,24,79,13,19,34,27,123,56,89,68,54,63,69,71,16,65,36,56,1,2020,2021,False,MEM,UTA,MAY
2020-21,1610612762,UTA,Utah Jazz,42000143,2021-05-29,UTA @ MEM,W,48.0,40,81,0.494,19,43,0.442,22,27,0.815,7,36,43,17,13.0,4,7,1,18,22,121,10.0,1,1,1,1,7,76,138,51,16,18,31,37,41,83,123,47,78,143,99,129,15,2,34,48,34,46,1,2020,2021,False,MEM,UTA,MAY
2020-21,1610612762,UTA,Utah Jazz,42000142,2021-05-26,UTA vs. MEM,W,48.0,49,90,0.544,19,39,0.487,24,31,0.774,12,30,42,28,13.0,2,4,4,25,25,141,12.0,1,1,1,1,7,7,49,17,16,39,17,25,20,106,43,122,89,15,99,165,69,71,147,15,2,37,1,2020,2021,True,UTA,MEM,MAY
2020-21,1610612762,UTA,Utah Jazz,42000141,2021-05-23,UTA vs. MEM,L,48.0,34,81,0.42,12,47,0.255,29,33,0.879,12,38,50,20,16.0,3,11,5,21,23,109,-3.0,1,86,86,86,7,147,138,133,80,6,150,5,11,36,43,32,25,104,138,149,6,103,82,37,86,89,1,2020,2021,True,UTA,MEM,MAY
