season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away,MON
2020-21,1610612762,UTA,Utah Jazz,22001077,2021-05-16,UTA @ SAC,W,48.0,0.547,0.453,0.38,0.033,0.446,0.14,0.174,0.124,0.347,0.522,0.478,0.889,0.111,0.683,0.317,0,0,0,0,113,1700,454,2003,1874,261,584,698,1422,1767,924,1223,780,1327,448,1705,1,2020,2021,False,SAC,UTA,MAY
2020-21,1610612762,UTA,Utah Jazz,22001056,2021-05-14,UTA @ OKC,W,48.0,0.581,0.419,0.495,0.073,0.358,0.046,0.147,0.138,0.422,0.481,0.519,0.769,0.231,0.575,0.425,0,0,0,0,113,1376,778,1217,1157,899,1921,1108,1190,1115,1232,906,1488,621,1299,848,1,2020,2021,False,OKC,UTA,MAY
2020-21,1610612762,UTA,Utah Jazz,22001045,2021-05-12,UTA vs. POR,L,48.0,0.529,0.471,0.469,0.061,0.367,0.02,0.163,0.051,0.408,0.304,0.696,0.667,0.333,0.429,0.571,0,0,0,0,113,1803,349,1460,1369,811,2102,851,2112,1240,2055,102,1862,223,2071,85,1,2020,2021,True,UTA,POR,MAY
2020-21,1610612762,UTA,Utah Jazz,22001030,2021-05-10,UTA @ GSW,L,48.0,0.516,0.484,0.483,0.034,0.336,0.224,0.181,0.052,0.448,0.214,0.786,0.615,0.385,0.341,0.659,0,0,0,0,113,1888,272,1344,1839,1109,57,581,2108,845,2147,13,2004,135,2153,8,1,2020,2021,False,GSW,UTA,MAY
2020-21,1610612762,UTA,Utah Jazz,22001016,2021-05-08,UTA vs. HOU,W,48.0,0.553,0.447,0.484,0.032,0.363,0.081,0.153,0.129,0.452,0.467,0.533,0.933,0.067,0.622,0.378,0,0,0,0,113,1650,502,1335,1885,839,1495,999,1341,812,1322,817,447,1672,908,1248,1,2020,2021,True,UTA,HOU,MAY
2020-21,1610612762,UTA,Utah Jazz,22001008,2021-05-07,UTA vs. DEN,W,48.0,0.483,0.517,0.346,0.031,0.496,0.11,0.157,0.126,0.315,0.545,0.455,0.714,0.286,0.628,0.372,0,0,0,0,113,2017,141,2088,1894,108,1046,944,1397,1930,763,1374,1738,387,852,1292,1,2020,2021,True,UTA,DEN,MAY
2020-21,1610612762,UTA,Utah Jazz,22000996,2021-05-05,UTA vs. SAS,W,48.0,0.534,0.466,0.492,0.079,0.429,0.198,0.079,0.063,0.413,0.29,0.71,0.833,0.167,0.49,0.51,0,0,0,0,113,1774,383,1253,1052,339,133,2032,2055,1209,2083,74,1097,977,1893,265,1,2020,2021,True,UTA,SAS,MAY
2020-21,1610612762,UTA,Utah Jazz,22000981,2021-05-03,UTA vs. SAS,W,48.0,0.591,0.409,0.6,0.0,0.3,0.127,0.1,0.2,0.6,0.424,0.576,0.727,0.273,0.5,0.5,0,0,0,0,113,1266,882,330,2091,1399,794,1827,338,56,1600,554,1699,433,1823,273,1,2020,2021,True,UTA,SAS,MAY
2020-21,1610612762,UTA,Utah Jazz,22000965,2021-05-01,UTA vs. TOR,W,48.0,0.474,0.526,0.377,0.0,0.481,0.038,0.142,0.142,0.377,0.4,0.6,0.706,0.294,0.541,0.459,0,0,0,0,113,2044,116,2015,2091,152,1989,1198,1136,1519,1723,406,1776,369,1573,574,1,2020,2021,True,UTA,TOR,MAY
2020-21,1610612762,UTA,Utah Jazz,22000955,2021-04-30,UTA @ PHX,L,48.0,0.513,0.488,0.42,0.08,0.42,0.07,0.16,0.1,0.34,0.476,0.524,0.857,0.143,0.629,0.371,0,0,0,0,113,1900,261,1830,1034,388,1645,894,1727,1813,1279,877,967,1120,845,1310,1,2020,2021,False,PHX,UTA,APR
2020-21,1610612762,UTA,Utah Jazz,22000942,2021-04-28,UTA @ SAC,W,48.0,0.523,0.477,0.403,0.013,0.468,0.078,0.13,0.11,0.39,0.419,0.581,0.958,0.042,0.655,0.345,0,0,0,0,113,1845,312,1913,2090,199,1529,1398,1618,1412,1632,509,365,1794,647,1513,1,2020,2021,False,SAC,UTA,APR
2020-21,1610612762,UTA,Utah Jazz,22000923,2021-04-26,UTA @ MIN,L,48.0,0.4,0.6,0.404,0.038,0.462,0.058,0.135,0.144,0.365,0.571,0.429,0.75,0.25,0.649,0.351,0,0,0,0,113,2147,12,1903,1734,216,1808,1318,1078,1631,571,1553,1561,497,682,1469,1,2020,2021,False,MIN,UTA,APR
2020-21,1610612762,UTA,Utah Jazz,22000909,2021-04-24,UTA vs. MIN,L,48.0,0.427,0.573,0.292,0.021,0.594,0.135,0.115,0.135,0.271,0.643,0.357,0.789,0.211,0.727,0.273,0,0,0,0,113,2136,24,2153,1943,13,664,1647,1224,2097,248,1904,1396,758,229,1917,1,2020,2021,True,UTA,MIN,APR
2020-21,1610612762,UTA,Utah Jazz,22000887,2021-04-21,UTA @ HOU,W,48.0,0.489,0.511,0.429,0.089,0.455,0.125,0.116,0.161,0.339,0.625,0.375,0.706,0.294,0.659,0.341,0,0,0,0,113,1994,164,1776,887,225,824,1624,816,1816,299,1846,1776,369,611,1532,1,2020,2021,False,HOU,UTA,APR
2020-21,1610612762,UTA,Utah Jazz,22000875,2021-04-19,UTA @ LAL,W,48.0,0.56,0.44,0.505,0.036,0.405,0.153,0.09,0.135,0.468,0.643,0.357,0.733,0.267,0.674,0.326,0,0,0,0,113,1584,574,1126,1795,493,431,1939,1230,655,248,1904,1676,464,508,1641,1,2020,2021,False,LAL,UTA,APR
2020-21,1610612762,UTA,Utah Jazz,22000855,2021-04-17,UTA @ LAL,L,53.0,0.416,0.584,0.33,0.0,0.6,0.017,0.07,0.096,0.33,0.579,0.421,0.87,0.13,0.738,0.262,0,0,0,0,13,2141,20,2112,2091,9,2129,2086,1791,1852,539,1613,925,1236,187,1968,1,2020,2021,False,LAL,UTA,APR
2020-21,1610612762,UTA,Utah Jazz,22000844,2021-04-16,UTA vs. IND,W,48.0,0.517,0.483,0.437,0.034,0.403,0.126,0.16,0.025,0.403,0.385,0.615,0.75,0.25,0.524,0.476,0,0,0,0,113,1877,276,1717,1860,504,817,900,2146,1291,1804,332,1561,497,1696,451,1,2020,2021,True,UTA,IND,APR
2020-21,1610612762,UTA,Utah Jazz,22000826,2021-04-13,UTA vs. OKC,W,48.0,0.453,0.547,0.358,0.057,0.481,0.142,0.16,0.132,0.302,0.632,0.368,0.706,0.294,0.667,0.333,0,0,0,0,113,2100,59,2059,1444,152,570,888,1294,2005,284,1871,1776,369,534,1574,1,2020,2021,True,UTA,OKC,APR
2020-21,1610612762,UTA,Utah Jazz,22000820,2021-04-12,UTA vs. WAS,L,48.0,0.576,0.424,0.43,0.05,0.372,0.083,0.198,0.074,0.38,0.385,0.615,0.733,0.267,0.512,0.488,0,0,0,0,113,1421,734,1775,1571,764,1451,363,1981,1491,1804,332,1676,464,1775,372,1,2020,2021,True,UTA,WAS,APR
2020-21,1610612762,UTA,Utah Jazz,22000801,2021-04-10,UTA vs. SAC,W,48.0,0.432,0.568,0.344,0.016,0.422,0.141,0.234,0.109,0.328,0.364,0.636,0.778,0.222,0.55,0.45,0,0,0,0,113,2127,32,2095,2078,375,579,113,1625,1864,1901,246,1440,675,1497,649,1,2020,2021,True,UTA,SAC,APR
2020-21,1610612762,UTA,Utah Jazz,22000787,2021-04-08,UTA vs. POR,W,48.0,0.558,0.442,0.508,0.098,0.295,0.057,0.197,0.049,0.41,0.387,0.613,0.75,0.25,0.488,0.512,0,0,0,0,113,1604,556,1105,761,1454,1814,378,2117,1228,1788,358,1561,497,1907,246,1,2020,2021,True,UTA,POR,APR
2020-21,1610612762,UTA,Utah Jazz,22000783,2021-04-07,UTA @ PHX,L,53.0,0.573,0.427,0.619,0.071,0.292,0.088,0.088,0.133,0.549,0.229,0.771,0.545,0.455,0.304,0.696,0,0,0,0,13,1471,688,236,1215,1481,1371,1949,1280,185,2140,20,2102,50,2159,2,1,2020,2021,False,PHX,UTA,APR
2020-21,1610612762,UTA,Utah Jazz,22000764,2021-04-05,UTA @ DAL,L,48.0,0.5,0.5,0.485,0.058,0.35,0.029,0.165,0.126,0.427,0.44,0.56,0.75,0.25,0.541,0.459,0,0,0,0,113,1945,191,1314,1417,974,2063,822,1388,1052,1516,627,1561,497,1573,574,1,2020,2021,False,DAL,UTA,APR
2020-21,1610612762,UTA,Utah Jazz,22000752,2021-04-03,UTA vs. ORL,W,48.0,0.402,0.598,0.365,0.058,0.569,0.131,0.066,0.117,0.307,0.6,0.4,0.731,0.269,0.667,0.333,0,0,0,0,113,2146,15,2048,1414,22,722,2102,1513,1982,412,1705,1698,463,534,1574,1,2020,2021,True,UTA,ORL,APR
