close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
202685,Jonas Valančiūnas,1610612763,MEM,C,27.0,49,49,1.0,6.27,13.88,0.451,0.483,-0.031
201144,Mike Conley,1610612763,MEM,G,31.0,70,70,1.0,5.26,11.39,0.462,0.448,0.013
203200,Justin Holiday,1610612763,MEM,F-G,30.0,80,80,1.0,5.14,11.31,0.454,0.454,0.0
1628991,Jaren Jackson Jr.,1610612763,MEM,F-C,19.0,58,58,1.0,4.91,10.86,0.452,0.476,-0.023
202340,Avery Bradley,1610612763,MEM,G,28.0,63,63,1.0,5.06,10.67,0.475,0.457,0.018
203092,Tyler Zeller,1610612763,MEM,C,29.0,6,6,1.0,3.83,10.5,0.365,0.468,-0.103
203998,Bruno Caboclo,1610612763,MEM,F,23.0,33,33,1.0,4.36,9.79,0.446,0.454,-0.008
201149,Joakim Noah,1610612763,MEM,C,34.0,42,42,1.0,3.71,9.14,0.406,0.467,-0.061
203937,Kyle Anderson,1610612763,MEM,F,25.0,43,43,1.0,3.86,9.0,0.429,0.462,-0.033
1626153,Delon Wright,1610612763,MEM,G,27.0,75,75,1.0,4.05,8.49,0.477,0.448,0.029
1628397,Ivan Rabb,1610612763,MEM,F,22.0,48,48,1.0,3.79,7.27,0.521,0.459,0.062
1628415,Dillon Brooks,1610612763,MEM,G-F,23.0,18,18,1.0,2.72,6.22,0.438,0.448,-0.01
1627395,Julian Washburn,1610612763,MEM,F-G,27.0,16,16,1.0,2.69,6.06,0.443,0.448,-0.004
202718,Chandler Parsons,1610612763,MEM,F,30.0,25,25,1.0,2.44,5.56,0.439,0.448,-0.009
1628416,Tyler Dorsey,1610612763,MEM,G,23.0,42,42,1.0,2.79,5.52,0.504,0.449,0.055
1628975,Jevon Carter,1610612763,MEM,G,23.0,36,36,1.0,2.42,5.25,0.46,0.44,0.021
1629139,Yuta Watanabe,1610612763,MEM,G,24.0,11,11,1.0,2.09,5.09,0.411,0.434,-0.024
1628605,Dusty Hannahs,1610612763,MEM,G,25.0,2,2,1.0,1.5,5.0,0.3,0.468,-0.168
201956,Omri Casspi,1610612763,MEM,F,31.0,35,35,1.0,1.97,4.97,0.397,0.455,-0.058
202705,MarShon Brooks,1610612763,MEM,G,30.0,29,29,1.0,1.97,4.48,0.438,0.444,-0.005
101139,CJ Miles,1610612763,MEM,F-G,32.0,51,51,1.0,1.71,4.37,0.39,0.448,-0.058
203474,DJ Stephens,1610612763,MEM,G-F,28.0,1,1,1.0,2.0,3.0,0.667,0.427,0.239
