close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
201577,Robin Lopez,1610612752,NYK,C,28.0,82,82,0.493,259,528,0.491,0.599,-0.109
204001,Kristaps Porziņģis,1610612752,NYK,F-C,20.0,72,72,0.447,222,437,0.508,0.6,-0.091
203124,Kyle O'Quinn,1610612752,NYK,F-C,26.0,61,58,0.506,103,198,0.52,0.585,-0.065
2546,Carmelo Anthony,1610612752,NYK,F,32.0,71,64,0.305,122,184,0.663,0.602,0.061
101181,Jose Calderon,1610612752,NYK,G,34.0,72,72,0.259,132,182,0.725,0.598,0.127
204038,Langston Galloway,1610612752,NYK,G,24.0,82,74,0.229,104,172,0.605,0.58,0.025
202338,Kevin Seraphin,1610612752,NYK,F-C,26.0,46,43,0.492,60,121,0.496,0.597,-0.101
1626170,Jerian Grant,1610612752,NYK,G,23.0,72,57,0.267,78,113,0.69,0.593,0.097
201167,Arron Afflalo,1610612752,NYK,G,30.0,71,54,0.175,78,111,0.703,0.596,0.106
202682,Derrick Williams,1610612752,NYK,F,25.0,77,55,0.214,66,97,0.68,0.593,0.088
2756,Sasha Vujacic,1610612752,NYK,G,32.0,53,42,0.284,53,82,0.646,0.601,0.045
202498,Lance Thomas,1610612752,NYK,F,28.0,56,38,0.233,48,81,0.593,0.61,-0.017
200811,Lou Amundson,1610612752,NYK,F,33.0,28,23,0.448,19,39,0.487,0.592,-0.105
203921,Cleanthony Early,1610612752,NYK,F,25.0,11,6,0.269,7,14,0.5,0.592,-0.092
203100,Tony Wroten,1610612752,NYK,G,23.0,8,1,0.1,3,3,1.0,0.58,0.42
