player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank
202711,Bojan Bogdanović,Bojan,1610612764,WAS,28.0,81,23,58,0.284,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,4.0,18,287,484,439,41,67,16,116,23,120,25,52,46,122,42,98,59,14,67
203078,Bradley Beal,Bradley,1610612764,WAS,24.0,77,48,29,0.623,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,4.0,85,47,250,99,165,12,5,116,23,120,87,52,46,122,34,98,59,14,67
201943,Brandon Jennings,Brandon,1610612764,WAS,27.0,81,37,44,0.457,6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,18,129,419,269,102,67,16,116,23,38,87,12,46,219,151,177,59,14,45
1626191,Chris McCullough,Chris,1610612764,WAS,22.0,16,1,15,0.063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,464,109,478,371,67,70,116,23,120,25,52,46,219,334,177,59,14,321
1627849,Daniel Ochefu,Daniel,1610612764,WAS,23.0,19,12,7,0.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,383,48,90,371,67,70,116,23,120,87,52,46,219,334,177,59,14,321
1627863,Danuel House Jr.,Danuel,1610612764,WAS,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485,479,1,479,371,67,70,116,23,120,87,52,46,219,334,177,59,14,321
101133,Ian Mahinmi,Ian,1610612764,WAS,30.0,31,19,12,0.613,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,378,317,86,110,200,67,70,42,23,120,87,52,46,75,334,177,59,14,160
201160,Jason Smith,Jason,1610612764,WAS,31.0,74,45,29,0.608,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,126,69,250,115,165,67,70,116,23,120,87,52,46,219,151,177,59,14,160
202322,John Wall,John,1610612764,WAS,26.0,78,48,30,0.615,6.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,17.0,2.0,0.0,0.0,1.0,69,47,266,108,102,67,16,116,23,38,87,1,46,219,4,55,59,14,229
1626162,Kelly Oubre Jr.,Kelly,1610612764,WAS,21.0,79,47,32,0.595,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,54,52,295,127,200,67,70,116,23,120,25,52,46,219,189,177,59,14,67
101162,Marcin Gortat,Marcin,1610612764,WAS,33.0,82,49,33,0.598,5.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1,43,305,124,131,67,16,17,23,120,25,52,46,24,334,177,59,14,45
201977,Marcus Thornton,Marcus,1610612764,WAS,30.0,33,15,18,0.455,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,371,357,136,275,307,12,70,116,23,120,87,52,46,219,151,177,59,14,321
202693,Markieff Morris,Markieff,1610612764,WAS,27.0,76,45,31,0.592,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,3.0,2.0,0.0,0.0,11.0,97,69,278,130,82,67,16,116,23,120,87,52,5,3,151,55,59,14,7
203490,Otto Porter Jr.,Otto,1610612764,WAS,24.0,80,48,32,0.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,38,47,295,119,252,67,70,116,23,120,87,52,46,219,245,177,59,14,109
1627815,Sheldon Mac,Sheldon,1610612764,WAS,24.0,30,17,13,0.567,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,383,338,94,145,307,67,70,116,23,120,87,52,46,219,245,177,59,14,321
203107,Tomas Satoransky,Tomas,1610612764,WAS,25.0,57,33,24,0.579,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,272,177,198,140,200,67,70,116,23,120,87,52,46,51,245,177,59,14,229
203504,Trey Burke,Trey,1610612764,WAS,24.0,57,35,22,0.614,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,272,151,183,109,252,67,70,116,23,120,87,52,46,219,245,177,10,14,321
