group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,23.0,4,1,3,0.25,1.9,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.5,-3.0,1.6,1,0,1.3,41,63,15,103,96,64,87,1,42,69,42,42,45,42,38,65,75,55,40,8,28,22,58,57,73,116,75,19,2,82,MIN
Players,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,26.0,5,2,3,0.4,2.3,0.2,1.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.4,0.4,-0.2,2.1,0,0,1.6,23,40,15,76,83,68,40,72,42,46,42,42,45,42,38,74,82,14,40,12,28,22,78,35,77,69,61,37,2,71,MIN
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,21.0,3,1,2,0.333,3.4,0.3,0.3,1.0,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,1.0,-2.0,3.4,0,0,3.0,57,63,39,86,31,52,75,1,16,48,1,42,45,42,38,53,64,55,40,28,3,22,78,57,51,101,29,37,2,29,MIN
Players,1629675,Naz Reid,Naz,1610612750,MIN,22.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,106,105,76,105,134,75,93,75,42,69,42,42,45,42,38,84,88,55,40,28,28,22,78,57,83,52,104,37,2,104,MIN
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,5,2,3,0.4,3.5,0.4,2.2,0.182,0.2,1.2,0.167,0.8,0.8,1.0,0.4,0.4,0.8,0.4,0.0,0.0,0.2,0.2,0.0,0.4,1.8,-2.4,4.0,0,0,3.6,23,40,15,76,27,45,12,73,27,4,40,14,19,1,15,49,23,24,40,28,14,13,78,35,24,111,21,37,2,23,MIN
Players,202328,Greg Monroe,Greg,1610612750,MIN,32.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,106,105,76,105,134,75,93,75,42,69,42,42,45,42,38,84,88,55,40,28,28,22,78,57,83,52,104,37,2,104,MIN
Players,1627752,Taurean Prince,Taurean,1610612750,MIN,28.0,2,2,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,80,40,117,1,117,75,93,75,42,69,42,42,45,42,38,84,88,55,40,28,28,22,78,57,83,101,104,37,2,104,MIN
Players,1627736,Malik Beasley,Malik,1610612750,MIN,25.0,1,1,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.2,0,0,1.0,106,63,117,1,114,75,93,75,42,69,42,42,45,42,38,5,12,55,40,28,28,22,78,57,83,9,81,37,2,84,MIN
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,26.0,5,2,3,0.4,3.5,0.4,1.0,0.4,0.2,0.6,0.333,0.6,0.8,0.75,0.0,0.6,0.6,0.2,0.4,0.0,0.4,0.0,0.6,0.4,1.6,-2.0,3.4,4,0,3.4,23,40,15,76,28,45,40,50,27,29,27,20,19,25,38,24,34,39,9,28,7,22,14,35,29,101,28,4,2,26,MIN
Players,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,2,0,2,0.0,3.3,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,-4.5,3.1,0,0,2.5,80,105,39,105,42,26,67,1,42,69,42,42,45,42,38,29,39,3,40,28,28,22,21,57,51,133,35,37,2,40,MIN
Players,201976,Patrick Beverley,Patrick,1610612750,MIN,33.0,5,2,3,0.4,3.1,0.4,1.2,0.333,0.2,0.8,0.25,0.4,0.8,0.5,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.6,0.6,1.4,-1.8,2.8,0,0,2.6,23,40,15,76,53,45,33,58,27,23,35,30,19,31,38,74,82,55,40,28,7,13,14,20,39,100,43,37,2,39,MIN
