group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,23.0,4,1,3,0.25,1.9,0.0,0.0,0.0,0.5,0.0,1.5,0.5,2.5,0.0,0.0,0.3,0.0,1.6,41,63,99,103,96,27,25,9,38,1,106,115,52,28,1,71,57,75,MIN
Players,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,26.0,5,2,3,0.4,2.3,0.0,0.0,0.0,0.4,0.0,1.8,0.4,1.6,0.0,0.0,0.0,0.4,2.1,23,40,99,76,83,27,25,9,43,1,120,111,78,28,1,1,35,61,MIN
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,21.0,3,1,2,0.333,3.4,0.0,0.0,0.0,0.0,0.0,1.7,0.7,2.7,0.7,0.0,0.0,0.0,3.4,57,63,62,86,31,27,25,9,54,1,117,124,47,3,1,1,57,29,MIN
Players,1629675,Naz Reid,Naz,1610612750,MIN,22.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,105,21,105,134,27,25,9,54,1,1,1,111,28,1,1,57,104,MIN
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,5,2,3,0.4,3.5,0.4,0.0,0.0,0.0,0.0,2.2,0.8,3.2,0.2,0.2,0.0,0.4,4.0,23,40,99,76,27,18,25,9,54,1,130,130,36,14,120,1,35,21,MIN
Players,202328,Greg Monroe,Greg,1610612750,MIN,32.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,105,21,105,134,27,25,9,54,1,1,1,111,28,1,1,57,104,MIN
Players,1627752,Taurean Prince,Taurean,1610612750,MIN,28.0,2,2,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,80,40,1,1,117,27,25,9,54,1,1,135,91,28,1,1,57,104,MIN
Players,1627736,Malik Beasley,Malik,1610612750,MIN,25.0,1,1,0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,106,63,1,1,114,27,25,9,54,1,1,1,111,28,1,1,57,81,MIN
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,26.0,5,2,3,0.4,3.5,0.0,0.0,0.0,0.0,0.0,2.2,0.8,3.2,0.4,0.0,0.6,0.4,3.4,23,40,99,76,28,27,25,9,54,1,130,130,36,7,1,119,35,28,MIN
Players,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,2,0,2,0.0,3.3,0.0,0.0,0.0,1.0,0.0,2.5,0.0,3.0,0.0,0.0,0.5,0.0,3.1,80,105,62,105,42,27,25,9,14,1,132,1,38,28,1,103,57,35,MIN
Players,201976,Patrick Beverley,Patrick,1610612750,MIN,33.0,5,2,3,0.4,3.1,0.0,0.0,0.0,0.4,0.0,1.6,0.8,2.8,0.4,0.2,0.6,0.6,2.8,23,40,99,76,53,27,25,9,43,1,113,130,43,7,120,119,20,43,MIN
