group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,team
Players,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,26.0,28,16,12,0.571,3.5,1.0,2.2,0.452,0.3,1.1,0.3,1.0,1.1,0.9,0.0,0.3,0.4,0.5,0.1,0.1,0.1,0.0,0.3,0.7,3.3,0.8,4.9,5,0,4.9,79,57,118,155,103,14,23,171,22,14,156,24,28,98,282,221,263,60,134,67,120,181,210,40,12,127,27,55,28,25,MIN
Players,1627752,Taurean Prince,Taurean,1610612750,MIN,28.0,7,5,2,0.714,2.2,0.1,0.1,1.0,0.0,0.0,0.0,0.3,0.3,1.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.3,0.1,0.6,0.3,1.0,0,0,1.0,305,247,359,62,313,321,409,1,252,333,252,157,200,1,290,243,306,208,134,247,199,200,238,269,295,183,364,206,28,344,MIN
Players,201976,Patrick Beverley,Patrick,1610612750,MIN,33.0,25,14,11,0.56,2.6,0.3,0.6,0.5,0.1,0.2,0.5,0.3,0.6,0.5,0.2,0.4,0.6,0.2,0.0,0.1,0.2,0.0,0.4,0.5,1.0,1.0,2.9,1,0,2.5,111,82,133,173,254,229,277,116,150,244,37,167,111,260,92,195,162,197,262,94,25,200,131,90,215,98,122,133,28,145,MIN
Players,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,6,5,1,0.833,0.6,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.2,0,0,0.2,326,247,398,42,450,364,406,364,252,280,252,217,177,260,290,380,406,307,275,247,199,200,388,246,379,100,436,206,28,435,MIN
Players,1630195,Leandro Bolmaro,Leandro,1610612750,MIN,21.0,3,1,2,0.333,1.6,0.3,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,-2.0,1.1,0,0,1.0,383,375,359,378,378,194,231,116,252,333,252,305,316,305,48,380,274,307,275,247,199,200,388,344,271,416,356,206,28,344,MIN
Players,1627774,Jake Layman,Jake,1610612750,MIN,28.0,2,0,2,0.0,2.6,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,-4.0,2.1,0,0,2.5,408,448,359,448,260,107,291,1,4,120,1,305,316,305,290,105,174,307,275,247,199,200,388,344,119,478,210,206,28,146,MIN
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,33,17,16,0.515,3.3,0.4,1.2,0.316,0.2,0.6,0.25,0.5,0.6,0.895,0.1,0.4,0.5,0.2,0.2,0.0,0.1,0.0,0.2,0.4,1.4,-0.1,2.4,2,0,2.5,41,43,44,203,131,181,106,292,123,86,180,75,107,101,212,179,201,141,93,241,140,191,311,108,136,249,169,96,28,154,MIN
Players,1629669,Jaylen Nowell,Jaylen,1610612750,MIN,22.0,6,3,3,0.5,2.0,0.5,0.7,0.75,0.0,0.0,0.0,0.5,0.7,0.75,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,1.8,1.7,0,0,1.7,326,304,321,206,330,107,231,44,252,333,252,76,81,173,290,331,374,307,275,247,199,200,61,71,119,55,260,206,28,251,MIN
Players,1630593,McKinley Wright IV,McKinley,1610612750,MIN,23.0,1,0,1,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,3.0,0,0,2.0,438,448,398,448,23,364,419,364,252,333,252,305,316,305,290,380,406,1,275,247,199,200,388,344,382,487,114,206,28,202,MIN
Players,1629675,Naz Reid,Naz,1610612750,MIN,22.0,15,7,8,0.467,1.6,0.2,0.5,0.429,0.1,0.2,0.333,0.1,0.1,0.5,0.1,0.3,0.5,0.1,0.1,0.0,0.1,0.0,0.3,0.2,0.5,-0.5,1.3,1,0,1.3,214,211,200,274,381,276,315,192,208,260,118,292,281,260,161,203,202,272,233,247,130,200,262,212,306,277,320,133,28,312,MIN
