group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,1630162,Anthony Edwards,Anthony,1610612750,MIN,20.0,33,17,16,0.515,3.3,0.2,0.1,0.2,0.4,0.9,1.6,0.8,2.7,0.1,0.0,0.2,0.4,2.4,41,43,438,203,131,146,238,53,171,321,470,452,164,140,305,186,108,169
Players,1626156,D'Angelo Russell,D'Angelo,1610612750,MIN,26.0,28,16,12,0.571,3.5,0.6,0.1,0.3,0.8,1.1,1.5,0.9,3.1,0.1,0.0,0.3,0.7,4.9,79,57,365,155,103,12,233,30,89,374,461,465,89,120,314,286,40,27
Players,202328,Greg Monroe,Greg,1610612750,MIN,32.0,2,1,1,0.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.1,408,375,38,206,386,241,245,158,317,1,334,1,261,199,1,1,344,210
Players,1630183,Jaden McDaniels,Jaden,1610612750,MIN,21.0,25,15,10,0.6,2.2,0.1,0.1,0.1,0.2,0.7,0.6,0.4,1.6,0.0,0.0,0.2,0.2,1.1,111,68,322,125,310,183,223,128,251,226,196,328,350,172,321,206,256,355
Players,1627774,Jake Layman,Jake,1610612750,MIN,28.0,2,0,2,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.1,408,448,100,448,260,241,245,158,317,1,1,472,19,199,1,1,344,210
Players,1629020,Jarred Vanderbilt,Jarred,1610612750,MIN,23.0,25,15,10,0.6,2.8,0.0,0.1,0.0,0.2,0.8,1.3,0.9,2.2,0.0,0.1,0.4,0.1,1.1,111,68,322,125,216,241,190,158,284,267,431,469,242,199,431,359,323,351
Players,1629669,Jaylen Nowell,Jaylen,1610612750,MIN,22.0,6,3,3,0.5,2.0,0.3,0.0,0.0,0.7,0.0,1.0,0.0,1.7,0.0,0.0,0.5,0.5,1.7,326,304,139,206,330,73,245,158,102,1,334,1,344,199,1,415,71,260
Players,1629162,Jordan McLaughlin,Jordan,1610612750,MIN,26.0,6,5,1,0.833,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.2,326,247,38,42,450,241,245,158,317,1,1,1,432,199,1,1,246,436
Players,1629006,Josh Okogie,Josh,1610612750,MIN,23.0,5,1,4,0.2,2.6,0.0,0.4,0.0,0.4,0.6,1.8,0.4,4.0,0.4,0.0,0.6,0.2,1.8,343,375,177,429,250,241,36,158,176,195,478,295,19,6,1,454,212,242
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,26.0,31,18,13,0.581,3.0,0.1,0.2,0.1,0.6,0.8,1.2,0.7,2.5,0.3,0.1,0.4,0.1,3.6,55,39,380,150,179,204,121,114,115,275,418,434,201,16,363,324,312,75
Players,1630195,Leandro Bolmaro,Leandro,1610612750,MIN,21.0,3,1,2,0.333,1.6,0.0,0.7,0.0,0.7,0.0,0.0,1.0,2.7,0.0,0.0,0.0,0.0,1.1,383,375,100,378,378,241,10,158,102,1,1,472,164,199,1,1,344,356
Players,1627736,Malik Beasley,Malik,1610612750,MIN,25.0,22,9,13,0.409,2.4,0.1,0.4,0.0,0.1,0.6,1.0,0.4,1.7,0.0,0.0,0.1,0.1,1.3,152,173,380,326,290,174,35,158,304,192,334,275,335,163,330,131,284,327
Players,1630593,McKinley Wright IV,McKinley,1610612750,MIN,23.0,1,0,1,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,438,448,38,448,23,241,245,158,317,1,1,490,2,199,1,1,344,114
Players,1630233,Nathan Knight,Nathan,1610612750,MIN,24.0,1,0,1,0.0,4.3,1.0,0.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0,1.0,1.0,1.0,5.4,438,448,38,448,23,4,245,158,3,1,1,490,2,199,495,477,8,18
Players,1629675,Naz Reid,Naz,1610612750,MIN,22.0,15,7,8,0.467,1.6,0.0,0.1,0.0,0.3,0.5,0.9,0.3,1.5,0.1,0.0,0.3,0.2,1.3,214,211,282,274,381,241,181,158,235,176,318,255,367,130,1,234,212,320
Players,201976,Patrick Beverley,Patrick,1610612750,MIN,33.0,25,14,11,0.56,2.6,0.2,0.2,0.3,0.2,0.8,1.3,0.2,2.0,0.2,0.0,0.4,0.5,2.9,111,82,349,173,254,133,136,25,251,287,431,220,261,25,1,359,90,122
Players,1627752,Taurean Prince,Taurean,1610612750,MIN,28.0,7,5,2,0.714,2.2,0.3,0.0,0.3,0.3,0.3,0.7,1.0,2.0,0.0,0.0,0.3,0.1,1.0,305,247,100,62,313,94,245,30,227,106,238,472,261,199,1,248,269,364
