player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
203518,Alex Abrines,Alex,1610612760,OKC,23.0,5,1,4,0.2,16.0,0.261,0.739,0.25,0.083,0.625,0.0,0.125,0.0,0.167,0.667,0.333,1.0,0.0,0.875,0.125,8,23,0.348,138,152,72,167,118,204,9,185,96,19,160,126,172,179,73,115,1,72,39,164,147,140,175
203460,Andre Roberson,Andre,1610612760,OKC,25.0,5,1,4,0.2,37.1,0.63,0.37,0.586,0.0,0.362,0.086,0.052,0.259,0.586,0.647,0.353,1.0,0.0,0.75,0.25,24,46,0.522,138,152,72,167,18,111,102,79,148,84,113,170,21,50,83,112,1,72,79,117,89,99,44
1627734,Domantas Sabonis,Domantas,1610612760,OKC,21.0,2,0,2,0.0,3.0,0.667,0.333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,197,178,30,178,210,96,113,196,148,155,160,1,172,192,179,179,153,72,195,179,204,195,204
203926,Doug McDermott,Doug,1610612760,OKC,25.0,5,1,4,0.2,13.3,0.278,0.722,0.16,0.0,0.84,0.0,0.0,0.36,0.16,1.0,0.0,1.0,0.0,1.0,0.0,9,18,0.5,138,152,72,167,134,202,10,192,148,9,160,176,10,182,1,179,1,72,1,179,140,150,55
202683,Enes Freedom,Enes,1610612760,OKC,25.0,5,1,4,0.2,9.1,1.0,0.0,0.833,0.0,0.0,0.25,0.167,0.167,0.833,0.6,0.4,0.0,0.0,0.6,0.4,10,26,0.385,138,152,72,167,162,1,175,27,148,155,19,87,71,18,94,98,153,72,124,80,136,131,164
203924,Jerami Grant,Jerami,1610612760,OKC,23.0,5,1,4,0.2,22.1,0.806,0.194,0.739,0.0,0.13,0.261,0.131,0.043,0.739,0.647,0.353,1.0,0.0,0.684,0.316,19,31,0.613,138,152,72,167,94,61,152,47,148,144,17,120,167,29,83,112,1,72,102,102,101,123,15
202713,Kyle Singler,Kyle,1610612760,OKC,29.0,1,0,1,0.0,10.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,208,178,6,178,152,1,175,196,148,155,160,176,172,192,179,179,153,72,195,179,204,208,204
202708,Norris Cole,Norris,1610612760,OKC,28.0,4,1,3,0.25,6.1,0.5,0.5,0.4,0.0,0.6,0.4,0.0,0.6,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,8,0.25,153,152,59,164,177,154,51,149,148,20,4,176,3,91,179,1,1,72,146,51,180,174,197
201566,Russell Westbrook,Russell,1610612760,OKC,28.0,5,1,4,0.2,38.9,0.678,0.322,0.492,0.235,0.209,0.139,0.299,0.203,0.257,0.087,0.913,0.231,0.769,0.119,0.881,59,152,0.388,138,152,72,167,7,92,121,115,29,128,67,20,41,159,177,19,150,5,192,12,24,19,161
203902,Semaj Christon,Semaj,1610612760,OKC,24.0,2,0,2,0.0,10.3,0.4,0.6,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,2,5,0.4,197,178,30,178,155,185,27,149,6,20,160,176,172,192,179,1,1,72,146,51,180,182,146
203500,Steven Adams,Steven,1610612760,OKC,23.0,5,1,4,0.2,31.4,1.0,0.0,0.9,0.0,0.0,0.1,0.1,0.15,0.9,0.611,0.389,0.0,0.0,0.611,0.389,18,28,0.643,138,152,72,167,51,1,175,14,148,155,99,145,90,12,93,103,153,72,123,81,105,128,12
201959,Taj Gibson,Taj,1610612760,OKC,32.0,5,1,4,0.2,23.7,1.0,0.0,0.857,0.286,0.0,0.082,0.143,0.245,0.571,0.714,0.286,0.0,0.0,0.714,0.286,21,35,0.6,138,152,72,167,88,1,175,23,16,155,118,105,24,51,60,132,153,72,91,113,95,117,17
203506,Victor Oladipo,Victor,1610612760,OKC,25.0,5,1,4,0.2,36.2,0.59,0.41,0.556,0.259,0.333,0.296,0.111,0.204,0.296,0.333,0.667,1.0,0.0,0.524,0.476,21,61,0.344,138,152,72,167,22,123,90,96,26,92,12,134,40,145,138,56,1,72,144,60,95,74,180
