season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612754,IND,Indiana Pacers,42400303,2025-05-25,IND vs. NYK,L,48.0,34,77,0.442,5,25,0.2,27,33,0.818,6,32,38,21,14.0,9,4,4,27,25,100,-6.0,1,79,79,79,11,120,145,89,153,148,150,16,17,48,139,65,111,95,74,41,81,48,142,20,115,101,1,2024,2025,True,IND,NYK
2024-25,1610612752,NYK,New York Knicks,42400303,2025-05-25,NYK @ IND,W,48.0,34,78,0.436,11,32,0.344,27,30,0.9,9,28,37,13,15.0,7,4,4,25,27,106,6.0,1,1,1,1,11,120,138,94,91,97,88,16,31,12,98,115,128,153,96,77,81,48,133,8,89,53,1,2024,2025,False,IND,NYK
2024-25,1610612750,MIN,Minnesota Timberwolves,42400313,2025-05-24,MIN vs. OKC,W,48.0,55,96,0.573,20,40,0.5,13,17,0.765,11,39,50,30,10.0,6,3,3,18,20,143,42.0,1,1,1,1,11,1,12,3,5,35,6,118,118,88,71,14,21,9,19,97,110,26,37,82,2,4,1,2024,2025,True,MIN,OKC
2024-25,1610612760,OKC,Oklahoma City Thunder,42400313,2025-05-24,OKC @ MIN,L,48.0,35,86,0.407,14,44,0.318,17,19,0.895,5,26,31,19,15.0,5,3,3,20,18,101,-42.0,1,79,79,79,11,113,63,129,53,20,103,76,109,14,146,134,154,111,96,124,110,26,62,110,111,153,1,2024,2025,False,MIN,OKC
2024-25,1610612752,NYK,New York Knicks,42400302,2025-05-23,NYK vs. IND,L,48.0,40,84,0.476,11,32,0.344,18,21,0.857,10,28,38,18,13.0,6,4,3,19,23,109,-5.0,1,79,79,79,11,61,90,54,91,97,88,68,87,27,88,115,111,122,59,97,81,26,48,32,78,98,1,2024,2025,True,NYK,IND
2024-25,1610612754,IND,Indiana Pacers,42400302,2025-05-23,IND @ NYK,W,48.0,43,83,0.518,13,30,0.433,15,21,0.714,7,25,32,26,10.0,6,3,4,23,19,114,5.0,1,1,1,1,11,34,98,22,62,115,27,93,87,111,126,141,152,33,19,97,110,48,108,96,58,57,1,2024,2025,False,NYK,IND
2024-25,1610612750,MIN,Minnesota Timberwolves,42400312,2025-05-22,MIN @ OKC,L,48.0,36,87,0.414,11,39,0.282,20,26,0.769,13,28,41,20,14.0,2,7,3,20,22,103,-15.0,1,79,79,79,11,103,54,123,91,45,121,50,48,84,34,115,85,103,74,155,25,26,62,50,102,127,1,2024,2025,False,OKC,MIN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400312,2025-05-22,OKC vs. MIN,W,48.0,45,90,0.5,9,33,0.273,19,24,0.792,9,33,42,30,8.0,9,3,7,22,20,118,15.0,1,1,1,1,11,19,30,34,122,91,129,57,65,70,98,46,76,9,7,41,110,115,90,82,37,28,1,2024,2025,True,OKC,MIN
2024-25,1610612754,IND,Indiana Pacers,42400301,2025-05-21,IND @ NYK,W,53.0,51,100,0.51,15,37,0.405,21,28,0.75,11,28,39,26,7.0,6,3,8,24,23,138,3.0,1,1,1,1,1,2,4,29,36,56,45,41,38,93,71,115,103,33,1,97,110,133,126,32,3,60,1,2024,2025,False,NYK,IND
2024-25,1610612752,NYK,New York Knicks,42400301,2025-05-21,NYK vs. IND,L,53.0,48,94,0.511,11,34,0.324,28,40,0.7,13,33,46,24,15.0,7,8,3,23,24,135,-3.0,1,79,79,79,1,10,16,28,91,81,101,10,2,119,34,46,37,57,96,77,14,26,108,25,5,91,1,2024,2025,True,NYK,IND
2024-25,1610612750,MIN,Minnesota Timberwolves,42400311,2025-05-20,MIN @ OKC,L,48.0,29,83,0.349,15,51,0.294,15,21,0.714,12,30,42,18,19.0,5,7,3,22,22,88,-26.0,1,79,79,79,11,154,98,154,36,2,116,93,87,111,54,89,76,122,136,124,25,26,90,50,146,145,1,2024,2025,False,OKC,MIN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400311,2025-05-20,OKC vs. MIN,W,48.0,41,82,0.5,11,21,0.524,21,26,0.808,9,37,46,27,15.0,13,3,7,22,22,114,26.0,1,1,1,1,11,51,107,34,91,155,3,41,48,58,98,21,37,27,96,8,110,115,90,50,58,11,1,2024,2025,True,OKC,MIN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400227,2025-05-18,OKC vs. DEN,W,48.0,47,96,0.49,12,39,0.308,19,24,0.792,15,29,44,28,10.0,16,3,2,19,19,125,32.0,1,1,1,1,11,13,12,43,75,45,107,57,65,70,17,104,53,21,19,1,110,12,48,96,16,8,1,2024,2025,True,OKC,DEN
2024-25,1610612743,DEN,Denver Nuggets,42400227,2025-05-18,DEN @ OKC,L,48.0,33,84,0.393,10,44,0.227,17,22,0.773,15,32,47,20,23.0,6,2,3,19,19,93,-32.0,1,79,79,79,11,136,90,139,108,20,144,76,75,82,17,65,33,103,153,97,132,26,48,96,135,149,1,2024,2025,False,OKC,DEN
2024-25,1610612752,NYK,New York Knicks,42400216,2025-05-16,NYK vs. BOS,W,48.0,42,91,0.462,16,45,0.356,19,21,0.905,15,40,55,25,14.0,7,6,3,23,22,119,38.0,1,1,1,1,11,44,26,71,25,14,81,57,87,11,17,9,5,45,74,77,43,26,108,50,32,5,1,2024,2025,True,NYK,BOS
2024-25,1610612738,BOS,Boston Celtics,42400216,2025-05-16,BOS @ NYK,L,48.0,31,86,0.36,12,40,0.3,7,10,0.7,9,27,36,19,16.0,4,3,6,22,23,81,-38.0,1,79,79,79,11,148,63,149,75,35,110,153,151,119,98,129,134,111,110,139,110,96,90,32,155,152,1,2024,2025,False,NYK,BOS
2024-25,1610612760,OKC,Oklahoma City Thunder,42400226,2025-05-15,OKC @ DEN,L,48.0,43,92,0.467,11,40,0.275,10,16,0.625,7,33,40,25,11.0,11,4,6,28,16,107,-12.0,1,79,79,79,11,34,24,65,91,35,128,142,124,147,126,46,97,45,31,17,81,96,150,131,86,124,1,2024,2025,False,DEN,OKC
2024-25,1610612743,DEN,Denver Nuggets,42400226,2025-05-15,DEN vs. OKC,W,48.0,40,86,0.465,12,32,0.375,27,32,0.844,11,41,52,27,16.0,8,6,4,16,28,119,12.0,1,1,1,1,11,61,63,66,75,97,66,16,25,37,71,7,13,27,110,59,43,48,16,5,32,32,1,2024,2025,True,DEN,OKC
2024-25,1610612744,GSW,Golden State Warriors,42400235,2025-05-14,GSW @ MIN,L,48.0,39,90,0.433,11,39,0.282,21,30,0.7,18,22,40,21,17.0,14,1,4,21,19,110,-11.0,1,79,79,79,11,69,30,98,91,45,121,41,31,119,7,153,97,95,123,3,146,48,76,96,74,120,1,2024,2025,False,MIN,GSW
2024-25,1610612752,NYK,New York Knicks,42400215,2025-05-14,NYK @ BOS,L,48.0,29,81,0.358,12,30,0.4,32,40,0.8,12,28,40,17,11.0,5,4,12,20,25,102,-25.0,1,79,79,79,11,154,119,151,75,115,49,5,2,59,54,115,97,134,31,124,81,156,62,20,108,144,1,2024,2025,False,BOS,NYK
2024-25,1610612738,BOS,Boston Celtics,42400215,2025-05-14,BOS vs. NYK,W,48.0,44,84,0.524,22,49,0.449,17,26,0.654,12,32,44,27,9.0,3,12,4,25,20,127,25.0,1,1,1,1,11,24,90,16,1,3,21,76,48,139,54,65,53,27,14,149,1,48,133,82,13,13,1,2024,2025,True,BOS,NYK
2024-25,1610612750,MIN,Minnesota Timberwolves,42400235,2025-05-14,MIN vs. GSW,W,48.0,49,78,0.628,13,31,0.419,10,15,0.667,6,33,39,36,21.0,11,4,1,19,21,121,11.0,1,1,1,1,11,7,138,1,62,109,38,142,132,137,139,46,103,2,144,17,81,1,48,68,22,34,1,2024,2025,True,MIN,GSW
2024-25,1610612754,IND,Indiana Pacers,42400205,2025-05-13,IND @ CLE,W,48.0,41,82,0.5,15,35,0.429,17,22,0.773,5,42,47,26,14.0,8,8,3,27,23,114,9.0,1,1,1,1,11,51,107,34,36,72,33,76,75,82,146,4,33,33,74,59,14,26,142,32,58,39,1,2024,2025,False,CLE,IND
2024-25,1610612743,DEN,Denver Nuggets,42400225,2025-05-13,DEN @ OKC,L,48.0,40,97,0.412,13,46,0.283,12,13,0.923,16,33,49,20,16.0,10,3,6,22,16,105,-7.0,1,79,79,79,11,61,10,125,62,12,120,128,143,7,14,46,23,103,110,27,110,96,90,131,93,105,1,2024,2025,False,OKC,DEN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400225,2025-05-13,OKC vs. DEN,W,48.0,41,82,0.5,12,29,0.414,18,23,0.783,8,35,43,23,14.0,7,6,3,16,22,112,7.0,1,1,1,1,11,51,107,34,75,125,42,68,72,77,114,34,62,73,74,77,43,26,16,50,66,50,1,2024,2025,True,OKC,DEN
2024-25,1610612739,CLE,Cleveland Cavaliers,42400205,2025-05-13,CLE vs. IND,L,48.0,35,90,0.389,9,35,0.257,26,37,0.703,15,31,46,10,12.0,8,3,8,23,27,105,-9.0,1,79,79,79,11,113,30,142,122,72,133,21,7,118,17,74,37,156,50,59,110,133,108,8,93,111,1,2024,2025,True,CLE,IND
2024-25,1610612750,MIN,Minnesota Timberwolves,42400234,2025-05-12,MIN @ GSW,W,48.0,39,79,0.494,16,34,0.471,23,26,0.885,6,32,38,22,21.0,9,5,1,23,25,117,7.0,1,1,1,1,11,69,134,41,25,81,12,33,48,15,139,65,111,87,144,41,62,1,108,20,41,50,1,2024,2025,False,GSW,MIN
2024-25,1610612744,GSW,Golden State Warriors,42400234,2025-05-12,GSW vs. MIN,L,48.0,37,85,0.435,8,27,0.296,28,33,0.848,14,24,38,18,16.0,10,1,5,25,23,110,-7.0,1,79,79,79,11,94,83,96,136,139,114,10,17,31,29,147,111,122,110,27,146,77,133,32,74,105,1,2024,2025,True,GSW,MIN
2024-25,1610612738,BOS,Boston Celtics,42400214,2025-05-12,BOS @ NYK,L,48.0,38,79,0.481,18,48,0.375,19,26,0.731,7,24,31,15,12.0,8,2,2,16,20,113,-8.0,1,79,79,79,11,88,134,50,10,6,66,57,48,101,126,147,154,146,50,59,132,12,16,82,62,108,1,2024,2025,False,NYK,BOS
2024-25,1610612752,NYK,New York Knicks,42400214,2025-05-12,NYK vs. BOS,W,48.0,50,92,0.543,12,34,0.353,9,12,0.75,13,30,43,25,12.0,5,2,2,20,16,121,8.0,1,1,1,1,11,3,24,9,75,81,84,147,146,93,34,89,62,45,50,124,132,12,62,131,22,47,1,2024,2025,True,NYK,BOS
2024-25,1610612739,CLE,Cleveland Cavaliers,42400204,2025-05-11,CLE @ IND,L,48.0,30,70,0.429,14,35,0.4,35,40,0.875,10,31,41,20,22.0,8,4,2,28,27,109,-20.0,1,79,79,79,11,151,156,107,53,72,49,1,2,21,88,74,85,103,151,59,81,12,150,8,78,138,1,2024,2025,False,IND,CLE
2024-25,1610612754,IND,Indiana Pacers,42400204,2025-05-11,IND vs. CLE,W,48.0,49,93,0.527,15,35,0.429,16,20,0.8,8,29,37,37,11.0,6,2,4,27,28,129,20.0,1,1,1,1,11,7,20,13,36,72,33,86,99,59,114,104,128,1,31,97,132,48,142,5,10,19,1,2024,2025,True,IND,CLE
2024-25,1610612743,DEN,Denver Nuggets,42400224,2025-05-11,DEN vs. OKC,L,48.0,25,80,0.313,11,45,0.244,26,36,0.722,12,37,49,17,14.0,9,3,2,23,26,87,-5.0,1,79,79,79,11,156,126,156,91,14,138,21,9,106,54,21,23,134,74,41,110,12,108,16,148,98,1,2024,2025,True,DEN,OKC
2024-25,1610612760,OKC,Oklahoma City Thunder,42400224,2025-05-11,OKC @ DEN,W,48.0,31,87,0.356,10,41,0.244,20,26,0.769,15,40,55,20,14.0,9,2,3,26,23,92,5.0,1,1,1,1,11,148,54,152,108,30,139,50,48,84,17,9,5,103,74,41,132,26,138,32,141,57,1,2024,2025,False,DEN,OKC
2024-25,1610612738,BOS,Boston Celtics,42400213,2025-05-10,BOS @ NYK,W,48.0,40,83,0.482,20,40,0.5,15,17,0.882,12,30,42,23,12.0,6,8,2,26,16,115,22.0,1,1,1,1,11,61,98,48,5,35,6,93,118,16,54,89,76,73,50,97,14,12,138,131,53,15,1,2024,2025,False,NYK,BOS
2024-25,1610612744,GSW,Golden State Warriors,42400233,2025-05-10,GSW vs. MIN,L,48.0,35,81,0.432,10,23,0.435,17,21,0.81,12,24,36,21,15.0,6,7,7,24,23,97,-5.0,1,79,79,79,11,113,119,104,108,153,26,76,87,56,54,147,134,95,96,97,25,115,126,32,124,98,1,2024,2025,True,GSW,MIN
2024-25,1610612752,NYK,New York Knicks,42400213,2025-05-10,NYK vs. BOS,L,48.0,32,80,0.4,5,25,0.2,24,35,0.686,17,26,43,16,11.0,3,2,8,16,26,93,-22.0,1,79,79,79,11,144,126,134,153,148,150,29,12,128,13,134,62,143,31,149,132,133,16,16,135,140,1,2024,2025,True,NYK,BOS
2024-25,1610612750,MIN,Minnesota Timberwolves,42400233,2025-05-10,MIN @ GSW,W,48.0,36,82,0.439,13,34,0.382,17,21,0.81,13,31,44,28,21.0,4,7,7,23,24,102,5.0,1,1,1,1,11,103,107,90,62,81,61,76,87,56,34,74,53,21,144,139,25,115,108,25,108,57,1,2024,2025,False,GSW,MIN
2024-25,1610612739,CLE,Cleveland Cavaliers,42400203,2025-05-09,CLE @ IND,W,48.0,42,100,0.42,14,47,0.298,28,37,0.757,18,38,56,24,14.0,5,7,8,26,29,126,22.0,1,1,1,1,11,44,4,115,53,8,112,10,7,92,7,17,3,57,74,124,25,133,138,3,14,15,1,2024,2025,False,IND,CLE
2024-25,1610612743,DEN,Denver Nuggets,42400223,2025-05-09,DEN vs. OKC,W,53.0,39,85,0.459,16,40,0.4,19,24,0.792,5,44,49,25,16.0,9,7,6,21,21,113,9.0,1,1,1,1,1,69,83,74,25,35,49,57,65,70,146,1,23,45,110,41,25,96,76,68,62,39,1,2024,2025,True,DEN,OKC
2024-25,1610612760,OKC,Oklahoma City Thunder,42400223,2025-05-09,OKC @ DEN,L,53.0,40,104,0.385,9,35,0.257,15,22,0.682,18,36,54,24,11.0,7,6,7,21,21,104,-9.0,1,79,79,79,1,61,1,143,122,72,133,93,75,130,7,24,8,57,31,77,43,115,76,68,98,111,1,2024,2025,False,DEN,OKC
2024-25,1610612754,IND,Indiana Pacers,42400203,2025-05-09,IND vs. CLE,L,48.0,35,80,0.438,9,30,0.3,25,34,0.735,4,33,37,26,13.0,6,8,7,29,26,104,-22.0,1,79,79,79,11,113,126,91,122,115,110,26,15,100,154,46,128,33,59,97,14,115,153,16,98,140,1,2024,2025,True,IND,CLE
2024-25,1610612750,MIN,Minnesota Timberwolves,42400232,2025-05-08,MIN vs. GSW,W,48.0,44,87,0.506,16,37,0.432,13,20,0.65,11,28,39,33,13.0,10,5,2,22,16,117,24.0,1,1,1,1,11,24,54,30,25,56,29,118,99,142,71,115,103,5,59,27,62,12,90,131,41,14,1,2024,2025,True,MIN,GSW
2024-25,1610612744,GSW,Golden State Warriors,42400232,2025-05-08,GSW @ MIN,L,48.0,34,76,0.447,9,32,0.281,16,25,0.64,10,32,42,23,20.0,8,2,5,16,22,93,-24.0,1,79,79,79,11,120,148,84,122,97,124,86,60,145,88,65,76,73,140,59,132,77,16,50,135,143,1,2024,2025,False,MIN,GSW
2024-25,1610612752,NYK,New York Knicks,42400212,2025-05-07,NYK @ BOS,W,48.0,37,86,0.43,9,31,0.29,8,10,0.8,10,36,46,19,16.0,11,5,5,16,17,91,1.0,1,1,1,1,11,94,63,106,122,109,117,150,151,59,88,24,37,111,110,17,62,77,16,121,142,74,1,2024,2025,False,BOS,NYK
2024-25,1610612743,DEN,Denver Nuggets,42400222,2025-05-07,DEN @ OKC,L,48.0,33,87,0.379,15,37,0.405,25,32,0.781,13,25,38,18,21.0,4,6,8,29,24,106,-43.0,1,79,79,79,11,136,54,145,36,56,45,26,25,79,34,141,111,122,144,139,43,133,153,25,89,154,1,2024,2025,False,OKC,DEN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400222,2025-05-07,OKC vs. DEN,W,48.0,50,89,0.562,16,36,0.444,33,36,0.917,8,36,44,31,9.0,12,8,6,24,29,149,43.0,1,1,1,1,11,3,42,5,25,67,22,2,9,8,114,24,53,8,14,12,14,96,126,3,1,3,1,2024,2025,True,OKC,DEN
2024-25,1610612738,BOS,Boston Celtics,42400212,2025-05-07,BOS vs. NYK,L,48.0,34,94,0.362,10,40,0.25,12,15,0.8,16,35,51,17,17.0,9,5,5,17,16,90,-1.0,1,79,79,79,11,120,16,148,108,35,135,128,132,59,14,34,16,134,123,41,62,77,27,131,143,79,1,2024,2025,True,BOS,NYK
2024-25,1610612754,IND,Indiana Pacers,42400202,2025-05-06,IND @ CLE,W,48.0,44,85,0.518,11,28,0.393,21,29,0.724,11,33,44,28,18.0,7,9,5,26,21,120,1.0,1,1,1,1,11,24,83,23,91,136,56,41,35,105,71,46,53,21,131,77,5,77,138,68,29,74,1,2024,2025,False,CLE,IND
2024-25,1610612750,MIN,Minnesota Timberwolves,42400231,2025-05-06,MIN vs. GSW,L,48.0,34,86,0.395,5,29,0.172,15,17,0.882,12,29,41,19,16.0,7,6,2,21,18,88,-11.0,1,79,79,79,11,120,63,137,153,125,155,93,118,16,54,104,85,111,110,77,43,12,76,110,146,120,1,2024,2025,True,MIN,GSW
2024-25,1610612739,CLE,Cleveland Cavaliers,42400202,2025-05-06,CLE vs. IND,L,48.0,39,90,0.433,11,39,0.282,30,35,0.857,14,29,43,24,13.0,11,5,9,21,26,119,-1.0,1,79,79,79,11,69,30,98,91,45,121,7,12,27,29,104,62,57,59,17,62,144,76,16,32,79,1,2024,2025,True,CLE,IND
2024-25,1610612744,GSW,Golden State Warriors,42400231,2025-05-06,GSW @ MIN,W,48.0,34,87,0.391,18,42,0.429,13,15,0.867,18,33,51,26,18.0,10,2,6,18,21,99,11.0,1,1,1,1,11,120,54,140,10,27,33,118,132,25,7,46,16,33,131,27,132,96,37,68,119,34,1,2024,2025,False,MIN,GSW
2024-25,1610612752,NYK,New York Knicks,42400211,2025-05-05,NYK @ BOS,W,53.0,37,87,0.425,17,37,0.459,17,31,0.548,12,37,49,19,13.0,10,2,5,19,22,108,3.0,1,1,1,1,1,94,54,110,18,56,19,76,29,156,54,21,23,111,59,27,132,77,48,50,83,60,1,2024,2025,False,BOS,NYK
2024-25,1610612743,DEN,Denver Nuggets,42400221,2025-05-05,DEN @ OKC,W,48.0,42,95,0.442,10,32,0.313,27,33,0.818,21,42,63,18,18.0,6,5,11,21,27,121,2.0,1,1,1,1,11,44,14,88,108,97,105,16,17,48,3,4,1,122,131,97,62,155,76,8,22,67,1,2024,2025,False,OKC,DEN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400221,2025-05-05,OKC vs. DEN,L,48.0,42,100,0.42,15,43,0.349,20,28,0.714,13,30,43,27,9.0,12,11,5,27,21,119,-2.0,1,79,79,79,11,44,4,115,36,23,86,50,38,111,34,89,62,27,14,12,2,77,142,68,32,84,1,2024,2025,True,OKC,DEN
2024-25,1610612738,BOS,Boston Celtics,42400211,2025-05-05,BOS vs. NYK,L,53.0,34,97,0.351,15,60,0.25,22,26,0.846,19,40,59,18,14.0,4,5,2,22,19,105,-3.0,1,79,79,79,1,120,10,153,36,1,135,35,48,33,4,9,2,122,74,139,62,12,90,96,93,91,1,2024,2025,True,BOS,NYK
2024-25,1610612739,CLE,Cleveland Cavaliers,42400201,2025-05-04,CLE vs. IND,L,48.0,45,98,0.459,9,38,0.237,13,18,0.722,13,30,43,25,8.0,8,1,9,16,20,112,-9.0,1,79,79,79,11,19,8,73,122,53,143,118,114,106,34,89,62,45,7,59,146,144,16,82,66,111,1,2024,2025,True,CLE,IND
2024-25,1610612744,GSW,Golden State Warriors,42400157,2025-05-04,GSW @ HOU,W,48.0,39,82,0.476,18,43,0.419,7,9,0.778,3,35,38,24,7.0,6,8,5,14,14,103,14.0,1,1,1,1,11,69,107,55,10,23,40,153,155,80,155,34,111,57,1,97,14,77,7,147,102,31,1,2024,2025,False,HOU,GSW
2024-25,1610612745,HOU,Houston Rockets,42400157,2025-05-04,HOU vs. GSW,L,48.0,34,84,0.405,6,18,0.333,15,21,0.714,14,38,52,14,11.0,5,5,8,14,14,89,-14.0,1,79,79,79,11,120,90,131,148,156,92,93,87,111,29,17,13,151,31,124,62,133,7,147,144,126,1,2024,2025,True,HOU,GSW
2024-25,1610612754,IND,Indiana Pacers,42400201,2025-05-04,IND @ CLE,W,48.0,44,83,0.53,19,36,0.528,14,15,0.933,7,36,43,30,17.0,6,9,1,20,16,121,9.0,1,1,1,1,11,24,98,12,7,67,2,109,132,5,126,24,62,9,123,97,5,1,62,131,22,39,1,2024,2025,False,CLE,IND
2024-25,1610612743,DEN,Denver Nuggets,42400177,2025-05-03,DEN vs. LAC,W,48.0,47,90,0.522,11,29,0.379,15,21,0.714,11,35,46,24,12.0,11,4,9,23,17,120,19.0,1,1,1,1,11,13,30,19,91,125,64,93,87,111,71,34,37,57,50,17,81,144,108,121,29,20,1,2024,2025,True,DEN,LAC
2024-25,1610612746,LAC,LA Clippers,42400177,2025-05-03,LAC @ DEN,L,48.0,39,82,0.476,8,27,0.296,15,22,0.682,5,31,36,30,15.0,10,9,4,17,23,101,-19.0,1,79,79,79,11,69,107,55,136,139,114,93,75,130,146,74,134,9,96,27,5,48,27,32,111,135,1,2024,2025,False,DEN,LAC
2024-25,1610612745,HOU,Houston Rockets,42400156,2025-05-02,HOU @ GSW,W,48.0,35,78,0.449,12,30,0.4,33,46,0.717,11,35,46,23,13.0,12,5,6,18,30,115,8.0,1,1,1,1,11,113,138,83,75,115,49,2,1,110,71,34,37,73,59,12,62,96,37,2,53,47,1,2024,2025,False,GSW,HOU
2024-25,1610612744,GSW,Golden State Warriors,42400156,2025-05-02,GSW vs. HOU,L,48.0,37,90,0.411,15,49,0.306,18,22,0.818,13,29,42,26,17.0,6,6,5,30,18,107,-8.0,1,79,79,79,11,94,30,127,36,3,109,68,75,48,34,104,76,33,123,97,43,77,155,110,86,108,1,2024,2025,True,GSW,HOU
2024-25,1610612752,NYK,New York Knicks,42400126,2025-05-01,NYK @ DET,W,48.0,41,86,0.477,10,30,0.333,24,30,0.8,13,30,43,18,17.0,6,4,3,22,23,116,3.0,1,1,1,1,11,51,63,51,108,115,92,29,31,59,34,89,62,122,123,97,81,26,90,32,48,60,1,2024,2025,False,DET,NYK
2024-25,1610612746,LAC,LA Clippers,42400176,2025-05-01,LAC vs. DEN,W,48.0,43,86,0.5,12,39,0.308,13,15,0.867,9,26,35,23,7.0,9,9,7,15,14,111,6.0,1,1,1,1,11,34,63,34,75,45,107,118,132,25,98,134,142,73,1,41,5,115,11,147,71,53,1,2024,2025,True,LAC,DEN
2024-25,1610612743,DEN,Denver Nuggets,42400176,2025-05-01,DEN @ LAC,L,48.0,44,84,0.524,11,27,0.407,6,9,0.667,10,29,39,24,14.0,6,7,9,14,15,105,-6.0,1,79,79,79,11,24,90,16,91,139,43,156,155,137,88,104,103,57,74,97,25,144,7,142,93,101,1,2024,2025,False,LAC,DEN
