season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2024-25,1610612754,IND,Indiana Pacers,42400306,2025-05-31,IND vs. NYK,W,48.0,0.612,0.388,0.464,0.064,0.408,0.2,0.128,0.272,0.4,0.552,0.448,0.824,0.176,0.652,0.348,0,0,0,0,11,67,90,99,87,40,8,114,5,93,41,114,68,88,38,119,1,2024,2025,True,IND,NYK
2024-25,1610612752,NYK,New York Knicks,42400306,2025-05-31,NYK @ IND,L,48.0,0.628,0.372,0.593,0.093,0.25,0.093,0.157,0.12,0.5,0.5,0.5,0.778,0.222,0.561,0.439,0,0,0,0,11,50,104,22,48,131,104,80,105,24,59,82,89,65,91,64,1,2024,2025,False,IND,NYK
2024-25,1610612754,IND,Indiana Pacers,42400305,2025-05-29,IND @ NYK,L,48.0,0.595,0.405,0.426,0.064,0.319,0.17,0.255,0.213,0.362,0.5,0.5,1.0,0.0,0.667,0.333,0,0,0,0,11,81,76,120,88,90,26,10,16,111,59,82,1,139,27,124,1,2024,2025,False,NYK,IND
2024-25,1610612752,NYK,New York Knicks,42400305,2025-05-29,NYK vs. IND,W,48.0,0.674,0.326,0.649,0.108,0.216,0.135,0.135,0.135,0.541,0.472,0.528,0.625,0.375,0.5,0.5,0,0,0,0,11,17,140,4,31,145,59,103,82,12,84,73,139,17,121,27,1,2024,2025,True,NYK,IND
2024-25,1610612750,MIN,Minnesota Timberwolves,42400315,2025-05-28,MIN @ OKC,L,48.0,0.6,0.4,0.489,0.043,0.383,0.117,0.128,0.202,0.447,0.304,0.696,0.75,0.25,0.457,0.543,0,0,0,0,11,74,80,86,118,54,78,115,26,62,144,12,98,54,141,16,1,2024,2025,False,OKC,MIN
2024-25,1610612760,OKC,Oklahoma City Thunder,42400315,2025-05-28,OKC vs. MIN,W,48.0,0.602,0.398,0.516,0.081,0.339,0.153,0.145,0.145,0.435,0.438,0.563,0.857,0.143,0.565,0.435,0,0,0,0,11,73,84,62,65,74,37,95,72,67,101,56,50,102,86,71,1,2024,2025,True,OKC,MIN
2024-25,1610612752,NYK,New York Knicks,42400304,2025-05-27,NYK @ IND,L,48.0,0.659,0.341,0.43,0.066,0.298,0.074,0.273,0.074,0.364,0.346,0.654,0.667,0.333,0.447,0.553,0,0,0,0,11,31,126,118,85,109,119,7,145,109,137,19,124,23,145,12,1,2024,2025,False,IND,NYK
2024-25,1610612754,IND,Indiana Pacers,42400304,2025-05-27,IND vs. NYK,W,48.0,0.636,0.364,0.492,0.108,0.3,0.169,0.208,0.154,0.385,0.625,0.375,0.692,0.308,0.644,0.356,0,0,0,0,11,42,115,84,33,105,27,34,62,101,15,139,119,36,43,114,1,2024,2025,True,IND,NYK
2024-25,1610612760,OKC,Oklahoma City Thunder,42400314,2025-05-26,OKC @ MIN,W,48.0,0.611,0.389,0.5,0.172,0.375,0.039,0.125,0.172,0.328,0.281,0.719,0.813,0.188,0.458,0.542,0,0,0,0,11,69,88,75,5,60,146,117,46,130,149,8,77,76,140,17,1,2024,2025,False,MIN,OKC
2024-25,1610612750,MIN,Minnesota Timberwolves,42400314,2025-05-26,MIN vs. OKC,L,48.0,0.512,0.488,0.397,0.032,0.429,0.103,0.175,0.198,0.365,0.56,0.44,0.889,0.111,0.698,0.302,0,0,0,0,11,131,26,131,133,26,92,58,31,108,36,118,35,116,15,141,1,2024,2025,True,MIN,OKC
2024-25,1610612754,IND,Indiana Pacers,42400303,2025-05-25,IND vs. NYK,L,48.0,0.675,0.325,0.58,0.26,0.15,0.16,0.27,0.22,0.32,0.621,0.379,0.6,0.4,0.618,0.382,0,0,0,0,11,15,142,29,1,156,31,8,14,135,19,137,143,10,55,102,1,2024,2025,True,IND,NYK
2024-25,1610612752,NYK,New York Knicks,42400303,2025-05-25,NYK @ IND,W,48.0,0.59,0.41,0.434,0.057,0.311,0.019,0.255,0.075,0.377,0.304,0.696,0.545,0.455,0.382,0.618,0,0,0,0,11,83,74,117,95,95,154,11,143,102,144,12,153,3,153,4,1,2024,2025,False,IND,NYK
2024-25,1610612760,OKC,Oklahoma City Thunder,42400313,2025-05-24,OKC @ MIN,L,48.0,0.488,0.512,0.416,0.0,0.416,0.119,0.168,0.149,0.416,0.429,0.571,0.714,0.286,0.543,0.457,0,0,0,0,11,139,18,121,151,34,75,68,70,81,106,48,110,43,108,49,1,2024,2025,False,MIN,OKC
