close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203496,Robert Covington,1610612757,POR,F,30.0,6,6,0.439,29,50,0.58,0.635,-0.055
203994,Jusuf Nurkić,1610612757,POR,C,26.0,6,6,0.356,26,42,0.619,0.643,-0.024
203081,Damian Lillard,1610612757,POR,G,30.0,6,6,0.422,25,35,0.714,0.62,0.094
203468,CJ McCollum,1610612757,POR,G,29.0,6,6,0.362,24,34,0.706,0.629,0.077
1626181,Norman Powell,1610612757,POR,G,28.0,6,6,0.443,16,27,0.593,0.651,-0.059
202683,Enes Freedom,1610612757,POR,C,29.0,5,3,0.36,15,18,0.833,0.641,0.192
2546,Carmelo Anthony,1610612757,POR,F,37.0,6,6,0.306,9,15,0.6,0.634,-0.034
1626178,Rondae Hollis-Jefferson,1610612757,POR,F,26.0,4,3,0.467,5,7,0.714,0.623,0.091
1629014,Anfernee Simons,1610612757,POR,G,22.0,6,4,0.292,4,7,0.571,0.628,-0.056
1627884,Derrick Jones Jr.,1610612757,POR,F,24.0,1,1,1.0,1,2,0.5,0.626,-0.126
1629642,Nassir Little,1610612757,POR,F-G,21.0,2,1,0.333,0,1,0.0,0.631,-0.631
1628388,T.J. Leaf,1610612757,POR,F,24.0,2,1,0.5,0,1,0.0,0.631,-0.631
