close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
203994,Jusuf Nurkić,1610612757,POR,C,26.0,6,6,0.703,41,83,0.494,0.569,-0.075
203496,Robert Covington,1610612757,POR,F,30.0,6,6,0.675,43,77,0.558,0.554,0.004
203468,CJ McCollum,1610612757,POR,G,29.0,6,6,0.553,29,52,0.558,0.542,0.016
203081,Damian Lillard,1610612757,POR,G,30.0,6,6,0.614,30,51,0.588,0.547,0.042
1626181,Norman Powell,1610612757,POR,G,28.0,6,6,0.639,19,39,0.487,0.563,-0.076
202683,Enes Freedom,1610612757,POR,C,29.0,5,5,0.7,22,35,0.629,0.561,0.067
2546,Carmelo Anthony,1610612757,POR,F,37.0,6,6,0.653,12,32,0.375,0.56,-0.185
1629014,Anfernee Simons,1610612757,POR,G,22.0,6,6,0.458,6,11,0.545,0.538,0.008
1626178,Rondae Hollis-Jefferson,1610612757,POR,F,26.0,4,3,0.533,6,8,0.75,0.543,0.207
1627884,Derrick Jones Jr.,1610612757,POR,F,24.0,1,1,1.0,1,2,0.5,0.546,-0.046
1629642,Nassir Little,1610612757,POR,F-G,21.0,2,2,0.667,0,2,0.0,0.483,-0.483
1628388,T.J. Leaf,1610612757,POR,F,24.0,2,1,0.5,0,1,0.0,0.534,-0.534
1629604,CJ Elleby,1610612757,POR,F-G,21.0,2,1,0.143,0,1,0.0,0.5,-0.5
1628385,Harry Giles III,1610612757,POR,F-C,23.0,1,1,0.5,1,1,1.0,0.598,0.402
