close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
203468,CJ McCollum,1610612757,POR,G,29.0,6,6,0.447,18,42,0.429,0.377,0.051
203496,Robert Covington,1610612757,POR,F,30.0,6,6,0.325,17,37,0.459,0.383,0.077
203994,Jusuf Nurkić,1610612757,POR,C,26.0,6,6,0.297,15,35,0.429,0.387,0.041
203081,Damian Lillard,1610612757,POR,G,30.0,6,6,0.386,11,32,0.344,0.382,-0.038
1626181,Norman Powell,1610612757,POR,G,28.0,6,6,0.361,10,22,0.455,0.404,0.05
2546,Carmelo Anthony,1610612757,POR,F,37.0,6,5,0.347,6,17,0.353,0.37,-0.017
202683,Enes Freedom,1610612757,POR,C,29.0,5,5,0.3,7,15,0.467,0.373,0.094
1629014,Anfernee Simons,1610612757,POR,G,22.0,6,6,0.542,6,13,0.462,0.34,0.122
1626178,Rondae Hollis-Jefferson,1610612757,POR,F,26.0,4,4,0.467,2,7,0.286,0.378,-0.092
1629604,CJ Elleby,1610612757,POR,F-G,21.0,2,2,0.857,3,6,0.5,0.32,0.18
1628388,T.J. Leaf,1610612757,POR,F,24.0,2,1,0.5,1,1,1.0,0.319,0.681
1629833,Keljin Blevins,1610612757,POR,G,25.0,1,1,1.0,0,1,0.0,0.409,-0.409
1629642,Nassir Little,1610612757,POR,F-G,21.0,2,1,0.333,0,1,0.0,0.409,-0.409
1628385,Harry Giles III,1610612757,POR,F-C,23.0,1,1,0.5,0,1,0.0,0.409,-0.409
