season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2019-20,1610612750,MIN,Minnesota Timberwolves,21900963,2020-03-10,MIN @ HOU,L,48.0,106.6,108.8,112.0,113.6,-5.4,-4.8,0.525,1.11,15.7,0.239,0.795,0.511,0.186,0.566,0.596,104.3,102.5,85.42,102,0.474,1,1060,1060,1060,139,1166,1339,1296,1617,1898,1530,1370,382,851,1817,624,644,709,1282,1,2019,2020,False,HOU,MIN,MAR
2019-20,1610612750,MIN,Minnesota Timberwolves,21900947,2020-03-08,MIN vs. NOP,L,48.0,92.5,93.0,101.1,104.3,-8.6,-11.3,0.541,1.18,13.7,0.203,0.725,0.445,0.148,0.436,0.497,117.1,115.0,95.83,115,0.432,1,1060,1060,1060,139,1985,633,1708,1521,1804,1884,1758,1179,1836,1192,1967,1843,5,1673,1,2019,2020,True,MIN,NOP,MAR
2019-20,1610612750,MIN,Minnesota Timberwolves,21900935,2020-03-06,MIN vs. ORL,L,48.0,112.6,114.6,128.6,129.4,-16.0,-14.8,0.652,3.75,20.4,0.273,0.778,0.473,0.078,0.52,0.552,103.7,102.5,85.42,103,0.416,1,1060,1060,1060,139,710,2020,1842,615,51,355,945,549,1510,79,1150,1247,709,1795,1,2019,2020,True,MIN,ORL,MAR
2019-20,1610612750,MIN,Minnesota Timberwolves,21900922,2020-03-04,MIN vs. CHI,W,48.0,115.0,116.2,108.2,108.0,6.8,8.2,0.675,1.5,19.4,0.289,0.765,0.542,0.182,0.611,0.625,99.9,99.5,82.92,99,0.515,1,1,1,1,139,604,898,577,460,1311,547,781,690,416,1778,225,365,1247,930,1,2019,2020,True,MIN,CHI,MAR
2019-20,1610612750,MIN,Minnesota Timberwolves,21900911,2020-03-03,MIN @ NOP,W,48.0,124.3,125.2,117.7,121.8,6.7,3.4,0.574,1.94,19.9,0.304,0.679,0.505,0.144,0.629,0.657,112.8,110.5,92.08,111,0.508,1,1,1,1,139,190,1806,909,1266,718,451,613,1655,961,1085,148,154,51,990,1,2019,2020,False,NOP,MIN,MAR
2019-20,1610612750,MIN,Minnesota Timberwolves,21900896,2020-03-01,MIN vs. DAL,L,48.0,86.2,85.8,100.6,105.7,-14.4,-19.9,0.528,1.36,13.5,0.232,0.796,0.48,0.132,0.429,0.431,108.0,105.5,87.92,106,0.363,1,1060,1060,1060,139,2085,722,1958,1598,1563,1909,1466,362,1409,824,1999,2096,365,2023,1,2019,2020,True,MIN,DAL,MAR
2019-20,1610612750,MIN,Minnesota Timberwolves,21900877,2020-02-28,MIN @ ORL,L,48.0,109.1,112.6,119.6,122.5,-10.5,-9.9,0.587,1.8,18.5,0.161,0.667,0.386,0.135,0.574,0.592,114.1,111.0,92.5,111,0.414,1,1060,1060,1060,139,866,1832,1643,1166,886,766,1989,1729,2095,894,544,690,39,1808,1,2019,2020,False,ORL,MIN,FEB
2019-20,1610612750,MIN,Minnesota Timberwolves,21900868,2020-02-26,MIN @ MIA,W,48.0,114.2,119.4,113.6,117.8,0.6,1.7,0.596,1.75,19.0,0.245,0.707,0.456,0.148,0.61,0.632,112.0,107.5,89.58,108,0.472,1,1,1,1,139,413,1611,1003,1083,946,628,1294,1360,1725,1196,234,305,167,1301,1,2019,2020,False,MIA,MIN,FEB
2019-20,1610612750,MIN,Minnesota Timberwolves,21900854,2020-02-24,MIN @ DAL,L,48.0,107.0,110.8,123.8,124.1,-16.8,-13.3,0.381,1.33,11.6,0.193,0.691,0.438,0.108,0.521,0.559,113.6,111.5,92.92,111,0.413,1,1060,1060,1060,139,1009,1891,1781,2081,1583,2069,1813,1549,1903,404,1141,1126,31,1817,1,2019,2020,False,DAL,MIN,FEB
2019-20,1610612750,MIN,Minnesota Timberwolves,21900844,2020-02-23,MIN @ DEN,L,48.0,106.7,112.6,120.2,123.1,-13.6,-10.5,0.65,1.73,18.1,0.288,0.784,0.494,0.146,0.522,0.564,107.6,103.5,86.25,103,0.435,1,1060,1060,1060,139,861,1850,1667,628,974,882,794,496,1176,1135,1117,1052,577,1653,1,2019,2020,False,DEN,MIN,FEB
