group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1629627,Zion Williamson,Zion,1610612740,NOP,20.0,31,15,16,0.484,110.0,0.261,0.352,0.271,0.0,0.0,0.361,0.333,0.3,0.19,0.219,0.326,0.233,0.278,0.1,0.364,0.161,0.329,0.329,32,51,410,216,33,70,43,86,245,320,45,48,103,199,151,78,352,112,158,396,197,61,51,NOP
Players,1629712,Didi Louzada,Didi,1610612740,NOP,21.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406,405,25,405,452,409,355,401,245,320,295,304,263,360,374,291,1,238,180,1,1,319,368,NOP
Players,1628366,Lonzo Ball,Lonzo,1610612740,NOP,23.0,28,11,17,0.393,113.0,0.156,0.173,0.181,0.32,0.291,0.096,0.101,0.094,0.214,0.181,0.354,0.139,0.0,0.0,0.13,0.217,0.108,0.165,58,114,425,303,26,189,181,176,84,91,238,238,228,166,212,54,268,238,180,287,281,258,189,NOP
Players,1629638,Nickeil Alexander-Walker,Nickeil,1610612740,NOP,22.0,13,5,8,0.385,39.0,0.311,0.25,0.37,0.714,0.538,0.174,0.214,0.182,0.357,0.308,0.267,0.182,0.4,0.333,0.625,0.348,0.278,0.266,218,237,264,309,191,43,95,27,10,7,139,121,173,42,70,108,311,45,75,438,408,83,86,NOP
Players,1630230,Naji Marshall,Naji,1610612740,NOP,23.0,13,5,8,0.385,32.0,0.141,0.143,0.175,0.143,0.25,0.16,0.162,0.2,0.148,0.156,0.167,0.0,0.143,0.0,0.0,0.182,0.13,0.149,218,237,264,309,218,222,222,187,184,121,152,173,156,264,249,166,1,190,180,1,217,225,217,NOP
Players,1629637,Jaxson Hayes,Jaxson,1610612740,NOP,21.0,10,4,6,0.4,19.0,0.137,0.267,0.206,0.167,0.071,0.0,0.1,0.167,0.133,0.143,0.0,0.0,0.333,0.5,0.0,0.25,0.143,0.22,259,259,205,288,278,232,85,138,162,291,295,240,179,279,262,291,1,63,30,1,314,194,119,NOP
Players,201949,James Johnson,James,1610612740,NOP,34.0,13,6,7,0.462,38.0,0.153,0.194,0.162,0.111,0.148,0.111,0.185,0.222,0.2,0.205,0.1,0.091,0.143,0.75,0.5,0.188,0.158,0.169,218,214,238,231,199,200,157,217,205,221,206,149,144,179,170,233,222,190,16,416,226,184,179,NOP
Players,1628404,Josh Hart,Josh,1610612740,NOP,26.0,23,10,13,0.435,58.0,0.102,0.063,0.076,0.0,0.061,0.213,0.212,0.267,0.265,0.266,0.214,0.15,0.2,0.167,0.167,0.211,0.175,0.12,104,137,369,261,144,312,334,361,245,301,116,123,120,104,103,135,282,148,132,291,268,163,269,NOP
Players,1629117,Wenyen Gabriel,Wenyen,1610612740,NOP,24.0,2,0,2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386,405,79,405,392,409,355,401,245,320,295,304,263,113,175,291,1,238,180,1,1,319,368,NOP
Players,1627742,Brandon Ingram,Brandon,1610612740,NOP,23.0,32,14,18,0.438,121.0,0.303,0.267,0.338,0.3,0.373,0.304,0.294,0.065,0.149,0.128,0.233,0.265,0.118,0.273,0.304,0.154,0.293,0.281,22,64,433,257,20,47,85,38,94,51,68,75,245,263,291,124,367,208,99,365,184,74,75,NOP
Players,203500,Steven Adams,Steven,1610612740,NOP,27.0,26,11,15,0.423,101.0,0.094,0.085,0.059,0.0,0.0,0.13,0.157,0.444,0.238,0.29,0.063,0.219,0.3,0.364,0.067,0.191,0.136,0.094,81,114,401,276,49,324,310,381,245,320,185,180,44,140,80,265,347,96,72,265,230,215,305,NOP
Players,1626195,Willy Hernangomez,Willy,1610612740,NOP,27.0,9,3,6,0.333,23.0,0.148,0.19,0.152,0.0,0.0,0.0,0.059,0.833,0.579,0.64,0.231,0.4,0.333,0.0,0.0,0.167,0.091,0.127,271,284,205,330,263,211,162,226,245,320,295,283,10,5,4,125,420,63,180,1,198,274,256,NOP
Players,1630184,Kira Lewis Jr.,Kira,1610612740,NOP,20.0,7,3,4,0.429,15.0,0.091,0.154,0.097,0.333,0.25,0.0,0.0,0.2,0.0,0.056,0.125,0.333,0.0,0.0,0.0,0.2,0.0,0.14,299,284,142,265,297,329,212,326,62,121,295,304,156,360,364,210,387,238,180,1,235,319,236,NOP
Players,202339,Eric Bledsoe,Eric,1610612740,NOP,31.0,32,16,16,0.5,100.0,0.155,0.162,0.176,0.278,0.264,0.1,0.101,0.036,0.093,0.079,0.103,0.2,0.2,0.154,0.125,0.16,0.136,0.15,22,40,410,176,52,192,201,180,109,113,226,238,259,319,348,232,321,148,139,280,193,211,214,NOP
Players,1628411,Wes Iwundu,Wes,1610612740,NOP,26.0,6,3,3,0.5,7.0,0.286,0.2,0.182,0.5,0.333,0.667,0.583,0.0,0.167,0.143,0.0,0.0,0.0,0.0,0.0,0.333,0.444,0.429,317,284,109,176,353,54,139,170,16,62,6,9,263,229,262,291,1,238,180,1,387,22,17,NOP
