game_id,game_date,away_team,home_team,game_no,pf,opp_pf
22200009,2022-10-19,NYK,MEM,1,112,115.0
22200023,2022-10-21,DET,NYK,2,130,106.0
22200046,2022-10-24,ORL,NYK,3,115,102.0
22200058,2022-10-26,CHA,NYK,4,134,131.0
22200075,2022-10-28,NYK,MIL,5,108,119.0
22200090,2022-10-30,NYK,CLE,6,108,121.0
22200110,2022-11-02,ATL,NYK,7,99,112.0
22200122,2022-11-04,NYK,PHI,8,106,104.0
22200135,2022-11-05,BOS,NYK,9,118,133.0
22200153,2022-11-07,NYK,MIN,10,120,107.0
22200164,2022-11-09,NYK,BKN,11,85,112.0
22200178,2022-11-11,DET,NYK,12,121,112.0
22200192,2022-11-13,OKC,NYK,13,135,145.0
22200208,2022-11-15,NYK,UTA,14,118,111.0
22200219,2022-11-16,NYK,DEN,15,106,103.0
22200233,2022-11-18,NYK,GSW,16,101,111.0
22200240,2022-11-20,NYK,PHX,17,95,116.0
22200254,2022-11-21,NYK,OKC,18,129,119.0
22200274,2022-11-25,POR,NYK,19,129,132.0
22200296,2022-11-27,MEM,NYK,20,123,127.0
22200309,2022-11-29,NYK,DET,21,140,110.0
22200316,2022-11-30,MIL,NYK,22,103,109.0
22200337,2022-12-03,DAL,NYK,23,100,121.0
22200348,2022-12-04,CLE,NYK,24,92,81.0
22200365,2022-12-07,ATL,NYK,25,113,89.0
22200377,2022-12-09,NYK,CHA,26,121,102.0
22200397,2022-12-11,SAC,NYK,27,112,99.0
22200418,2022-12-14,NYK,CHI,28,128,120.0
22200434,2022-12-16,NYK,CHI,29,114,91.0
22200446,2022-12-18,NYK,IND,30,109,106.0
22200463,2022-12-20,GSW,NYK,31,132,94.0
22200471,2022-12-21,TOR,NYK,32,106,113.0
22200485,2022-12-23,CHI,NYK,33,117,118.0
22200493,2022-12-25,PHI,NYK,34,112,119.0
22200512,2022-12-27,NYK,DAL,35,121,126.0
22200527,2022-12-29,NYK,SAS,36,115,122.0
22200541,2022-12-31,NYK,HOU,37,108,88.0
22200550,2023-01-02,PHX,NYK,38,102,83.0
22200568,2023-01-04,SAS,NYK,39,117,114.0
22200582,2023-01-06,NYK,TOR,40,112,108.0
22200607,2023-01-09,MIL,NYK,41,107,111.0
22200622,2023-01-11,IND,NYK,42,119,113.0
22200634,2023-01-13,NYK,WAS,43,112,108.0
22200648,2023-01-15,NYK,DET,44,117,104.0
22200659,2023-01-16,TOR,NYK,45,121,123.0
22200669,2023-01-18,WAS,NYK,46,105,116.0
22200684,2023-01-20,NYK,ATL,47,124,139.0
22200700,2023-01-22,NYK,TOR,48,116,125.0
22200715,2023-01-24,CLE,NYK,49,105,103.0
22200730,2023-01-26,NYK,BOS,50,120,117.0
22200742,2023-01-28,NYK,BKN,51,115,122.0
22200765,2023-01-31,LAL,NYK,52,123,129.0
22200780,2023-02-02,MIA,NYK,53,106,104.0
22200795,2023-02-04,LAC,NYK,54,128,134.0
22200804,2023-02-05,PHI,NYK,55,108,97.0
22200816,2023-02-07,NYK,ORL,56,102,98.0
22200837,2023-02-10,NYK,PHI,57,108,119.0
22200851,2023-02-11,UTA,NYK,58,126,120.0
22200862,2023-02-13,BKN,NYK,59,124,106.0
22200876,2023-02-15,NYK,ATL,60,122,101.0
22200895,2023-02-24,NYK,WAS,61,115,109.0
22200906,2023-02-25,NOP,NYK,62,128,106.0
22200921,2023-02-27,BOS,NYK,63,109,94.0
22200937,2023-03-01,BKN,NYK,64,142,118.0
22200949,2023-03-03,NYK,MIA,65,122,120.0
22200969,2023-03-05,NYK,BOS,66,131,129.0
22200979,2023-03-07,CHA,NYK,67,105,112.0
22200997,2023-03-09,NYK,SAC,68,117,122.0
22201004,2023-03-11,NYK,LAC,69,95,106.0
22201019,2023-03-12,NYK,LAL,70,112,108.0
22201034,2023-03-14,NYK,POR,71,123,107.0
22201055,2023-03-18,DEN,NYK,72,116,110.0
22201073,2023-03-20,MIN,NYK,73,134,140.0
22201084,2023-03-22,NYK,MIA,74,120,127.0
22201093,2023-03-23,NYK,ORL,75,106,111.0
22201124,2023-03-27,HOU,NYK,76,137,115.0
22201138,2023-03-29,MIA,NYK,77,101,92.0
22201154,2023-03-31,NYK,CLE,78,130,116.0
22201168,2023-04-02,WAS,NYK,79,118,109.0
22201190,2023-04-05,NYK,IND,80,138,129.0
22201209,2023-04-07,NYK,NOP,81,105,113.0
22201220,2023-04-09,IND,NYK,82,136,141.0
