season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612754,IND,Indiana Pacers,22101216,2022-04-10,IND @ BKN,L,48.0,0.543,0.183,0.067,0.295,0.691,0.309,0.202,0.333,0,0,0,0,117,1044,1925,37,922,2432,1854,123,1930,1,2021,2022,False,BKN,IND,APR
2021-22,1610612754,IND,Indiana Pacers,22101214,2022-04-09,IND @ PHI,L,48.0,0.59,0.462,0.165,0.244,0.622,0.3,0.146,0.381,0,0,0,0,117,489,38,1920,1591,2218,1796,975,2297,1,2021,2022,False,PHI,IND,APR
2021-22,1610612754,IND,Indiana Pacers,22101178,2022-04-05,IND vs. PHI,L,48.0,0.537,0.221,0.154,0.36,0.672,0.207,0.155,0.227,0,0,0,0,117,1137,1491,1660,282,2410,802,755,674,1,2021,2022,True,IND,PHI,APR
2021-22,1610612754,IND,Indiana Pacers,22101169,2022-04-03,IND vs. DET,L,48.0,0.543,0.202,0.186,0.415,0.54,0.182,0.119,0.305,0,0,0,0,117,1060,1708,2220,81,1371,528,1689,1669,1,2021,2022,True,IND,DET,APR
2021-22,1610612754,IND,Indiana Pacers,22101153,2022-04-01,IND @ BOS,L,48.0,0.623,0.284,0.162,0.25,0.614,0.337,0.16,0.359,0,0,0,0,117,238,801,1835,1471,2165,2062,636,2171,1,2021,2022,False,BOS,IND,APR
2021-22,1610612754,IND,Indiana Pacers,22101137,2022-03-30,IND vs. DEN,L,48.0,0.515,0.237,0.083,0.375,0.7,0.175,0.208,0.367,0,0,0,0,117,1451,1306,125,191,2438,464,85,2215,1,2021,2022,True,IND,DEN,MAR
2021-22,1610612754,IND,Indiana Pacers,22101124,2022-03-28,IND vs. ATL,L,48.0,0.615,0.207,0.143,0.31,0.645,0.302,0.153,0.436,0,0,0,0,117,291,1651,1385,743,2341,1808,802,2427,1,2021,2022,True,IND,ATL,MAR
2021-22,1610612754,IND,Indiana Pacers,22101109,2022-03-26,IND @ TOR,L,48.0,0.487,0.253,0.152,0.255,0.696,0.226,0.065,0.25,0,0,0,0,117,1835,1127,1630,1426,2436,1034,2427,920,1,2021,2022,False,TOR,IND,MAR
2021-22,1610612754,IND,Indiana Pacers,22101096,2022-03-24,IND @ MEM,L,48.0,0.473,0.25,0.111,0.286,0.651,0.183,0.173,0.467,0,0,0,0,117,1992,1155,545,1025,2358,537,402,2451,1,2021,2022,False,MEM,IND,MAR
2021-22,1610612754,IND,Indiana Pacers,22101086,2022-03-23,IND vs. SAC,L,48.0,0.538,0.121,0.15,0.286,0.598,0.207,0.172,0.143,0,0,0,0,117,1106,2327,1565,1025,2036,811,428,68,1,2021,2022,True,IND,SAC,MAR
2021-22,1610612754,IND,Indiana Pacers,22101062,2022-03-20,IND vs. POR,W,48.0,0.661,0.25,0.168,0.368,0.525,0.222,0.188,0.277,0,0,0,0,117,70,1155,1971,228,1152,971,225,1306,1,2021,2022,True,IND,POR,MAR
2021-22,1610612754,IND,Indiana Pacers,22101053,2022-03-18,IND @ HOU,W,48.0,0.535,0.188,0.125,0.356,0.57,0.405,0.157,0.2,0,0,0,0,117,1173,1872,902,310,1771,2345,732,378,1,2021,2022,False,HOU,IND,MAR
2021-22,1610612754,IND,Indiana Pacers,22101029,2022-03-15,IND vs. MEM,L,48.0,0.449,0.194,0.183,0.397,0.586,0.19,0.095,0.351,0,0,0,0,117,2221,1786,2185,113,1934,618,2182,2105,1,2021,2022,True,IND,MEM,MAR
2021-22,1610612754,IND,Indiana Pacers,22101016,2022-03-13,IND @ ATL,L,48.0,0.601,0.292,0.152,0.37,0.649,0.286,0.119,0.231,0,0,0,0,117,391,718,1612,218,2350,1670,1689,712,1,2021,2022,False,ATL,IND,MAR
2021-22,1610612754,IND,Indiana Pacers,22101007,2022-03-12,IND @ SAS,W,48.0,0.565,0.163,0.126,0.213,0.466,0.157,0.115,0.323,0,0,0,0,117,754,2095,933,1925,392,316,1790,1851,1,2021,2022,False,SAS,IND,MAR
2021-22,1610612754,IND,Indiana Pacers,22100976,2022-03-08,IND vs. CLE,L,48.0,0.626,0.165,0.18,0.4,0.548,0.287,0.081,0.347,0,0,0,0,117,218,2081,2143,107,1489,1682,2348,2074,1,2021,2022,True,IND,CLE,MAR
2021-22,1610612754,IND,Indiana Pacers,22100963,2022-03-06,IND @ WAS,L,48.0,0.576,0.341,0.1,0.233,0.622,0.372,0.06,0.182,0,0,0,0,117,617,381,342,1701,2216,2245,2443,260,1,2021,2022,False,WAS,IND,MAR
2021-22,1610612754,IND,Indiana Pacers,22100946,2022-03-04,IND @ DET,L,48.0,0.44,0.28,0.144,0.477,0.527,0.191,0.133,0.357,0,0,0,0,117,2278,840,1444,6,1170,635,1331,2152,1,2021,2022,False,DET,IND,MAR
2021-22,1610612754,IND,Indiana Pacers,22100933,2022-03-02,IND @ ORL,W,53.0,0.5,0.372,0.159,0.298,0.505,0.206,0.177,0.268,0,0,0,0,15,1621,211,1788,874,847,789,357,1179,1,2021,2022,False,ORL,IND,MAR
2021-22,1610612754,IND,Indiana Pacers,22100921,2022-02-28,IND @ ORL,L,48.0,0.59,0.347,0.216,0.179,0.531,0.229,0.109,0.302,0,0,0,0,117,486,349,2400,2215,1246,1069,1938,1621,1,2021,2022,False,ORL,IND,FEB
2021-22,1610612754,IND,Indiana Pacers,22100914,2022-02-27,IND vs. BOS,W,48.0,0.617,0.222,0.143,0.333,0.495,0.22,0.101,0.259,0,0,0,0,117,279,1472,1385,468,734,955,2080,1071,1,2021,2022,True,IND,BOS,FEB
2021-22,1610612754,IND,Indiana Pacers,22100897,2022-02-25,IND vs. OKC,L,53.0,0.554,0.218,0.124,0.211,0.55,0.238,0.098,0.241,0,0,0,0,15,892,1525,900,1950,1513,1156,2131,844,1,2021,2022,True,IND,OKC,FEB
2021-22,1610612754,IND,Indiana Pacers,22100876,2022-02-16,IND vs. WAS,W,48.0,0.566,0.349,0.111,0.222,0.522,0.176,0.134,0.283,0,0,0,0,117,732,329,545,1823,1107,470,1290,1389,1,2021,2022,True,IND,WAS,FEB
2021-22,1610612754,IND,Indiana Pacers,22100870,2022-02-15,IND @ MIL,L,48.0,0.597,0.204,0.117,0.231,0.616,0.349,0.142,0.238,0,0,0,0,117,427,1684,689,1724,2178,2117,1078,806,1,2021,2022,False,MIL,IND,FEB
2021-22,1610612754,IND,Indiana Pacers,22100857,2022-02-13,IND vs. MIN,L,48.0,0.505,0.216,0.129,0.466,0.619,0.333,0.14,0.233,0,0,0,0,117,1619,1559,995,11,2196,2017,1113,749,1,2021,2022,True,IND,MIN,FEB
2021-22,1610612754,IND,Indiana Pacers,22100839,2022-02-11,IND vs. CLE,L,48.0,0.573,0.18,0.235,0.429,0.586,0.37,0.13,0.225,0,0,0,0,117,650,1948,2439,47,1938,2237,1408,655,1,2021,2022,True,IND,CLE,FEB
2021-22,1610612754,IND,Indiana Pacers,22100816,2022-02-08,IND @ ATL,L,48.0,0.452,0.355,0.13,0.414,0.672,0.178,0.162,0.39,0,0,0,0,117,2201,297,1032,86,2408,492,617,2330,1,2021,2022,False,ATL,IND,FEB
