group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
Players,203992,Bogdan Bogdanović,Bogdan,1610612737,ATL,29.0,2,1,1,0.5,3.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6,80,63,21,51,26,27,25,9,54,1,134,1,59,28,1,1,57,94
Players,201568,Danilo Gallinari,Danilo,1610612737,ATL,33.0,1,0,1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,106,105,21,105,111,27,25,9,54,1,1,1,111,28,1,1,57,136
Players,1629631,De'Andre Hunter,De'Andre,1610612737,ATL,24.0,3,1,2,0.333,1.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.3,0.0,1.1,57,63,62,86,105,27,25,9,54,1,79,1,59,28,1,82,57,87
Players,1626153,Delon Wright,Delon,1610612737,ATL,30.0,2,1,1,0.5,3.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,80,63,21,51,38,27,25,9,54,1,134,1,91,28,1,1,57,94
Players,1628381,John Collins,John,1610612737,ATL,24.0,1,0,1,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,106,105,21,105,81,27,25,9,54,1,1,1,16,28,1,1,6,104
Players,1628989,Kevin Huerter,Kevin,1610612737,ATL,23.0,3,1,2,0.333,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.4,57,63,62,86,56,27,25,9,54,1,121,1,59,28,1,1,57,99
Players,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,21.0,2,1,1,0.5,3.3,1.5,1.5,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.5,0.5,2.7,80,63,21,51,38,2,2,9,14,1,134,1,91,28,1,103,25,45
Players,1629027,Trae Young,Trae,1610612737,ATL,23.0,3,1,2,0.333,2.9,0.0,0.0,0.0,1.3,0.0,1.0,0.0,2.0,0.0,0.3,0.3,1.0,4.5,57,63,62,86,61,27,25,9,9,1,79,1,59,28,127,82,6,19
