group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1628419,Cameron Oliver,Cameron,1610612737,ATL,25.0,1,1,0,1.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,438,375,1,1,365,1,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,364,364,ATL
Players,1630219,Skylar Mays,Skylar,1610612737,ATL,24.0,2,2,0,1.0,2.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1.0,408,339,1,1,286,1,333,1,141,252,158,305,241,1,279,1,232,98,334,1,299,364,1,ATL
Players,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,21.0,8,4,4,0.5,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5,5,1.0,293,275,177,206,193,1,333,1,141,252,158,305,241,1,1,250,232,98,1,267,175,271,1,ATL
Players,1627789,Timothe Luwawu-Cabarrot,Timothe,1610612737,ATL,27.0,8,3,5,0.375,2.4,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,293,304,211,356,279,244,153,326,141,252,158,305,241,317,279,250,232,98,334,267,364,290,364,ATL
Players,1629027,Trae Young,Trae,1610612737,ATL,23.0,35,16,19,0.457,3.3,0.646,0.354,0.4,0.192,0.24,0.024,0.36,0.088,0.208,0.12,0.88,0.2,0.8,0.143,0.857,35,82,0.427,27,57,476,279,128,185,234,213,34,183,156,76,200,273,267,58,228,22,327,37,5,7,199,ATL
Players,1628381,John Collins,John,1610612737,ATL,24.0,21,8,13,0.381,3.2,0.75,0.25,0.8,0.133,0.0,0.0,0.2,0.067,0.667,0.833,0.167,0.0,0.0,0.833,0.167,6,16,0.375,164,200,380,354,147,136,272,52,66,252,158,207,217,68,82,244,232,98,111,245,156,143,241,ATL
Players,203524,Solomon Hill,Solomon,1610612737,ATL,31.0,1,1,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,438,375,1,1,484,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364,ATL
Players,201568,Danilo Gallinari,Danilo,1610612737,ATL,33.0,23,11,12,0.478,1.9,0.429,0.571,0.333,0.167,0.25,0.0,0.417,0.583,0.167,0.0,1.0,1.0,0.0,0.333,0.667,3,14,0.214,137,136,365,264,348,293,122,247,51,174,158,52,19,286,279,1,1,98,280,71,228,159,339,ATL
Players,101150,Lou Williams,Lou,1610612737,ATL,35.0,5,3,2,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,343,304,100,125,449,381,333,326,141,252,158,305,241,317,279,250,232,98,334,267,364,419,364,ATL
Players,203991,Clint Capela,Clint,1610612737,ATL,28.0,28,14,14,0.5,3.1,1.0,0.0,0.957,0.087,0.0,0.0,0.043,0.0,0.87,0.727,0.273,0.0,0.0,0.727,0.273,11,13,0.846,79,82,401,206,167,1,333,39,97,252,158,302,241,41,110,216,232,98,163,201,107,169,36,ATL
