player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1629346,Alen Smailagic,Alen,1610612744,GSW,19.0,14,1,13,0.071,138.89333333333337,4,11,5,32,43,55,59,114,4,2,14,19,120.9,427,501,153,517,433,457,403,422,400,83,116,114,91,378,83,95,381,430,GSW
203952,Andrew Wiggins,Andrew,1610612744,GSW,25.0,54,15,39,0.278,1858.881666666667,170,88,88,560,731,513,539,1862,53,56,127,212,1962.8,232,321,477,467,80,40,105,119,35,492,465,472,454,44,494,395,46,51,GSW
1626184,Chasson Randle,Chasson,1610612744,GSW,27.0,3,2,1,0.667,40.406666666666666,2,0,2,0,12,12,7,40,0,1,3,3,20.9,508,480,7,78,491,480,482,452,516,34,45,30,45,480,52,29,470,498,GSW
1627814,Damion Lee,Damion,1610612744,GSW,27.0,49,12,37,0.245,1422.5933333333332,99,59,94,186,507,387,443,1388,6,21,116,126,1208.3,260,351,452,487,162,143,188,114,211,376,372,400,374,338,336,363,118,172,GSW
1627733,Dragan Bender,Dragan,1610612744,GSW,22.0,16,10,6,0.625,285.55,19,11,5,52,119,77,96,258,9,8,42,19,254.6,422,372,83,121,396,372,403,422,366,145,130,151,129,289,190,174,381,386,GSW
203110,Draymond Green,Draymond,1610612744,GSW,30.0,43,10,33,0.233,1221.6566666666668,48,21,38,150,460,314,350,1152,33,13,110,83,1241.2,299,372,410,490,207,272,343,250,239,339,312,332,318,97,242,343,204,166,GSW
1629672,Eric Paschall,Eric,1610612744,GSW,23.0,60,14,46,0.233,1653.795,129,96,75,452,653,471,575,1712,13,54,125,165,1398.5,151,339,526,490,122,84,90,147,57,462,432,484,426,244,489,387,73,135,GSW
202951,Jeremy Pargo,Jeremy,1610612744,GSW,34.0,3,0,3,0.0,44.31,2,0,0,14,14,15,13,40,0,0,8,2,39.6,508,518,37,518,486,480,482,479,441,41,54,55,45,480,1,69,486,472,GSW
1629673,Jordan Poole,Jordan,1610612744,GSW,21.0,57,12,45,0.211,1273.89,92,24,58,118,479,321,400,1356,10,32,94,109,906.6,190,351,520,501,189,159,323,187,275,358,326,371,362,271,410,291,141,234,GSW
1629308,Juan Toscano-Anderson,Juan,1610612744,GSW,27.0,13,3,10,0.231,272.1033333333333,15,13,8,42,98,73,97,260,5,7,30,12,208.4,431,462,119,494,399,390,386,394,382,127,124,152,130,359,170,130,416,404,GSW
1626172,Kevon Looney,Kevon,1610612744,GSW,24.0,20,6,14,0.3,261.6016666666667,11,23,2,52,113,71,83,260,6,6,34,11,219.2,401,425,168,445,402,410,331,452,366,139,120,142,130,338,162,145,420,398,GSW
1629065,Ky Bowman,Ky,1610612744,GSW,23.0,45,9,36,0.2,1015.1866666666666,63,21,54,140,386,251,284,1014,10,17,102,51,768.7,284,386,437,503,245,229,343,194,246,294,263,284,289,271,299,315,281,257,GSW
1627737,Marquese Chriss,Marquese,1610612744,GSW,22.0,59,15,44,0.254,1196.128333333333,77,115,75,394,463,330,338,1258,62,23,122,136,1382.0,162,321,515,481,211,192,57,147,72,344,334,325,340,30,352,377,104,138,GSW
1628539,Mychal Mulder,Mychal,1610612744,GSW,26.0,7,3,4,0.429,203.68666666666667,8,2,14,16,64,69,66,196,1,0,20,8,120.6,474,462,55,319,417,429,462,349,439,108,119,120,114,444,1,110,432,431,GSW
201939,Stephen Curry,Stephen,1610612744,GSW,32.0,5,1,4,0.2,139.31666666666666,9,13,17,30,60,31,62,158,2,4,11,19,189.7,487,501,55,503,432,423,386,340,405,105,88,117,104,418,121,83,381,408,GSW
1629668,Zach Norvell Jr.,Zach,1610612744,GSW,22.0,5,2,3,0.4,40.80166666666667,0,0,3,0,14,18,15,46,0,0,4,1,24.7,487,480,37,339,489,498,482,443,516,41,64,60,51,480,1,37,495,496,GSW
