season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
22015,201584,Courtney Lee,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.492,51,0.184,0.911,0.4,0.07,0.06,0.056,0.011,0.4,0.456,1.8,1.6,0.6,1.6,0.9,2015-16,2015,2016
22015,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.894,56,0.08,1.157,0.475,0.11,0.03,0.114,0.029,0.5,0.566,1.3,1.4,0.5,1.1,0.6,2015-16,2015,2016
22015,2440,Matt Barnes,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.179,76,0.07,0.705,0.296,0.03,0.1,0.033,0.016,0.28,0.38,0.8,0.6,0.2,0.7,0.5,2015-16,2015,2016
22015,1713,Vince Carter,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.943,60,0.08,1.273,0.484,0.03,0.03,0.03,0.0,0.48,0.645,0.6,0.7,0.3,0.5,0.3,2015-16,2015,2016
22015,201145,Jeff Green,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.506,53,0.058,0.925,0.405,0.05,0.05,0.025,0.025,0.4,0.459,0.8,0.7,0.3,0.7,0.4,2015-16,2015,2016
22015,203798,PJ Hairston,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.306,18,0.133,0.81,0.278,0.1,0.05,0.095,0.0,0.33,0.361,1.2,0.9,0.3,1.0,0.7,2015-16,2015,2016
22015,2216,Zach Randolph,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.796,68,0.013,1.071,0.538,0.07,0.07,0.071,0.071,0.5,0.538,0.2,0.2,0.1,0.2,0.1,2015-16,2015,2016
22015,201188,Marc Gasol,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.252,52,0.014,0.769,0.455,0.0,0.15,0.0,0.0,0.38,0.455,0.3,0.2,0.1,0.2,0.1,2015-16,2015,2016
22015,201596,Mario Chalmers,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.086,55,0.024,0.6,0.182,0.2,0.07,0.2,0.0,0.33,0.182,0.3,0.2,0.0,0.2,0.2,2015-16,2015,2016
22015,203492,Ray McCallum,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.283,10,0.106,0.8,0.375,0.0,0.2,0.0,0.0,0.3,0.5,1.0,0.8,0.3,0.8,0.5,2015-16,2015,2016
22015,200770,Jordan Farmar,1610612763,MEM,Memphis Grizzlies,OffScreen,Offensive,0.086,12,0.082,0.6,0.333,0.0,0.4,0.0,0.0,0.2,0.5,0.8,0.5,0.2,0.5,0.3,2015-16,2015,2016
