group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
Players,1629019,Allonzo Trier,Allonzo,1610612752,NYK,24.0,3,2,1,0.667,6.0,0.385,0.5,0.444,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.6,0.0,0.5,364,321,28,77,360,13,7,10,224,8,297,301,273,346,365,285,402,235,181,1,442,319,8
Players,1626171,Bobby Portis,Bobby,1610612752,NYK,25.0,15,4,11,0.267,28.0,0.106,0.125,0.128,0.5,0.313,0.091,0.077,0.0,0.238,0.185,0.0,0.125,0.0,0.0,0.333,0.25,0.083,0.143,203,261,320,379,239,295,239,262,20,75,243,259,273,128,194,285,261,235,181,367,312,283,224
Players,1628422,Damyean Dotson,Damyean,1610612752,NYK,26.0,11,3,8,0.273,14.0,0.047,0.0,0.071,0.0,0.091,0.0,0.0,0.0,0.091,0.067,0.0,0.0,0.5,0.0,0.0,0.211,0.0,0.0,245,284,254,372,291,395,340,360,224,272,297,301,273,311,346,285,1,28,181,1,276,319,365
Players,1628372,Dennis Smith Jr.,Dennis,1610612752,NYK,22.0,4,2,2,0.5,8.0,0.176,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,344,321,82,177,343,152,340,191,224,312,297,301,273,346,365,285,402,235,181,1,1,319,365
Players,203901,Elfrid Payton,Elfrid,1610612752,NYK,26.0,19,9,10,0.474,84.0,0.213,0.215,0.231,0.0,0.156,0.026,0.021,0.241,0.203,0.215,0.559,0.438,0.357,0.091,0.188,0.292,0.053,0.163,166,157,297,226,99,102,130,105,224,205,292,298,125,164,155,16,435,71,167,319,364,304,190
Players,1628373,Frank Ntilikina,Frank,1610612752,NYK,21.0,19,9,10,0.474,47.0,0.109,0.091,0.133,0.111,0.25,0.103,0.1,0.053,0.107,0.085,0.231,0.1,0.222,0.2,0.0,0.154,0.148,0.096,166,157,297,226,177,290,290,249,199,111,230,229,264,296,332,113,240,129,122,1,196,210,302
Players,203944,Julius Randle,Julius,1610612752,NYK,25.0,33,14,19,0.424,132.0,0.246,0.276,0.245,0.136,0.097,0.319,0.337,0.326,0.348,0.341,0.204,0.31,0.286,0.188,0.476,0.133,0.329,0.275,32,76,429,272,16,73,61,96,179,269,75,62,93,43,54,126,397,99,126,405,166,70,78
Players,1628443,Kadeem Allen,Kadeem,1610612752,NYK,27.0,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,358,1,1,417,403,340,394,224,312,297,301,273,346,365,21,1,235,181,1,1,319,365
Players,1628995,Kevin Knox II,Kevin,1610612752,NYK,20.0,8,3,5,0.375,15.0,0.032,0.0,0.053,0.0,0.111,0.0,0.0,1.0,0.0,0.167,0.4,0.0,0.0,0.0,0.0,0.273,0.0,0.0,285,284,180,311,284,400,340,379,224,249,297,301,1,346,219,40,1,235,181,1,347,319,365
Players,203090,Maurice Harkless,Maurice,1610612752,NYK,27.0,21,14,7,0.667,39.0,0.079,0.034,0.082,0.0,0.063,0.043,0.029,0.333,0.136,0.206,0.167,0.154,0.0,0.286,0.25,0.261,0.053,0.034,142,76,232,77,191,354,334,346,224,289,282,296,81,258,166,156,289,235,93,343,330,304,355
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,22.0,22,7,15,0.318,65.0,0.105,0.233,0.132,0.0,0.0,0.043,0.094,0.296,0.18,0.221,0.0,0.056,0.071,0.727,0.25,0.238,0.08,0.181,133,198,387,355,139,297,110,250,224,312,282,240,101,206,148,285,214,231,16,343,306,287,167
Players,1629628,RJ Barrett,RJ,1610612752,NYK,20.0,25,10,15,0.4,83.0,0.179,0.193,0.187,0.2,0.214,0.196,0.25,0.147,0.196,0.176,0.111,0.1,0.2,0.182,0.067,0.192,0.286,0.194,105,139,387,287,100,148,158,165,131,142,145,110,186,186,211,208,240,140,128,256,244,85,144
Players,203493,Reggie Bullock Jr.,Reggie,1610612752,NYK,29.0,9,5,4,0.556,37.0,0.122,0.167,0.161,0.25,0.313,0.1,0.074,0.2,0.143,0.158,0.25,0.0,0.125,0.0,0.0,0.227,0.048,0.155,272,231,148,150,200,254,186,201,109,75,232,261,146,245,236,99,1,192,181,1,295,310,207
Players,201959,Taj Gibson,Taj,1610612752,NYK,35.0,12,7,5,0.583,29.0,0.149,0.12,0.082,0.0,0.0,0.35,0.345,0.273,0.263,0.267,0.0,0.333,0.143,0.5,0.0,0.188,0.35,0.176,232,198,180,139,229,203,251,347,224,312,60,57,110,99,100,285,402,178,31,1,241,44,172
Players,1629033,Theo Pinson,Theo,1610612752,NYK,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,415,28,415,449,403,340,394,224,312,297,301,273,346,365,285,1,235,181,1,1,319,365
Players,201961,Wayne Ellington,Wayne,1610612752,NYK,32.0,11,5,6,0.455,34.0,0.176,0.185,0.214,0.556,0.476,0.0,0.0,0.125,0.042,0.063,0.0,0.3,0.167,0.0,0.0,0.0,0.0,0.19,245,231,208,240,211,152,166,123,15,14,297,301,210,342,348,285,388,158,181,1,1,319,151
