player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank
201980,Danny Green,Danny,1610612759,SAS,30.0,4,2,2,0.5,17.0,0.171,0.2,0.2,0.5,0.455,0.167,0.176,0.0,0.2,0.083,0.0,0.0,0.0,0.0,0.0,0.2,0.182,0.206,32,36,69,61,25,46,45,40,12,13,40,46,40,46,78,55,1,33,21,1,78,46,46
101135,David Lee,David,1610612759,SAS,34.0,3,2,1,0.667,12.0,0.083,0.167,0.091,0.0,0.0,0.0,0.0,1.0,0.333,0.667,0.333,0.0,0.0,0.0,0.0,0.3,0.0,0.133,60,36,26,38,46,83,48,69,40,65,53,57,1,21,6,20,1,33,21,1,106,64,68
1627749,Dejounte Murray,Dejounte,1610612759,SAS,20.0,1,0,1,0.0,1.0,0.667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,105,104,26,104,115,1,1,1,40,65,53,57,40,1,1,55,1,33,21,1,130,64,1
202722,Dāvis Bertāns,Dāvis,1610612759,SAS,24.0,1,0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,104,26,104,113,102,76,90,40,65,53,57,40,74,86,55,1,33,21,1,1,64,92
203613,Jonathon Simmons,Jonathon,1610612759,SAS,27.0,3,1,2,0.333,13.0,0.118,0.0,0.087,0.0,0.0,0.267,0.2,0.143,0.0,0.1,0.0,0.0,0.333,0.0,0.0,0.5,0.286,0.143,60,62,69,85,44,70,76,74,40,65,30,38,35,74,73,55,1,19,21,1,120,31,61
202695,Kawhi Leonard,Kawhi,1610612759,SAS,26.0,4,3,1,0.75,17.0,0.474,0.421,0.455,0.667,0.545,1.0,1.0,0.2,0.4,0.3,0.4,0.5,0.667,0.0,0.0,0.273,0.5,0.51,32,14,26,27,24,7,15,8,8,6,1,1,32,16,27,13,119,9,21,1,101,9,8
200746,LaMarcus Aldridge,LaMarcus,1610612759,SAS,31.0,5,3,2,0.6,30.0,0.214,0.16,0.2,0.0,0.05,0.118,0.182,0.455,0.111,0.3,0.0,0.5,0.25,0.0,0.333,0.214,0.158,0.135,11,14,69,50,1,38,55,40,40,63,46,44,19,64,27,55,119,25,21,123,86,51,67
1938,Manu Ginobili,Manu,1610612759,SAS,39.0,2,1,1,0.5,15.0,0.105,0.222,0.148,0.0,0.2,0.0,0.0,0.0,0.4,0.167,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.125,90,62,26,61,34,77,42,55,40,40,53,57,40,16,58,4,1,33,1,1,1,64,69
201988,Patty Mills,Patty,1610612759,SAS,28.0,5,3,2,0.6,27.0,0.154,0.087,0.137,0.286,0.263,0.286,0.316,0.1,0.0,0.053,0.167,0.0,0.143,0.0,0.667,0.077,0.25,0.149,11,14,69,50,2,55,71,58,26,27,27,26,38,74,84,44,1,32,21,130,61,32,60
2200,Pau Gasol,Pau,1610612759,SAS,36.0,4,2,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,36,69,61,125,102,76,90,40,65,53,57,40,74,86,55,1,33,21,1,1,64,92
2225,Tony Parker,Tony,1610612759,SAS,35.0,3,2,1,0.667,14.0,0.233,0.25,0.231,0.0,0.111,0.0,0.0,0.0,0.25,0.125,0.125,0.5,0.333,0.0,0.0,0.1,0.25,0.19,60,36,26,38,38,34,34,33,40,58,53,57,40,32,68,49,119,19,21,1,62,32,49
