GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,203940,Adreian Payne,Adreian,1610612750,MIN,25.0,2,1,1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0,0.0,374,362,363,188,423,342,379,342,209,275,209,299,312,299,270,356,370,287,282,237,200,206,375,326,359,327,400,190,13,400
Players,203952,Andrew Wiggins,Andrew,1610612750,MIN,21.0,49,20,29,0.408,4.2,0.8,2.0,0.4,0.0,0.2,0.0,1.1,1.5,0.767,0.3,0.4,0.7,0.3,0.4,0.1,0.0,0.2,0.6,0.9,2.8,-0.8,4.1,1,0,4.0,3,45,1,287,35,37,26,186,209,217,209,16,15,167,49,150,98,79,20,135,169,23,52,22,27,309,51,125,13,42
Players,204014,Damjan Rudez,Damjan,1610612750,MIN,30.0,5,1,4,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,-0.4,0.6,0,0,0.6,329,362,285,396,387,342,379,342,209,275,209,119,155,1,270,274,313,287,282,237,200,206,299,206,303,257,358,190,13,358
Players,203476,Gorgui Dieng,Gorgui,1610612750,MIN,26.0,32,11,21,0.344,2.7,0.4,0.7,0.591,0.0,0.1,0.333,0.6,0.6,0.9,0.3,0.6,0.9,0.2,0.1,0.0,0.1,0.1,0.3,0.4,1.4,-0.8,2.9,7,0,2.7,94,157,26,328,216,143,197,66,195,244,88,78,98,85,73,66,59,171,188,224,130,134,176,93,120,313,110,49,13,119
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,20.0,46,19,27,0.413,4.1,0.8,1.5,0.537,0.1,0.3,0.267,0.5,0.6,0.808,0.5,0.8,1.3,0.2,0.2,0.1,0.3,0.1,0.6,0.4,2.1,-0.2,5.1,33,0,4.6,9,64,3,285,43,47,72,84,129,150,135,104,114,143,14,26,13,176,128,116,11,82,49,102,51,242,23,1,13,28
Players,708,Kevin Garnett,Kevin,1610612750,MIN,40.0,11,5,6,0.455,2.7,0.1,0.4,0.25,0.0,0.0,0.0,0.0,0.4,0.0,0.1,0.6,0.7,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.2,-0.9,1.1,0,0,1.0,269,252,250,252,218,313,308,298,209,275,209,299,168,299,184,62,100,229,189,237,200,206,319,222,352,321,305,190,13,300
Players,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,28.0,16,6,10,0.375,2.0,0.1,0.3,0.25,0.0,0.1,0.0,0.2,0.3,0.75,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.1,0.3,0.2,0.3,-0.5,0.9,2,0,0.8,222,235,187,308,290,330,345,298,209,224,209,211,219,171,270,244,294,257,282,171,200,134,210,220,326,271,335,103,13,342
Players,201937,Ricky Rubio,Ricky,1610612750,MIN,25.0,44,19,25,0.432,4.2,0.2,0.8,0.303,0.1,0.3,0.286,0.8,1.0,0.833,0.1,0.8,0.9,0.9,0.3,0.2,0.0,0.0,0.6,0.6,1.3,-0.5,4.0,12,0,3.5,12,64,7,268,27,233,174,283,126,152,122,42,50,122,144,35,57,10,35,48,194,205,47,51,129,269,54,29,13,65
Players,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,23.0,23,6,17,0.261,1.9,0.0,0.6,0.077,0.0,0.4,0.0,0.2,0.2,0.8,0.1,0.3,0.3,0.1,0.1,0.0,0.0,0.0,0.2,0.2,0.3,-0.7,0.7,0,0,0.7,173,235,77,379,298,337,230,341,209,126,209,223,238,144,191,241,237,233,154,237,200,206,288,226,335,300,356,190,13,352
Players,2419,Tayshaun Prince,Tayshaun,1610612750,MIN,36.0,25,11,14,0.44,2.9,0.1,0.4,0.3,0.0,0.0,0.0,0.1,0.2,0.75,0.0,0.3,0.4,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.4,-0.6,1.0,0,0,0.9,151,157,125,261,196,302,295,286,209,275,209,263,276,171,250,203,231,241,282,208,200,206,340,303,316,280,312,190,13,331
