GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203940,Adreian Payne,Adreian,1610612750,MIN,25.0,2,1,1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,374,362,31,188,423,234,237,175,303,1,1,1,343,200,1,1,326,400
Players,203952,Andrew Wiggins,Andrew,1610612750,MIN,21.0,49,20,29,0.408,4.2,0.6,0.4,0.2,1.1,1.4,1.1,0.6,3.4,0.0,0.2,0.6,0.9,4.1,3,45,436,287,35,12,31,67,28,380,338,269,33,169,414,385,22,51
Players,204014,Damjan Rudez,Damjan,1610612750,MIN,30.0,5,1,4,0.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.2,0.2,0.6,329,362,127,396,387,234,237,175,303,1,1,185,370,200,1,125,206,358
Players,203476,Gorgui Dieng,Gorgui,1610612750,MIN,26.0,32,11,21,0.344,2.7,0.1,0.4,0.2,0.6,1.0,0.8,0.4,2.0,0.1,0.1,0.3,0.4,2.9,94,157,402,328,216,219,38,86,94,280,244,195,200,130,299,260,93,110
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,20.0,46,19,27,0.413,4.1,0.2,0.7,0.0,1.0,1.3,1.2,0.5,3.3,0.3,0.1,0.6,0.4,5.1,9,64,433,285,43,155,14,174,34,375,354,258,38,11,355,388,102,23
Players,708,Kevin Garnett,Kevin,1610612750,MIN,40.0,11,5,6,0.455,2.7,0.0,0.0,0.0,0.0,0.9,0.7,0.3,2.5,0.0,0.0,0.2,0.2,1.1,269,252,174,252,218,234,237,175,303,265,199,140,133,200,1,111,222,305
Players,202357,Nemanja Bjelica,Nemanja,1610612750,MIN,28.0,16,6,10,0.375,2.0,0.0,0.2,0.0,0.1,0.7,0.6,0.2,1.1,0.0,0.1,0.3,0.2,0.9,222,235,238,308,290,234,132,175,274,205,140,124,335,200,299,225,220,335
Players,201937,Ricky Rubio,Ricky,1610612750,MIN,25.0,44,19,25,0.432,4.2,0.1,0.1,0.1,0.0,1.5,1.3,0.5,3.4,0.0,0.0,0.6,0.6,4.0,12,64,425,268,27,167,170,101,302,397,375,263,32,194,232,390,51,54
Players,203498,Shabazz Muhammad,Shabazz,1610612750,MIN,23.0,23,6,17,0.261,1.9,0.0,0.1,0.2,0.1,0.8,0.7,0.4,2.0,0.0,0.0,0.2,0.2,0.7,173,235,341,379,298,231,201,72,291,236,165,184,200,200,1,146,226,356
Players,2419,Tayshaun Prince,Tayshaun,1610612750,MIN,36.0,25,11,14,0.44,2.9,0.0,0.2,0.0,0.2,0.7,0.5,0.4,2.2,0.0,0.0,0.2,0.1,1.0,151,157,298,261,196,234,153,175,258,217,116,185,173,200,1,96,303,312
Players,1626145,Tyus Jones,Tyus,1610612750,MIN,20.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,408,31,408,427,234,237,175,303,1,1,1,401,200,1,1,326,400
Players,203897,Zach LaVine,Zach,1610612750,MIN,21.0,41,16,25,0.39,3.4,0.3,0.1,0.3,0.4,1.1,0.9,0.5,3.0,0.0,0.1,0.5,0.2,2.0,22,99,425,301,121,85,194,32,144,310,267,252,61,191,381,337,185,206
