season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2022-23,1610612753,22200003,2022-10-19,ORL,DET,DET,1610612765,1,109,113,L,-4
2022-23,1610612753,22200020,2022-10-21,ORL,ATL,ATL,1610612737,2,98,108,L,-10
2022-23,1610612753,22200030,2022-10-22,BOS,ORL,BOS,1610612738,3,120,126,L,-6
2022-23,1610612753,22200046,2022-10-24,ORL,NYK,NYK,1610612752,4,102,115,L,-13
2022-23,1610612753,22200056,2022-10-26,ORL,CLE,CLE,1610612739,5,92,103,L,-11
2022-23,1610612753,22200071,2022-10-28,CHA,ORL,CHA,1610612766,6,113,93,W,20
2022-23,1610612753,22200093,2022-10-30,ORL,DAL,DAL,1610612742,7,105,114,L,-9
2022-23,1610612753,22200105,2022-11-01,ORL,OKC,OKC,1610612760,8,108,116,L,-8
2022-23,1610612753,22200118,2022-11-03,GSW,ORL,GSW,1610612744,9,130,129,W,1
2022-23,1610612753,22200132,2022-11-05,SAC,ORL,SAC,1610612758,10,123,126,L,-3
2022-23,1610612753,22200145,2022-11-07,HOU,ORL,HOU,1610612745,11,127,134,L,-7
2022-23,1610612753,22200161,2022-11-09,DAL,ORL,DAL,1610612742,12,94,87,W,7
2022-23,1610612753,22200177,2022-11-11,PHX,ORL,PHX,1610612756,13,114,97,W,17
2022-23,1610612753,22200200,2022-11-14,CHA,ORL,CHA,1610612766,14,105,112,L,-7
2022-23,1610612753,22200212,2022-11-16,MIN,ORL,MIN,1610612750,15,108,126,L,-18
2022-23,1610612753,22200227,2022-11-18,ORL,CHI,CHI,1610612741,16,108,107,W,1
2022-23,1610612753,22200236,2022-11-19,ORL,IND,IND,1610612754,17,113,114,L,-1
2022-23,1610612753,22200249,2022-11-21,ORL,IND,IND,1610612754,18,102,123,L,-21
2022-23,1610612753,22200273,2022-11-25,PHI,ORL,PHI,1610612755,19,99,107,L,-8
2022-23,1610612753,22200297,2022-11-27,PHI,ORL,PHI,1610612755,20,103,133,L,-30
2022-23,1610612753,22200302,2022-11-28,ORL,BKN,BKN,1610612751,21,102,109,L,-7
2022-23,1610612753,22200313,2022-11-30,ATL,ORL,ATL,1610612737,22,108,125,L,-17
2022-23,1610612753,22200330,2022-12-02,ORL,CLE,CLE,1610612739,23,96,107,L,-11
2022-23,1610612753,22200340,2022-12-03,ORL,TOR,TOR,1610612761,24,108,121,L,-13
2022-23,1610612753,22200353,2022-12-05,MIL,ORL,MIL,1610612749,25,102,109,L,-7
2022-23,1610612753,22200363,2022-12-07,LAC,ORL,LAC,1610612746,26,116,111,W,5
2022-23,1610612753,22200379,2022-12-09,TOR,ORL,TOR,1610612761,27,113,109,W,4
2022-23,1610612753,22200398,2022-12-11,TOR,ORL,TOR,1610612761,28,111,99,W,12
2022-23,1610612753,22200416,2022-12-14,ATL,ORL,ATL,1610612737,29,135,124,W,11
2022-23,1610612753,22200430,2022-12-16,ORL,BOS,BOS,1610612738,30,117,109,W,8
2022-23,1610612753,22200445,2022-12-18,ORL,BOS,BOS,1610612738,31,95,92,W,3
2022-23,1610612753,22200454,2022-12-19,ORL,ATL,ATL,1610612737,32,125,126,L,-1
2022-23,1610612753,22200472,2022-12-21,ORL,HOU,HOU,1610612745,33,116,110,W,6
2022-23,1610612753,22200479,2022-12-23,SAS,ORL,SAS,1610612759,34,133,113,W,20
2022-23,1610612753,22200505,2022-12-27,LAL,ORL,LAL,1610612747,35,110,129,L,-19
2022-23,1610612753,22200515,2022-12-28,ORL,DET,DET,1610612765,36,101,121,L,-20
2022-23,1610612753,22200529,2022-12-30,WAS,ORL,WAS,1610612764,37,100,119,L,-19
2022-23,1610612753,22200566,2023-01-04,OKC,ORL,OKC,1610612760,38,126,115,W,11
2022-23,1610612753,22200576,2023-01-05,MEM,ORL,MEM,1610612763,39,115,123,L,-8
2022-23,1610612753,22200594,2023-01-07,ORL,GSW,GSW,1610612744,40,115,101,W,14
2022-23,1610612753,22200610,2023-01-09,ORL,SAC,SAC,1610612758,41,111,136,L,-25
2022-23,1610612753,22200616,2023-01-10,ORL,POR,POR,1610612757,42,109,106,W,3
2022-23,1610612753,22200638,2023-01-13,ORL,UTA,UTA,1610612762,43,108,112,L,-4
2022-23,1610612753,22200653,2023-01-15,ORL,DEN,DEN,1610612743,44,116,119,L,-3
2022-23,1610612753,22200683,2023-01-20,NOP,ORL,NOP,1610612740,45,123,110,W,13
2022-23,1610612753,22200693,2023-01-21,ORL,WAS,WAS,1610612764,46,118,138,L,-20
2022-23,1610612753,22200707,2023-01-23,BOS,ORL,BOS,1610612738,47,113,98,W,15
2022-23,1610612753,22200720,2023-01-25,IND,ORL,IND,1610612754,48,126,120,W,6
2022-23,1610612753,22200738,2023-01-27,ORL,MIA,MIA,1610612748,49,105,110,L,-5
2022-23,1610612753,22200744,2023-01-28,CHI,ORL,CHI,1610612741,50,109,128,L,-19
2022-23,1610612753,22200756,2023-01-30,ORL,PHI,PHI,1610612755,51,119,109,W,10
2022-23,1610612753,22200770,2023-02-01,ORL,PHI,PHI,1610612755,52,94,105,L,-11
2022-23,1610612753,22200790,2023-02-03,ORL,MIN,MIN,1610612750,53,127,120,W,7
2022-23,1610612753,22200802,2023-02-05,ORL,CHA,CHA,1610612766,54,119,113,W,6
2022-23,1610612753,22200816,2023-02-07,NYK,ORL,NYK,1610612752,55,98,102,L,-4
2022-23,1610612753,22200831,2023-02-09,DEN,ORL,DEN,1610612743,56,115,104,W,11
