group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
Players,201573,Jerryd Bayless,Jerryd,1610612750,MIN,30.0,8,4,4,0.5,34.925,0,0,0,4,14,10,2,28,0,3,5,2,31.2,292,277,129,178,235,229,235,182,199,253,218,112,204,217,384,237,223,204,MIN
Players,1626145,Tyus Jones,Tyus,1610612750,MIN,23.0,18,8,10,0.444,48.906666666666666,3,2,2,2,17,17,11,56,0,0,2,5,20.2,196,204,264,266,195,131,160,107,249,285,281,293,288,217,1,140,153,245,MIN
Players,203967,Dario Šarić,Dario,1610612750,MIN,25.0,32,14,18,0.438,86.90666666666667,0,3,0,0,28,28,17,86,1,1,6,3,39.3,73,102,405,273,115,229,137,182,315,351,355,361,365,130,229,262,191,183,MIN
Players,201952,Jeff Teague,Jeff,1610612750,MIN,31.0,20,9,11,0.45,57.72,2,1,0,14,15,15,6,44,1,2,3,6,40.7,177,186,280,261,172,161,224,182,91,268,259,212,254,130,333,173,132,181,MIN
Players,2736,Luol Deng,Luol,1610612750,MIN,34.0,7,3,4,0.429,18.965,0,2,0,2,9,6,2,16,0,0,3,0,6.4,312,301,129,284,281,229,160,182,249,197,166,112,158,217,1,173,329,333,MIN
Players,201229,Anthony Tolliver,Anthony,1610612750,MIN,34.0,16,5,11,0.313,40.62833333333333,2,2,6,0,13,17,2,30,0,1,2,5,22.2,220,262,280,377,217,161,160,40,315,240,281,112,210,217,229,140,153,235,MIN
Players,1629123,Jared Terrell,Jared,1610612750,MIN,24.0,1,0,1,0.0,0.2416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0.0,415,417,19,417,442,229,235,182,315,1,1,1,1,217,1,1,329,405,MIN
Players,1629006,Josh Okogie,Josh,1610612750,MIN,20.0,22,9,13,0.409,43.60666666666667,2,0,0,4,16,21,6,48,2,0,6,1,25.9,161,186,315,307,209,161,235,182,199,275,305,212,270,80,1,262,266,223,MIN
Players,1629244,Cam Reynolds,Cam,1610612750,MIN,24.0,4,2,2,0.5,6.816666666666666,0,0,0,0,2,7,0,6,0,0,0,0,2.4,354,331,72,178,354,229,235,182,315,87,185,1,80,217,1,1,329,375,MIN
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,23.0,43,18,25,0.419,156.11833333333334,12,23,0,46,47,44,24,140,11,9,28,29,216.8,11,60,449,299,11,31,4,182,11,421,423,410,440,2,448,451,13,7,MIN
Players,203496,Robert Covington,Robert,1610612750,MIN,28.0,17,10,7,0.588,72.88333333333334,6,5,8,14,15,30,16,62,1,0,6,9,65.1,207,167,203,114,136,83,94,22,91,268,371,352,307,130,1,262,84,116,MIN
Players,201565,Derrick Rose,Derrick,1610612750,MIN,30.0,25,10,15,0.4,87.665,8,10,2,24,18,32,15,80,2,2,8,9,95.8,135,167,354,308,114,58,38,107,57,294,386,339,350,80,333,302,84,71,MIN
Players,203476,Gorgui Dieng,Gorgui,1610612750,MIN,29.0,8,2,6,0.25,3.243333333333333,0,0,0,0,4,7,0,0,0,0,1,0,0.0,292,331,179,388,398,229,235,182,315,134,185,1,1,217,1,90,329,405,MIN
Players,203952,Andrew Wiggins,Andrew,1610612750,MIN,24.0,37,13,24,0.351,147.40166666666667,2,2,6,10,49,49,22,128,3,2,9,16,79.2,39,117,443,349,23,161,160,40,119,428,432,395,428,51,333,324,47,97,MIN
Players,1628966,Keita Bates-Diop,Keita,1610612750,MIN,23.0,4,3,1,0.75,14.891666666666667,2,0,2,2,2,6,2,12,0,1,2,2,9.9,354,301,19,27,299,161,235,107,249,87,166,112,133,217,229,140,223,298,MIN
Players,201959,Taj Gibson,Taj,1610612750,MIN,34.0,27,12,15,0.444,82.18,4,19,0,26,24,22,11,64,4,0,15,5,88.6,117,136,354,266,122,110,9,182,46,326,314,293,310,26,1,413,153,82,MIN
