group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,201573,Jerryd Bayless,Jerryd,1610612750,MIN,30.0,8,4,4,0.5,35.0,0.223,0.227,0.261,0.5,0.207,0.111,0.176,0.133,0.174,0.158,0.6,0.154,0.2,0.0,0.333,0.263,0.182,0.237,292,277,129,178,235,86,121,68,10,148,217,161,205,213,237,7,276,135,217,372,335,165,101,MIN
Players,1626145,Tyus Jones,Tyus,1610612750,MIN,23.0,18,8,10,0.444,49.0,0.079,0.04,0.087,0.0,0.0,0.115,0.089,0.083,0.152,0.133,0.267,0.056,0.333,0.0,0.0,0.071,0.156,0.06,196,204,264,266,195,354,340,343,234,314,212,254,239,239,277,93,185,64,217,1,102,200,339,MIN
Players,203967,Dario Šarić,Dario,1610612750,MIN,25.0,32,14,18,0.438,87.0,0.091,0.018,0.098,0.067,0.207,0.075,0.057,0.174,0.179,0.177,0.212,0.148,0.25,0.167,0.077,0.13,0.057,0.039,73,102,405,273,115,332,347,329,223,148,251,285,164,208,212,130,269,100,156,236,144,303,355,MIN
Players,201952,Jeff Teague,Jeff,1610612750,MIN,31.0,20,9,11,0.45,58.0,0.187,0.173,0.2,0.25,0.2,0.152,0.146,0.0,0.03,0.02,0.269,0.182,0.111,0.111,0.333,0.115,0.167,0.172,177,186,280,261,172,129,185,127,101,154,175,188,276,364,377,90,297,211,186,372,127,187,181,MIN
Players,2736,Luol Deng,Luol,1610612750,MIN,34.0,7,3,4,0.429,19.0,0.111,0.063,0.121,0.0,0.273,0.0,0.0,0.125,0.083,0.1,0.0,0.167,0.25,0.0,0.0,0.3,0.0,0.05,312,301,129,284,281,283,325,283,234,94,295,308,208,328,318,297,282,100,217,1,359,329,344,MIN
Players,201229,Anthony Tolliver,Anthony,1610612750,MIN,34.0,16,5,11,0.313,41.0,0.095,0.107,0.098,0.5,0.229,0.353,0.214,0.0,0.24,0.143,0.0,0.0,0.0,0.0,0.5,0.087,0.263,0.19,220,262,280,377,217,324,277,330,10,131,50,129,276,131,267,297,1,242,217,410,104,93,147,MIN
Players,1629123,Jared Terrell,Jared,1610612750,MIN,24.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,417,19,417,442,403,348,393,234,314,295,308,276,365,378,297,1,242,217,1,1,329,364,MIN
Players,1629006,Josh Okogie,Josh,1610612750,MIN,20.0,22,9,13,0.409,44.0,0.084,0.152,0.097,0.273,0.179,0.045,0.063,0.0,0.083,0.057,0.176,0.111,0.0,0.222,0.0,0.188,0.048,0.141,161,186,315,307,209,348,218,332,88,184,274,276,276,328,365,154,228,242,119,1,234,313,238,MIN
Players,1629244,Cam Reynolds,Cam,1610612750,MIN,24.0,4,2,2,0.5,7.0,0.158,0.0,0.231,0.0,0.25,0.0,0.0,0.0,0.333,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354,331,72,178,354,184,348,98,234,107,295,308,276,51,82,297,1,242,217,1,1,329,364,MIN
Players,1626157,Karl-Anthony Towns,Karl-Anthony,1610612750,MIN,23.0,43,18,25,0.419,156.0,0.273,0.306,0.289,0.154,0.257,0.343,0.317,0.431,0.416,0.421,0.182,0.295,0.211,0.478,0.409,0.378,0.363,0.301,11,60,449,301,11,56,62,56,165,103,53,61,48,31,27,149,388,133,55,407,400,42,59,MIN
Players,203496,Robert Covington,Robert,1610612750,MIN,28.0,17,10,7,0.588,73.0,0.14,0.25,0.188,0.313,0.231,0.146,0.11,0.176,0.283,0.257,0.088,0.0,0.0,0.111,0.0,0.188,0.173,0.225,207,167,203,114,136,219,88,153,69,130,180,227,161,90,113,250,1,242,186,1,234,183,113,MIN
