season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl,differential
2023-24,1610612755,22300075,2023-10-26,PHI,MIL,1610612749,1,117,118,L,-1
2023-24,1610612755,22300092,2023-10-28,PHI,TOR,1610612761,2,114,107,W,7
2023-24,1610612755,22300098,2023-10-29,POR,PHI,1610612757,3,126,98,W,28
2023-24,1610612755,22300128,2023-11-02,TOR,PHI,1610612761,4,114,99,W,15
2023-24,1610612755,22300132,2023-11-04,PHX,PHI,1610612756,5,112,100,W,12
2023-24,1610612755,22300148,2023-11-06,WAS,PHI,1610612764,6,146,128,W,18
2023-24,1610612755,22300159,2023-11-08,BOS,PHI,1610612738,7,106,103,W,3
2023-24,1610612755,22300008,2023-11-10,PHI,DET,1610612765,8,114,106,W,8
2023-24,1610612755,22300180,2023-11-12,IND,PHI,1610612754,9,137,126,W,11
2023-24,1610612755,22300019,2023-11-14,IND,PHI,1610612754,10,126,132,L,-6
2023-24,1610612755,22300194,2023-11-15,BOS,PHI,1610612738,11,107,117,L,-10
2023-24,1610612755,22300029,2023-11-17,PHI,ATL,1610612737,12,126,116,W,10
2023-24,1610612755,22300208,2023-11-19,PHI,BKN,1610612751,13,121,99,W,22
2023-24,1610612755,22300040,2023-11-21,CLE,PHI,1610612739,14,119,122,L,-3
2023-24,1610612755,22300232,2023-11-22,PHI,MIN,1610612750,15,99,112,L,-13
2023-24,1610612755,22300239,2023-11-25,PHI,OKC,1610612760,16,127,123,W,4
2023-24,1610612755,22300255,2023-11-27,LAL,PHI,1610612747,17,138,94,W,44
2023-24,1610612755,22300262,2023-11-29,PHI,NOP,1610612740,18,114,124,L,-10
2023-24,1610612755,22300275,2023-12-01,PHI,BOS,1610612738,19,119,125,L,-6
2023-24,1610612755,22301208,2023-12-06,PHI,WAS,1610612764,20,131,126,W,5
2023-24,1610612755,22301218,2023-12-08,ATL,PHI,1610612737,21,125,114,W,11
