close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg2m,fg2a,fg2_pct,ns_fg2_pct,plusminus
1631096,Chet Holmgren,1610612760,OKC,C-F,23.0,17,17,0.688,89,179,0.497,0.563,-0.066
1628392,Isaiah Hartenstein,1610612760,OKC,C-F,27.0,17,17,0.656,62,128,0.484,0.569,-0.085
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G,26.0,17,17,0.557,63,128,0.492,0.559,-0.067
1627936,Alex Caruso,1610612760,OKC,G,31.0,17,17,0.651,59,112,0.527,0.546,-0.019
1629652,Luguentz Dort,1610612760,OKC,G,26.0,17,17,0.529,52,100,0.52,0.542,-0.022
1641717,Cason Wallace,1610612760,OKC,G,21.0,17,17,0.569,48,95,0.505,0.536,-0.03
1631114,Jalen Williams,1610612760,OKC,G-F,24.0,17,17,0.667,53,94,0.564,0.552,0.012
1631119,Jaylin Williams,1610612760,OKC,F,22.0,13,12,0.659,24,54,0.444,0.564,-0.12
1630598,Aaron Wiggins,1610612760,OKC,G,26.0,15,15,0.581,20,54,0.37,0.553,-0.182
1630198,Isaiah Joe,1610612760,OKC,G,25.0,16,15,0.73,28,46,0.609,0.547,0.062
1629026,Kenrich Williams,1610612760,OKC,G-F,30.0,7,7,0.593,8,16,0.5,0.568,-0.068
1641794,Dillon Jones,1610612760,OKC,F,23.0,6,6,0.789,7,15,0.467,0.533,-0.067
1642349,Ajay Mitchell,1610612760,OKC,G,22.0,7,6,0.619,6,13,0.462,0.563,-0.101
1631172,Ousmane Dieng,1610612760,OKC,F,22.0,4,3,0.667,4,8,0.5,0.566,-0.066
