close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G,26.0,76,75,0.418,136,397,0.343,0.363,-0.02
1641717,Cason Wallace,1610612760,OKC,G,21.0,68,68,0.465,151,375,0.403,0.36,0.043
1629652,Luguentz Dort,1610612760,OKC,G,26.0,71,69,0.485,117,364,0.321,0.363,-0.042
1630598,Aaron Wiggins,1610612760,OKC,G,26.0,76,76,0.403,106,320,0.331,0.355,-0.023
1628392,Isaiah Hartenstein,1610612760,OKC,C-F,27.0,57,56,0.315,101,268,0.377,0.36,0.017
1630198,Isaiah Joe,1610612760,OKC,G,25.0,74,71,0.429,84,246,0.341,0.362,-0.021
1631114,Jalen Williams,1610612760,OKC,G-F,24.0,69,65,0.316,67,214,0.313,0.361,-0.048
1627936,Alex Caruso,1610612760,OKC,G,31.0,54,51,0.385,57,186,0.306,0.36,-0.054
1631119,Jaylin Williams,1610612760,OKC,F,22.0,47,44,0.352,45,159,0.283,0.35,-0.067
1631096,Chet Holmgren,1610612760,OKC,C-F,23.0,32,31,0.31,59,147,0.401,0.361,0.04
1629026,Kenrich Williams,1610612760,OKC,G-F,30.0,69,57,0.371,40,132,0.303,0.351,-0.047
1641794,Dillon Jones,1610612760,OKC,F,23.0,47,36,0.422,29,86,0.337,0.35,-0.013
1642349,Ajay Mitchell,1610612760,OKC,G,22.0,36,31,0.366,18,74,0.243,0.344,-0.1
1631172,Ousmane Dieng,1610612760,OKC,F,22.0,34,27,0.381,19,67,0.284,0.344,-0.06
1642382,Branden Carlson,1610612760,OKC,C,25.0,24,17,0.389,17,56,0.304,0.356,-0.053
1641745,Adam Flagler,1610612760,OKC,G,25.0,22,15,0.466,9,34,0.265,0.351,-0.087
1642505,Alex Ducas,1610612760,OKC,G,24.0,13,9,0.45,7,18,0.389,0.345,0.044
1642502,Malevy Leons,1610612760,OKC,F,25.0,4,3,0.571,2,4,0.5,0.308,0.193
