close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1631096,Chet Holmgren,1610612760,OKC,C-F,23.0,17,17,1.0,118,260,0.454,0.498,-0.044
1628983,Shai Gilgeous-Alexander,1610612760,OKC,G,26.0,17,17,1.0,101,230,0.439,0.484,-0.045
1628392,Isaiah Hartenstein,1610612760,OKC,C-F,27.0,17,17,1.0,93,195,0.477,0.51,-0.033
1629652,Luguentz Dort,1610612760,OKC,G,26.0,17,17,1.0,78,189,0.413,0.478,-0.065
1627936,Alex Caruso,1610612760,OKC,G,31.0,17,17,1.0,78,172,0.453,0.481,-0.028
1641717,Cason Wallace,1610612760,OKC,G,21.0,17,17,1.0,67,167,0.401,0.476,-0.075
1631114,Jalen Williams,1610612760,OKC,G-F,24.0,17,17,1.0,70,141,0.496,0.49,0.006
1630598,Aaron Wiggins,1610612760,OKC,G,26.0,15,15,1.0,34,93,0.366,0.481,-0.115
1631119,Jaylin Williams,1610612760,OKC,F,22.0,13,13,1.0,33,82,0.402,0.497,-0.095
1630198,Isaiah Joe,1610612760,OKC,G,25.0,16,16,1.0,35,63,0.556,0.479,0.077
1629026,Kenrich Williams,1610612760,OKC,G-F,30.0,7,7,1.0,11,27,0.407,0.455,-0.048
1642349,Ajay Mitchell,1610612760,OKC,G,22.0,7,7,1.0,9,21,0.429,0.456,-0.028
1641794,Dillon Jones,1610612760,OKC,F,23.0,6,6,1.0,8,19,0.421,0.449,-0.028
1631172,Ousmane Dieng,1610612760,OKC,F,22.0,4,4,1.0,7,12,0.583,0.473,0.111
