group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
Players,1630224,Jalen Green,Jalen,1610612745,HOU,20.0,23,6,17,0.261,3.5,94.1,94.6,94.6,116.3,109.9,109.9,-22.2,-15.3,-15.3,0.053,0.67,4.9,0.072,0.09,0.081,7.3,7.4,0.516,0.579,0.203,0.207,100.46,103.14,85.95,103.14,0.118,167,13,31,0.6,1.3,0.419,137,231,454,419,99,372,346,346,312,292,292,374,344,344,255,194,294,92,276,209,314,316,172,177,122,139,206,218,218,139,88,88,86,75,204,HOU
Players,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,26.0,28,12,16,0.429,3.0,102.0,100.5,100.5,114.1,109.7,109.7,-12.1,-9.2,-9.2,0.13,1.0,14.0,0.094,0.096,0.095,14.0,14.1,0.479,0.572,0.17,0.178,105.85,108.72,90.6,108.72,0.115,187,11,24,0.4,0.9,0.458,79,113,438,305,186,313,278,278,289,288,288,317,304,304,153,149,180,65,256,175,417,419,216,185,184,189,102,131,131,142,107,116,171,172,165,HOU
Players,1630586,Usman Garuba,Usman,1610612745,HOU,20.0,2,0,2,0.0,3.2,67.6,75.0,75.0,129.7,120.0,120.0,-62.1,-45.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.071,0.07,101.95,101.2,84.33,101.2,0.119,12,1,1,0.5,0.5,1.0,408,448,100,448,148,440,412,412,407,388,388,449,436,436,307,233,307,290,380,406,1,1,9,15,389,399,166,263,263,137,299,364,107,291,1,HOU
Players,1629645,Kevin Porter Jr.,Kevin,1610612745,HOU,22.0,22,9,13,0.409,3.9,104.6,103.8,103.8,114.0,110.8,110.8,-9.4,-6.9,-6.9,0.234,1.22,19.0,0.025,0.083,0.059,15.5,15.6,0.375,0.451,0.225,0.233,100.93,102.81,85.67,102.81,0.034,184,10,32,0.5,1.5,0.313,152,173,380,326,50,283,254,254,288,297,297,300,282,282,75,142,121,233,292,287,431,432,287,292,90,101,192,226,226,323,113,86,137,67,295,HOU
Players,1630231,KJ Martin,KJ,1610612745,HOU,21.0,11,4,7,0.364,3.0,106.7,103.1,103.1,105.6,104.0,104.0,1.1,-0.9,-0.9,0.0,0.0,0.0,0.0,0.14,0.082,0.0,0.0,0.2,0.2,0.068,0.072,99.0,101.44,84.53,101.44,0.006,65,1,5,0.1,0.5,0.2,254,275,255,364,187,267,261,261,186,224,224,215,237,237,307,233,307,290,168,206,1,1,353,376,399,395,243,256,256,354,299,271,342,322,340,HOU
Players,1630528,Josh Christopher,Josh,1610612745,HOU,20.0,13,5,8,0.385,1.4,100.6,100.0,100.0,123.9,100.0,100.0,-23.3,0.0,0.0,0.154,1.0,20.0,0.0,0.19,0.098,20.0,19.2,0.417,0.466,0.154,0.17,111.06,123.72,103.1,123.72,0.017,46,2,6,0.2,0.5,0.333,235,247,282,349,401,329,279,279,377,150,150,378,217,217,125,149,104,290,82,166,451,450,252,284,218,207,67,54,54,340,256,258,316,319,267,HOU
Players,201569,Eric Gordon,Eric,1610612745,HOU,33.0,22,12,10,0.545,3.4,111.1,109.6,109.6,108.4,104.7,104.7,2.7,4.9,4.9,0.25,1.43,18.5,0.013,0.067,0.042,13.0,13.1,0.629,0.648,0.235,0.241,104.22,106.73,88.94,106.73,0.14,166,17,31,0.8,1.4,0.548,152,113,322,186,116,209,183,183,230,230,230,208,181,181,60,124,125,275,329,361,412,410,103,117,84,90,126,155,155,102,67,88,46,71,99,HOU
Players,1628981,Bruno Fernando,Bruno,1610612745,HOU,23.0,2,1,1,0.5,0.4,100.0,75.0,75.0,106.4,100.0,100.0,-6.4,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.25,0.333,153.77,189.06,157.55,189.06,-0.667,4,0,0,0.0,0.0,0.0,408,375,38,206,467,334,412,412,201,150,150,279,385,385,307,233,307,290,380,406,494,494,364,382,73,36,18,19,19,494,364,419,364,419,364,HOU
Players,1626174,Christian Wood,Christian,1610612745,HOU,26.0,23,10,13,0.435,3.5,102.3,102.4,102.4,118.1,114.9,114.9,-15.8,-12.5,-12.5,0.154,0.67,12.0,0.038,0.184,0.119,18.0,18.4,0.5,0.558,0.232,0.235,98.76,100.1,83.42,100.1,0.096,165,12,27,0.5,1.2,0.444,137,156,380,301,110,306,267,267,345,351,351,342,327,327,125,194,209,178,89,100,444,445,177,202,88,98,252,296,296,188,98,100,105,100,177,HOU
Players,1630227,Daishen Nix,Daishen,1610612745,HOU,20.0,1,0,1,0.0,1.5,0.0,0.0,0.0,138.9,133.3,133.3,-138.9,-133.3,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.14,97.08,80.9,97.08,0.0,3,0,0,0.0,0.0,0.0,438,448,38,448,392,465,465,465,437,443,443,476,477,477,307,233,307,290,380,406,1,1,364,382,431,431,362,374,374,356,364,419,364,419,364,HOU
Players,1630578,Alperen Sengun,Alperen,1610612745,HOU,19.0,8,4,4,0.5,2.8,113.9,110.2,110.2,95.3,88.0,88.0,18.6,22.2,22.2,0.105,2.0,22.2,0.105,0.125,0.116,11.1,11.1,0.167,0.167,0.13,0.136,101.77,107.69,89.74,107.69,0.0,49,1,6,0.1,0.8,0.167,293,275,177,206,230,176,175,175,90,81,81,94,79,79,177,74,86,58,200,106,381,380,358,379,262,273,169,148,148,356,299,258,329,205,351,HOU
Players,1629726,Garrison Mathews,Garrison,1610612745,HOU,25.0,20,10,10,0.5,2.5,108.4,109.3,109.3,121.0,114.4,114.4,-12.6,-5.1,-5.1,0.0,0.0,0.0,0.039,0.098,0.071,8.7,8.9,0.769,0.83,0.176,0.176,105.86,108.26,90.22,108.26,0.125,118,7,13,0.4,0.7,0.538,171,156,322,206,269,247,187,187,365,347,347,322,270,270,307,233,307,172,252,241,339,343,61,47,174,195,100,136,136,129,146,169,192,248,103,HOU
Players,203471,Dennis Schröder,Dennis,1610612745,HOU,28.0,24,9,15,0.375,4.3,106.7,104.1,104.1,106.9,103.2,103.2,-0.2,0.9,0.9,0.241,3.5,21.5,0.0,0.091,0.044,6.2,6.3,0.474,0.555,0.211,0.219,98.25,101.27,84.39,101.27,0.116,219,17,38,0.7,1.6,0.447,128,173,420,356,20,264,248,248,209,213,213,237,212,212,71,34,94,290,269,355,284,287,220,206,111,120,269,261,261,140,67,68,61,56,176,HOU
Players,1628021,David Nwaba,David,1610612745,HOU,29.0,6,3,3,0.5,1.2,123.0,109.1,109.1,125.5,135.0,135.0,-2.5,-25.9,-25.9,0.25,0.0,100.0,0.0,0.091,0.071,0.0,0.0,0.0,0.0,0.0,0.0,102.81,101.89,84.91,101.89,0.016,11,0,0,0.0,0.0,0.0,326,304,139,206,422,98,188,188,385,451,451,252,389,389,60,233,1,290,269,241,1,1,364,382,431,431,148,245,245,343,364,419,364,419,364,HOU
