close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
204001,Kristaps Porziņģis,1610612752,NYK,F,21.0,66,66,0.407,2.38,6.83,0.348,0.369,-0.021
201565,Derrick Rose,1610612752,NYK,G,28.0,64,64,0.573,2.19,6.03,0.363,0.373,-0.01
2546,Carmelo Anthony,1610612752,NYK,F,33.0,74,74,0.578,1.99,5.78,0.343,0.369,-0.025
201584,Courtney Lee,1610612752,NYK,G,31.0,77,76,0.569,1.83,5.39,0.34,0.379,-0.039
203200,Justin Holiday,1610612752,NYK,G,28.0,82,76,0.594,1.49,4.0,0.372,0.375,-0.003
202498,Lance Thomas,1610612752,NYK,F,29.0,45,43,0.665,1.44,3.98,0.363,0.36,0.003
201149,Joakim Noah,1610612752,NYK,C,32.0,46,40,0.301,1.24,3.07,0.404,0.376,0.028
1627758,Ron Baker,1610612752,NYK,G,24.0,48,44,0.49,1.23,3.0,0.41,0.374,0.036
1626184,Chasson Randle,1610612752,NYK,G,24.0,24,23,0.561,1.21,2.88,0.42,0.369,0.051
1627851,Mindaugas Kuzminskas,1610612752,NYK,F,27.0,64,56,0.582,1.13,2.55,0.442,0.361,0.08
203124,Kyle O'Quinn,1610612752,NYK,C-F,27.0,79,66,0.313,0.91,2.41,0.379,0.372,0.007
1626195,Willy Hernangomez,1610612752,NYK,C,23.0,72,65,0.268,1.0,2.4,0.416,0.377,0.039
1627850,Marshall Plumlee,1610612752,NYK,C,24.0,15,10,0.376,0.67,2.33,0.286,0.366,-0.081
2756,Sasha Vujacic,1610612752,NYK,G,33.0,32,26,0.531,0.75,2.13,0.353,0.373,-0.02
1626254,Maurice Ndour,1610612752,NYK,F,25.0,25,20,0.446,0.32,2.0,0.16,0.371,-0.211
