season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2021-22,1610612766,CHA,Charlotte Hornets,22101217,2022-04-10,CHA vs. WAS,W,48.0,13.0,14.0,29.0,58.0,25.0,16.0,20.0,56.0,0,0,0,0,117,1595,962,17,301,2230,1649,2125,1949,1,2021,2022,True,CHA,WAS,APR
2021-22,1610612766,CHA,Charlotte Hornets,22101208,2022-04-08,CHA @ CHI,W,48.0,18.0,14.0,23.0,62.0,17.0,5.0,17.0,48.0,0,0,0,0,117,845,962,137,162,1307,113,1865,1246,1,2021,2022,False,CHI,CHA,APR
2021-22,1610612766,CHA,Charlotte Hornets,22101196,2022-04-07,CHA vs. ORL,W,48.0,15.0,13.0,27.0,66.0,18.0,6.0,5.0,42.0,0,0,0,0,117,1283,1121,42,81,1461,171,202,672,1,2021,2022,True,CHA,ORL,APR
2021-22,1610612766,CHA,Charlotte Hornets,22101181,2022-04-05,CHA @ MIA,L,48.0,6.0,9.0,17.0,66.0,22.0,14.0,3.0,42.0,0,0,0,0,117,2357,1795,503,81,1980,1341,85,672,1,2021,2022,False,MIA,CHA,APR
2021-22,1610612766,CHA,Charlotte Hornets,22101161,2022-04-02,CHA @ PHI,L,48.0,22.0,17.0,25.0,62.0,26.0,16.0,11.0,64.0,0,0,0,0,117,380,535,78,162,2285,1649,989,2300,1,2021,2022,False,PHI,CHA,APR
2021-22,1610612766,CHA,Charlotte Hornets,22101140,2022-03-30,CHA @ NYK,W,48.0,19.0,11.0,14.0,68.0,10.0,16.0,12.0,40.0,0,0,0,0,117,709,1487,848,51,337,1649,1179,507,1,2021,2022,False,NYK,CHA,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22101122,2022-03-28,CHA vs. DEN,L,48.0,17.0,13.0,17.0,58.0,19.0,32.0,16.0,54.0,0,0,0,0,117,1001,1121,503,301,1617,2452,1747,1788,1,2021,2022,True,CHA,DEN,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22101120,2022-03-27,CHA @ BKN,W,48.0,18.0,16.0,15.0,44.0,24.0,13.0,37.0,60.0,0,0,0,0,117,845,662,715,1446,2154,1151,2459,2161,1,2021,2022,False,BKN,CHA,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22101100,2022-03-25,CHA vs. UTA,W,48.0,7.0,18.0,17.0,52.0,17.0,7.0,10.0,40.0,0,0,0,0,117,2306,448,503,674,1307,270,822,507,1,2021,2022,True,CHA,UTA,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22101084,2022-03-23,CHA vs. NYK,L,48.0,8.0,20.0,12.0,54.0,13.0,9.0,10.0,42.0,0,0,0,0,117,2236,282,1132,513,721,517,822,672,1,2021,2022,True,CHA,NYK,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22101071,2022-03-21,CHA vs. NOP,W,48.0,12.0,3.0,17.0,46.0,14.0,23.0,14.0,54.0,0,0,0,0,117,1741,2409,503,1216,867,2318,1466,1788,1,2021,2022,True,CHA,NOP,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22101059,2022-03-19,CHA vs. DAL,W,48.0,21.0,20.0,20.0,36.0,17.0,17.0,9.0,46.0,0,0,0,0,117,482,282,270,2085,1307,1800,695,1016,1,2021,2022,True,CHA,DAL,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22101033,2022-03-16,CHA vs. ATL,W,48.0,25.0,14.0,15.0,60.0,4.0,13.0,17.0,48.0,0,0,0,0,117,177,962,715,223,18,1151,1865,1246,1,2021,2022,True,CHA,ATL,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22101023,2022-03-14,CHA @ OKC,W,48.0,27.0,10.0,12.0,48.0,6.0,17.0,14.0,50.0,0,0,0,0,117,107,1624,1132,1031,57,1800,1466,1431,1,2021,2022,False,OKC,CHA,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22101001,2022-03-11,CHA @ NOP,W,48.0,24.0,9.0,26.0,52.0,21.0,24.0,22.0,54.0,0,0,0,0,117,232,1795,57,674,1861,2352,2243,1788,1,2021,2022,False,NOP,CHA,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22100981,2022-03-09,CHA vs. BOS,L,48.0,11.0,22.0,11.0,52.0,23.0,21.0,14.0,56.0,0,0,0,0,117,1888,144,1283,674,2082,2180,1466,1949,1,2021,2022,True,CHA,BOS,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22100975,2022-03-08,CHA vs. BKN,L,48.0,24.0,10.0,24.0,60.0,23.0,10.0,23.0,46.0,0,0,0,0,117,232,1624,102,223,2082,667,2286,1016,1,2021,2022,True,CHA,BKN,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22100955,2022-03-05,CHA vs. SAS,W,48.0,17.0,18.0,9.0,50.0,7.0,15.0,18.0,56.0,0,0,0,0,117,1001,448,1640,832,105,1500,1959,1949,1,2021,2022,True,CHA,SAS,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22100932,2022-03-02,CHA @ CLE,W,48.0,25.0,11.0,6.0,52.0,14.0,5.0,4.0,48.0,0,0,0,0,117,177,1487,2040,674,867,113,108,1246,1,2021,2022,False,CLE,CHA,MAR
2021-22,1610612766,CHA,Charlotte Hornets,22100924,2022-02-28,CHA @ MIL,L,48.0,12.0,8.0,13.0,36.0,5.0,21.0,23.0,36.0,0,0,0,0,117,1741,1945,996,2085,35,2180,2286,256,1,2021,2022,False,MIL,CHA,FEB
2021-22,1610612766,CHA,Charlotte Hornets,22100915,2022-02-27,CHA vs. DET,L,53.0,22.0,20.0,11.0,62.0,25.0,21.0,10.0,56.0,0,0,0,0,15,380,282,1283,162,2230,2180,822,1949,1,2021,2022,True,CHA,DET,FEB
2021-22,1610612766,CHA,Charlotte Hornets,22100896,2022-02-25,CHA vs. TOR,W,48.0,18.0,16.0,17.0,70.0,17.0,10.0,13.0,58.0,0,0,0,0,117,845,662,503,34,1307,667,1330,2073,1,2021,2022,True,CHA,TOR,FEB
2021-22,1610612766,CHA,Charlotte Hornets,22100885,2022-02-17,CHA vs. MIA,L,58.0,18.0,16.0,8.0,52.0,17.0,9.0,5.0,50.0,0,0,0,0,5,845,662,1767,674,1307,517,202,1431,1,2021,2022,True,CHA,MIA,FEB
2021-22,1610612766,CHA,Charlotte Hornets,22100871,2022-02-15,CHA @ MIN,L,53.0,14.0,16.0,11.0,56.0,15.0,20.0,17.0,56.0,0,0,0,0,15,1426,662,1283,389,1036,2104,1865,1949,1,2021,2022,False,MIN,CHA,FEB
