group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
Players,1629599,Amir Coffey,Amir,1610612746,LAC,26.0,4,3,1,0.75,6.573333333333333,1,4,0.25,0,1,0.0,1,1,1.0,0,2,2,0,0,0,0,1,1,2,3,2,5.4,0,0,5.0,351,304,18,31,366,295,279,331,257,275,257,250,285,1,288,273,300,297,281,250,204,243,77,232,316,183,349,205,27,348
Players,1630538,Bones Hyland,Bones,1610612746,LAC,22.0,12,8,4,0.667,19.96333333333333,3,6,0.5,0,2,0.0,4,5,0.8,0,2,2,5,4,0,0,0,1,3,10,-13,15.9,1,0,17.0,245,204,136,53,285,227,245,117,257,236,257,165,183,132,288,273,300,117,93,250,204,1,77,204,230,343,270,148,27,254
Players,201569,Eric Gordon,Eric,1610612746,LAC,34.0,33,13,20,0.394,82.63,7,18,0.389,3,8,0.375,6,7,0.857,2,3,5,9,4,2,1,2,5,5,23,-15,47.5,0,0,46.0,74,129,415,328,134,156,148,249,104,124,111,131,155,102,148,247,233,62,93,90,123,340,239,148,153,356,166,205,27,162
Players,1627826,Ivica Zubac,Ivica,1610612746,LAC,26.0,28,15,13,0.536,56.57666666666667,14,15,0.933,0,0,0.0,2,5,0.4,4,9,13,1,1,3,2,0,6,4,30,-8,61.1,14,0,54.0,118,91,313,165,174,85,163,33,257,325,257,220,183,282,88,126,116,238,199,54,77,1,271,169,127,300,133,24,27,141
Players,202322,John Wall,John,1610612746,LAC,32.0,8,4,4,0.5,18.761666666666667,1,3,0.333,0,1,0.0,0,0,0.0,0,2,2,3,2,0,0,0,3,0,2,-3,6.9,1,0,7.0,290,278,136,188,289,295,302,286,257,275,257,295,305,295,288,273,300,155,155,250,204,1,179,329,341,249,336,148,27,328
Players,202695,Kawhi Leonard,Kawhi,1610612746,LAC,32.0,28,16,12,0.571,97.74833333333332,29,63,0.46,3,10,0.3,20,22,0.909,1,15,16,15,4,3,4,1,8,14,81,14,139.7,4,0,129.0,118,80,300,134,112,20,29,182,104,107,168,43,52,78,205,65,95,35,93,54,28,243,300,68,31,83,39,76,27,41
Players,202694,Marcus Morris Sr.,Marcus,1610612746,LAC,33.0,24,11,13,0.458,82.065,9,21,0.429,2,12,0.167,6,7,0.857,0,13,13,5,1,0,1,1,5,4,26,-6,51.1,1,0,48.0,148,158,313,261,135,133,130,211,136,95,233,131,155,102,288,80,116,117,199,250,123,243,239,169,143,285,151,148,27,156
Players,203486,Mason Plumlee,Mason,1610612746,LAC,33.0,34,11,23,0.324,119.74166666666666,13,20,0.65,0,0,0.0,8,25,0.32,22,20,42,11,10,1,3,1,20,15,34,-47,102.9,15,0,95.0,63,158,440,382,69,93,138,66,257,325,257,113,43,289,1,40,7,49,20,145,45,243,434,60,118,438,65,21,27,72
Players,1631217,Moussa Diabaté,Moussa,1610612746,LAC,21.0,2,2,0,1.0,4.8966666666666665,0,0,0.0,0,0,0.0,1,2,0.5,1,0,1,0,0,0,1,0,1,1,1,8,5.2,0,0,4.0,394,326,1,1,384,361,396,361,257,325,257,250,235,245,205,373,342,297,281,250,123,1,77,266,377,129,354,205,27,358
Players,201587,Nicolas Batum,Nicolas,1610612746,LAC,34.0,29,17,12,0.586,80.44,12,26,0.462,9,22,0.409,3,5,0.6,5,10,15,2,2,1,3,0,3,3,36,20,67.0,0,0,70.0,105,61,300,124,139,102,108,178,20,41,94,186,183,223,74,108,102,193,155,145,45,1,179,204,112,67,124,205,27,113
