GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK
Players,202718,Chandler Parsons,Chandler,1610612742,DAL,27.0,23,11,12,0.478,115.03333333333332,16,29,0.552,6,15,0.4,3,5,0.6,4,20,24,13,4,3,2,0,5,4,41,16,100.3,1,0,94.0,173,157,264,239,85,69,99,74,45,64,71,209,189,239,84,42,62,34,83,59,78,1,212,169,94,80,76,125,13,76
Players,101111,Charlie Villanueva,Charlie,1610612742,DAL,31.0,15,6,9,0.4,13.713333333333331,1,7,0.143,0,4,0.0,0,0,0.0,1,2,3,0,0,0,0,0,3,0,2,-17,5.6,0,0,5.0,233,235,223,291,301,279,246,333,209,167,209,299,312,299,196,270,273,287,282,237,200,1,158,326,321,348,332,190,13,331
Players,101135,David Lee,David,1610612742,DAL,33.0,6,2,4,0.333,9.291666666666666,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,-5,2.4,1,0,2.0,312,326,127,330,332,342,379,342,209,275,209,299,312,299,270,270,293,287,282,237,200,1,1,326,359,270,371,125,13,365
Players,101114,Deron Williams,Deron,1610612742,DAL,32.0,36,18,18,0.5,176.285,43,85,0.506,17,33,0.515,29,32,0.906,3,15,18,28,6,3,4,6,11,25,132,50,210.6,4,0,209.0,59,80,361,188,14,5,16,97,1,10,29,27,37,83,110,79,92,8,49,59,34,407,323,29,12,25,13,80,13,9
Players,2734,Devin Harris,Devin,1610612742,DAL,33.0,25,16,9,0.64,36.39,4,8,0.5,1,3,0.333,3,4,0.75,0,5,5,3,1,0,2,1,5,3,12,6,27.5,0,0,25.0,151,99,223,85,224,197,226,98,137,188,88,209,205,171,270,186,222,143,194,237,78,232,212,192,211,131,212,190,13,209
Players,1717,Dirk Nowitzki,Dirk,1610612742,DAL,38.0,44,23,21,0.523,192.9833333333333,42,98,0.429,13,39,0.333,26,28,0.929,6,37,43,17,6,6,4,2,23,27,123,103,224.1,8,0,216.0,12,19,402,180,6,7,11,161,6,4,88,35,45,70,54,6,11,21,49,18,34,314,423,27,16,2,7,45,13,5
Players,203939,Dwight Powell,Dwight,1610612742,DAL,24.0,19,13,6,0.684,11.805,0,0,0.0,0,0,0.0,4,4,1.0,0,2,2,0,1,0,0,0,3,2,4,-6,5.4,1,0,6.0,203,129,174,58,314,342,379,342,209,275,209,177,205,1,270,270,293,287,194,237,200,1,158,224,290,276,335,125,13,322
Players,200826,J.J. Barea,J.J.,1610612742,DAL,32.0,27,13,14,0.481,65.80333333333333,11,28,0.393,3,13,0.231,5,5,1.0,2,8,10,7,3,2,0,2,2,7,30,-11,55.5,1,0,54.0,131,129,298,234,164,105,102,197,86,76,160,157,189,1,146,145,149,72,119,96,200,314,130,127,120,322,138,125,13,135
Players,201580,JaVale McGee,JaVale,1610612742,DAL,28.0,4,2,2,0.5,7.465,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,1,0,0,-3,2.4,1,0,2.0,339,326,75,188,350,342,379,342,209,275,209,299,312,299,270,270,293,287,282,237,200,1,63,326,359,251,371,125,13,365
Players,202379,Jeremy Evans,Jeremy,1610612742,DAL,28.0,1,0,1,0.0,1.2983333333333331,1,1,1.0,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,0,1,2,2,-3,2.0,0,0,2.0,404,408,31,408,404,279,337,1,209,275,209,299,295,299,270,356,370,287,282,237,200,1,63,224,321,251,375,190,13,365
Players,1626147,Justin Anderson,Justin,1610612742,DAL,22.0,10,4,6,0.4,12.543333333333331,2,2,1.0,0,0,0.0,1,2,0.5,1,2,3,0,0,1,2,0,3,1,5,-9,17.6,1,0,14.0,277,270,174,291,310,249,316,1,209,275,209,267,243,261,196,270,273,287,282,149,78,1,158,268,280,308,257,125,13,269
Players,101109,Raymond Felton,Raymond,1610612742,DAL,32.0,40,22,18,0.55,137.0016666666667,16,38,0.421,3,12,0.25,28,34,0.824,1,17,18,9,2,5,0,2,12,19,63,44,111.1,2,1,103.0,28,25,361,150,43,69,69,170,86,81,140,30,32,141,196,64,92,55,152,28,200,314,338,44,52,34,61,103,6,64
Players,1626257,Salah Mejri,Salah,1610612742,DAL,30.0,3,2,1,0.667,10.373333333333331,1,1,1.0,0,0,0.0,0,2,0.0,0,4,4,0,0,0,3,0,0,1,2,12,15.8,1,0,12.0,357,326,31,61,324,279,337,1,209,275,209,299,243,299,270,212,246,287,282,237,48,1,1,268,321,94,266,125,13,282
Players,202083,Wesley Matthews,Wesley,1610612742,DAL,29.0,46,24,22,0.522,190.34333333333333,24,57,0.421,14,37,0.378,8,9,0.889,1,16,17,12,4,7,1,3,18,10,70,65,128.4,0,0,129.0,9,14,412,181,8,41,44,170,3,6,77,115,137,89,196,77,98,39,83,12,126,367,398,98,41,10,50,190,13,40
Players,2585,Zaza Pachulia,Zaza,1610612742,DAL,32.0,39,21,18,0.538,153.85666666666663,7,16,0.438,0,1,0.0,12,18,0.667,9,23,32,5,7,2,2,4,13,18,26,49,76.9,15,0,71.0,32,33,361,161,27,149,159,154,209,231,209,88,74,211,35,30,33,94,41,96,78,386,353,50,135,26,111,18,13,115
