GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM,FGA,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK
Players,202718,Chandler Parsons,Chandler,1610612742,DAL,27.0,23,11,12,0.478,5.0,0.483,0.517,0.488,0.098,0.439,0.171,0.073,0.171,0.39,0.5,0.5,0.667,0.333,0.563,0.438,16,29,0.552,173,157,264,239,9,288,91,182,147,66,63,291,113,152,138,146,153,47,184,157,69,99,74
Players,101111,Charlie Villanueva,Charlie,1610612742,DAL,31.0,15,6,9,0.4,0.9,0.429,0.571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,7,0.143,233,235,223,291,386,303,74,1,1,209,175,299,234,303,270,1,194,82,313,1,279,246,333
Players,101135,David Lee,David,1610612742,DAL,33.0,6,2,4,0.333,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,312,326,127,330,337,363,275,320,195,209,175,299,234,303,270,257,194,82,313,264,342,379,342
Players,101114,Deron Williams,Deron,1610612742,DAL,32.0,36,18,18,0.5,4.9,0.612,0.388,0.394,0.197,0.386,0.038,0.22,0.159,0.197,0.308,0.692,0.824,0.176,0.512,0.488,43,85,0.506,59,80,361,188,11,227,151,236,86,88,163,214,124,261,215,104,137,72,197,145,5,16,97
Players,2734,Devin Harris,Devin,1610612742,DAL,33.0,25,16,9,0.64,1.5,0.625,0.375,0.5,0.0,0.25,0.5,0.25,0.5,0.5,0.667,0.333,1.0,0.0,0.75,0.25,4,8,0.5,151,99,223,85,349,219,158,163,195,126,7,189,9,93,103,203,1,82,119,213,197,226,98
Players,1717,Dirk Nowitzki,Dirk,1610612742,DAL,38.0,44,23,21,0.523,4.4,0.602,0.398,0.472,0.276,0.317,0.073,0.211,0.114,0.195,0.483,0.517,1.0,0.0,0.643,0.357,42,98,0.429,12,19,402,180,20,232,147,190,48,104,130,219,170,264,175,145,1,82,162,180,7,11,161
Players,203939,Dwight Powell,Dwight,1610612742,DAL,24.0,19,13,6,0.684,0.6,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,203,129,174,58,402,363,275,320,195,209,7,1,9,303,270,257,194,82,313,264,342,379,342
Players,200826,J.J. Barea,J.J.,1610612742,DAL,32.0,27,13,14,0.481,2.4,0.536,0.464,0.533,0.067,0.3,0.133,0.167,0.067,0.467,0.375,0.625,0.333,0.667,0.364,0.636,11,28,0.393,131,129,298,234,245,262,117,152,170,108,85,244,214,111,193,123,180,25,261,81,105,102,197
Players,201580,JaVale McGee,JaVale,1610612742,DAL,28.0,4,2,2,0.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,339,326,75,188,304,363,275,320,195,209,175,299,234,303,270,257,194,82,313,264,342,379,342
Players,202379,Jeremy Evans,Jeremy,1610612742,DAL,28.0,1,0,1,0.0,1.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,404,408,31,408,357,1,275,1,195,209,175,299,234,1,1,257,194,82,1,264,279,337,1
Players,1626147,Justin Anderson,Justin,1610612742,DAL,22.0,10,4,6,0.4,1.3,1.0,0.0,0.8,0.4,0.0,0.0,0.2,0.0,0.4,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1.0,277,270,174,291,361,1,275,53,20,209,175,222,234,142,1,257,194,82,1,264,249,316,1
Players,101109,Raymond Felton,Raymond,1610612742,DAL,32.0,40,22,18,0.55,3.4,0.684,0.316,0.413,0.032,0.143,0.095,0.444,0.238,0.381,0.077,0.923,0.667,0.333,0.188,0.813,16,38,0.421,28,25,361,150,122,189,190,224,187,172,115,70,60,155,265,55,153,47,299,43,69,69,170
Players,1626257,Salah Mejri,Salah,1610612742,DAL,30.0,3,2,1,0.667,3.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,357,326,31,61,117,1,275,1,195,209,175,299,234,1,1,257,194,82,1,264,279,337,1
Players,202083,Wesley Matthews,Wesley,1610612742,DAL,29.0,46,24,22,0.522,4.1,0.351,0.649,0.286,0.029,0.6,0.2,0.114,0.2,0.257,0.4,0.6,0.857,0.143,0.667,0.333,24,57,0.421,9,14,412,181,39,323,56,272,191,27,46,279,84,230,184,131,130,74,143,182,41,44,170
Players,2585,Zaza Pachulia,Zaza,1610612742,DAL,32.0,39,21,18,0.538,3.9,0.938,0.063,0.538,0.077,0.0,0.0,0.462,0.0,0.462,0.857,0.143,0.0,0.0,0.857,0.143,7,16,0.438,32,33,361,161,51,113,265,149,163,209,175,61,234,112,68,249,194,82,94,246,149,159,154
