group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,usg_pct,pct_fgm,pct_fga,pct_fg3m,pct_fg3a,pct_ftm,pct_fta,pct_oreb,pct_dreb,pct_reb,pct_ast,pct_tov,pct_stl,pct_blk,pct_blka,pct_pf,pct_pfd,pct_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,usg_pct_rank,pct_fgm_rank,pct_fga_rank,pct_fg3m_rank,pct_fg3a_rank,pct_ftm_rank,pct_fta_rank,pct_oreb_rank,pct_dreb_rank,pct_reb_rank,pct_ast_rank,pct_tov_rank,pct_stl_rank,pct_blk_rank,pct_blka_rank,pct_pf_rank,pct_pfd_rank,pct_pts_rank,team
Players,1629052,Oshae Brissett,Oshae,1610612738,BOS,26.0,3,2,1,0.667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.667,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,364,315,29,70,423,412,355,399,222,324,272,280,1,9,6,308,1,254,218,1,448,310,367,BOS
Players,1630531,Jaden Springer,Jaden,1610612738,BOS,21.0,2,1,1,0.5,4.0,0.286,0.0,0.333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,393,359,29,200,400,47,355,35,222,7,272,280,298,355,379,308,1,254,218,1,448,1,367,BOS
Players,1630573,Sam Hauser,Sam,1610612738,BOS,26.0,9,5,4,0.556,15.0,0.132,0.0,0.2,0.0,0.25,0.0,0.0,0.0,0.167,0.154,0.0,0.0,0.5,0.0,0.333,0.231,0.0,0.0,265,240,164,157,300,251,355,140,222,109,272,280,298,222,271,308,1,25,218,393,307,310,367,BOS
Players,1628369,Jayson Tatum,Jayson,1610612738,BOS,26.0,29,18,11,0.621,110.0,0.333,0.275,0.333,0.214,0.217,0.423,0.426,0.167,0.263,0.236,0.311,0.304,0.182,0.235,0.333,0.222,0.383,0.312,72,28,324,113,47,27,79,35,133,151,29,25,190,117,137,82,395,173,128,393,296,36,55,BOS
Players,1628401,Derrick White,Derrick,1610612738,BOS,29.0,29,20,9,0.69,104.0,0.148,0.2,0.176,0.4,0.303,0.122,0.105,0.087,0.2,0.175,0.17,0.111,0.125,0.278,0.0,0.26,0.119,0.199,72,20,288,64,61,207,130,173,42,81,197,227,259,185,232,181,250,209,102,1,347,241,135,BOS
Players,1627759,Jaylen Brown,Jaylen,1610612738,BOS,27.0,29,17,12,0.586,112.0,0.214,0.256,0.226,0.115,0.192,0.151,0.183,0.179,0.225,0.213,0.167,0.292,0.222,0.167,0.286,0.232,0.161,0.209,72,44,337,136,44,100,87,112,190,173,171,150,185,154,174,182,387,144,157,373,310,184,121,BOS
Players,1628436,Luke Kornet,Luke,1610612738,BOS,28.0,7,4,3,0.571,6.0,0.125,0.2,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.4,0.0,0.133,294,261,132,141,365,266,130,114,222,324,272,280,298,355,379,308,1,1,1,1,437,310,244,BOS
Players,1629004,Svi Mykhailiuk,Svi,1610612738,BOS,27.0,1,1,0,1.0,2.0,0.167,0.0,0.167,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,359,1,1,428,169,355,189,222,7,272,280,298,355,379,308,1,254,218,1,1,310,367,BOS
Players,1630214,Xavier Tillman,Xavier,1610612738,BOS,25.0,8,4,4,0.5,29.0,0.095,0.056,0.091,0.0,0.0,0.0,0.0,0.2,0.154,0.167,0.0,0.25,0.375,0.25,0.0,0.222,0.1,0.038,278,261,164,200,234,337,341,346,222,324,272,280,159,251,244,308,358,62,110,1,296,259,359,BOS
Players,201143,Al Horford,Al,1610612738,BOS,38.0,21,15,6,0.714,72.0,0.102,0.102,0.118,0.2,0.17,0.056,0.062,0.333,0.182,0.219,0.097,0.133,0.0,0.2,0.0,0.097,0.045,0.099,148,69,218,56,129,325,297,293,139,195,258,263,82,207,159,262,274,254,136,1,129,301,301,BOS
Players,1629674,Neemias Queta,Neemias,1610612738,BOS,24.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420,359,1,1,463,412,355,399,222,324,272,280,298,355,379,308,1,254,218,1,1,310,367,BOS
Players,204001,Kristaps Porziņģis,Kristaps,1610612738,BOS,28.0,23,13,10,0.565,82.0,0.203,0.279,0.214,0.211,0.22,0.4,0.333,0.3,0.157,0.197,0.125,0.059,0.375,0.385,0.2,0.159,0.406,0.298,132,99,303,152,107,117,77,126,135,145,33,55,109,247,202,228,211,62,72,319,206,30,63,BOS
Players,1630202,Payton Pritchard,Payton,1610612738,BOS,26.0,13,9,4,0.692,16.0,0.098,0.083,0.133,0.0,0.1,0.095,0.083,0.0,0.273,0.167,0.0,0.0,0.0,0.0,0.5,0.0,0.077,0.085,229,167,164,62,294,336,315,267,222,276,226,253,298,106,244,308,1,254,218,437,1,282,320,BOS
Players,201950,Jrue Holiday,Jrue,1610612738,BOS,34.0,28,18,10,0.643,112.0,0.138,0.123,0.119,0.1,0.099,0.188,0.202,0.24,0.163,0.181,0.319,0.208,0.222,0.05,0.286,0.154,0.2,0.14,87,28,303,95,46,231,271,291,193,280,131,126,143,240,223,77,335,144,215,373,198,141,230,BOS
