season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42019,1610612747,LAL,Los Angeles Lakers,Isolation,Offensive,0.533,21,0.098,0.978,0.461,0.133,0.102,0.124,0.027,0.458,0.508,225,220,82,178,96
42019,1610612745,HOU,Houston Rockets,Isolation,Offensive,0.667,12,0.164,1.005,0.448,0.132,0.118,0.127,0.019,0.453,0.528,212,213,73,163,90
42019,1610612748,MIA,Miami Heat,Isolation,Offensive,0.733,21,0.066,1.007,0.436,0.182,0.088,0.155,0.02,0.486,0.45,148,149,48,110,62
42019,1610612746,LAC,LA Clippers,Isolation,Offensive,0.2,13,0.113,0.919,0.424,0.149,0.093,0.143,0.062,0.435,0.439,161,148,56,132,76
42019,1610612743,DEN,Denver Nuggets,Isolation,Offensive,0.8,19,0.066,1.068,0.453,0.15,0.068,0.113,0.015,0.496,0.519,133,142,48,106,58
42019,1610612760,OKC,Oklahoma City Thunder,Isolation,Offensive,0.4,7,0.179,0.943,0.433,0.071,0.099,0.071,0.021,0.418,0.492,141,133,52,120,68
42019,1610612749,MIL,Milwaukee Bucks,Isolation,Offensive,0.6,10,0.105,0.983,0.455,0.102,0.068,0.093,0.017,0.449,0.5,118,116,45,99,54
42019,1610612761,TOR,Toronto Raptors,Isolation,Offensive,0.333,11,0.089,0.935,0.412,0.14,0.084,0.121,0.019,0.439,0.465,107,100,35,85,50
42019,1610612738,BOS,Boston Celtics,Isolation,Offensive,0.067,17,0.082,0.662,0.27,0.119,0.132,0.106,0.013,0.311,0.313,151,100,31,115,84
42019,1610612754,IND,Indiana Pacers,Isolation,Offensive,1.0,4,0.156,1.215,0.523,0.231,0.108,0.231,0.015,0.569,0.614,65,79,23,44,21
42019,1610612762,UTA,Utah Jazz,Isolation,Offensive,0.467,7,0.105,0.947,0.406,0.053,0.092,0.066,0.0,0.395,0.5,76,72,26,64,38
42019,1610612742,DAL,Dallas Mavericks,Isolation,Offensive,0.267,6,0.083,0.929,0.413,0.107,0.089,0.071,0.018,0.429,0.478,56,52,19,46,27
42019,1610612757,POR,Portland Trail Blazers,Isolation,Offensive,0.0,6,0.11,0.658,0.281,0.092,0.079,0.105,0.026,0.303,0.305,76,50,18,64,46
42019,1610612755,PHI,Philadelphia 76ers,Isolation,Offensive,0.867,4,0.086,1.132,0.5,0.237,0.026,0.211,0.0,0.605,0.536,38,43,14,28,14
42019,1610612751,BKN,Brooklyn Nets,Isolation,Offensive,0.933,4,0.052,1.208,0.444,0.292,0.042,0.208,0.083,0.542,0.528,24,29,8,18,10
42019,1610612753,ORL,Orlando Magic,Isolation,Offensive,0.133,5,0.027,0.733,0.222,0.2,0.2,0.2,0.0,0.333,0.278,15,11,2,9,7
