season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22019,1610612761,TOR,Toronto Raptors,PRRollMan,Defensive,1.0,72,0.041,0.941,0.459,0.116,0.113,0.113,0.033,0.436,0.507,337,317,124,270,146
22019,1610612745,HOU,Houston Rockets,PRRollMan,Defensive,0.276,72,0.041,1.172,0.582,0.131,0.099,0.128,0.044,0.558,0.613,344,403,163,280,117
22019,1610612766,CHA,Charlotte Hornets,PRRollMan,Defensive,0.759,65,0.057,1.082,0.543,0.114,0.109,0.106,0.025,0.52,0.582,404,437,176,324,148
22019,1610612744,GSW,Golden State Warriors,PRRollMan,Defensive,0.621,65,0.056,1.098,0.524,0.127,0.098,0.117,0.037,0.511,0.577,409,449,174,332,158
22019,1610612751,BKN,Brooklyn Nets,PRRollMan,Defensive,0.931,72,0.055,1.018,0.468,0.107,0.049,0.107,0.02,0.482,0.514,450,458,182,389,207
22019,1610612748,MIA,Miami Heat,PRRollMan,Defensive,0.586,73,0.051,1.127,0.52,0.122,0.071,0.119,0.029,0.526,0.581,411,463,179,344,165
22019,1610612737,ATL,Atlanta Hawks,PRRollMan,Defensive,0.138,67,0.053,1.192,0.546,0.173,0.056,0.161,0.044,0.562,0.6,411,490,183,335,152
22019,1610612738,BOS,Boston Celtics,PRRollMan,Defensive,0.897,72,0.059,1.025,0.495,0.119,0.09,0.113,0.027,0.484,0.536,479,491,193,390,197
22019,1610612747,LAL,Los Angeles Lakers,PRRollMan,Defensive,0.241,71,0.052,1.18,0.564,0.106,0.082,0.101,0.026,0.544,0.628,417,492,197,349,152
22019,1610612752,NYK,New York Knicks,PRRollMan,Defensive,0.862,66,0.065,1.036,0.492,0.128,0.082,0.122,0.027,0.491,0.546,475,492,191,388,197
22019,1610612750,MIN,Minnesota Timberwolves,PRRollMan,Defensive,0.793,64,0.062,1.075,0.509,0.103,0.08,0.097,0.017,0.504,0.561,464,499,197,387,190
22019,1610612756,PHX,Phoenix Suns,PRRollMan,Defensive,0.103,73,0.053,1.197,0.573,0.116,0.076,0.111,0.035,0.558,0.627,432,517,208,363,155
22019,1610612742,DAL,Dallas Mavericks,PRRollMan,Defensive,0.31,75,0.056,1.167,0.552,0.099,0.053,0.093,0.021,0.552,0.596,473,552,227,411,184
22019,1610612763,MEM,Memphis Grizzlies,PRRollMan,Defensive,0.724,73,0.061,1.082,0.506,0.109,0.07,0.103,0.016,0.512,0.561,514,556,217,429,212
22019,1610612746,LAC,LA Clippers,PRRollMan,Defensive,0.414,72,0.06,1.153,0.546,0.149,0.09,0.145,0.041,0.539,0.605,490,565,214,392,178
22019,1610612759,SAS,San Antonio Spurs,PRRollMan,Defensive,0.345,71,0.061,1.16,0.551,0.135,0.076,0.129,0.033,0.547,0.599,488,566,221,401,180
22019,1610612758,SAC,Sacramento Kings,PRRollMan,Defensive,0.034,72,0.059,1.214,0.573,0.186,0.075,0.175,0.047,0.579,0.62,468,568,211,368,157
22019,1610612755,PHI,Philadelphia 76ers,PRRollMan,Defensive,0.655,73,0.065,1.09,0.531,0.107,0.067,0.106,0.015,0.526,0.573,521,568,232,437,205
22019,1610612741,CHI,Chicago Bulls,PRRollMan,Defensive,0.828,65,0.075,1.059,0.517,0.105,0.103,0.094,0.026,0.498,0.563,542,574,229,443,214
22019,1610612765,DET,Detroit Pistons,PRRollMan,Defensive,0.172,66,0.067,1.185,0.563,0.121,0.064,0.121,0.037,0.556,0.607,486,576,233,414,181
22019,1610612739,CLE,Cleveland Cavaliers,PRRollMan,Defensive,0.069,65,0.068,1.213,0.566,0.089,0.06,0.085,0.023,0.555,0.627,483,586,239,422,183
22019,1610612764,WAS,Washington Wizards,PRRollMan,Defensive,0.0,72,0.058,1.237,0.59,0.12,0.066,0.122,0.029,0.573,0.649,482,596,239,405,166
22019,1610612740,NOP,New Orleans Pelicans,PRRollMan,Defensive,0.552,72,0.064,1.131,0.534,0.129,0.066,0.122,0.019,0.543,0.576,534,604,235,440,205
22019,1610612762,UTA,Utah Jazz,PRRollMan,Defensive,0.517,72,0.067,1.144,0.518,0.123,0.047,0.117,0.032,0.526,0.576,529,605,236,456,220
22019,1610612760,OKC,Oklahoma City Thunder,PRRollMan,Defensive,0.483,72,0.067,1.144,0.542,0.084,0.071,0.077,0.022,0.526,0.602,534,611,251,463,212
22019,1610612743,DEN,Denver Nuggets,PRRollMan,Defensive,0.69,73,0.071,1.087,0.546,0.12,0.09,0.113,0.021,0.529,0.581,565,614,250,458,208
22019,1610612757,POR,Portland Trail Blazers,PRRollMan,Defensive,0.207,74,0.064,1.181,0.549,0.122,0.052,0.117,0.022,0.546,0.608,540,638,251,457,206
22019,1610612754,IND,Indiana Pacers,PRRollMan,Defensive,0.448,73,0.071,1.148,0.537,0.093,0.05,0.084,0.028,0.538,0.579,580,666,275,512,237
22019,1610612753,ORL,Orlando Magic,PRRollMan,Defensive,0.379,73,0.073,1.154,0.537,0.095,0.066,0.093,0.026,0.527,0.603,579,668,269,501,232
22019,1610612749,MIL,Milwaukee Bucks,PRRollMan,Defensive,0.966,73,0.082,0.978,0.425,0.088,0.053,0.088,0.017,0.44,0.487,697,682,259,610,351
