season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22019,1610612766,CHA,Charlotte Hornets,OffScreen,Defensive,0.621,65,0.041,0.952,0.395,0.052,0.062,0.042,0.017,0.391,0.492,289,275,103,261,158
22019,1610612747,LAL,Los Angeles Lakers,OffScreen,Defensive,1.0,71,0.044,0.783,0.313,0.054,0.066,0.048,0.011,0.322,0.388,351,275,98,313,215
22019,1610612744,GSW,Golden State Warriors,OffScreen,Defensive,0.966,65,0.045,0.839,0.372,0.027,0.109,0.033,0.006,0.339,0.465,330,277,106,285,179
22019,1610612761,TOR,Toronto Raptors,OffScreen,Defensive,0.931,72,0.043,0.842,0.357,0.076,0.104,0.062,0.017,0.355,0.438,355,299,106,297,191
22019,1610612765,DET,Detroit Pistons,OffScreen,Defensive,0.897,66,0.049,0.864,0.367,0.08,0.08,0.077,0.026,0.366,0.444,352,304,112,305,193
22019,1610612745,HOU,Houston Rockets,OffScreen,Defensive,0.103,72,0.034,1.062,0.447,0.052,0.079,0.045,0.017,0.431,0.554,290,308,115,257,142
22019,1610612746,LAC,LA Clippers,OffScreen,Defensive,0.793,72,0.046,0.897,0.345,0.066,0.053,0.063,0.003,0.366,0.446,380,341,116,336,220
22019,1610612737,ATL,Atlanta Hawks,OffScreen,Defensive,0.345,67,0.044,1.003,0.417,0.065,0.067,0.056,0.012,0.419,0.522,341,342,125,300,175
22019,1610612751,BKN,Brooklyn Nets,OffScreen,Defensive,0.379,72,0.042,1.003,0.415,0.061,0.073,0.055,0.006,0.411,0.522,343,344,124,299,175
22019,1610612743,DEN,Denver Nuggets,OffScreen,Defensive,0.172,73,0.044,1.028,0.417,0.065,0.074,0.057,0.017,0.415,0.526,352,362,129,309,180
22019,1610612760,OKC,Oklahoma City Thunder,OffScreen,Defensive,0.828,72,0.052,0.877,0.387,0.06,0.087,0.06,0.022,0.372,0.453,414,363,140,362,222
22019,1610612748,MIA,Miami Heat,OffScreen,Defensive,0.862,73,0.052,0.868,0.346,0.05,0.074,0.05,0.01,0.347,0.446,418,363,128,370,242
22019,1610612741,CHI,Chicago Bulls,OffScreen,Defensive,0.034,65,0.047,1.073,0.447,0.085,0.091,0.076,0.026,0.439,0.555,342,367,130,291,161
22019,1610612742,DAL,Dallas Mavericks,OffScreen,Defensive,0.586,75,0.046,0.958,0.377,0.07,0.06,0.063,0.01,0.392,0.475,383,367,127,337,210
22019,1610612758,SAC,Sacramento Kings,OffScreen,Defensive,0.483,72,0.048,0.987,0.421,0.079,0.095,0.063,0.011,0.418,0.519,380,375,134,318,184
22019,1610612749,MIL,Milwaukee Bucks,OffScreen,Defensive,0.448,73,0.045,0.997,0.393,0.068,0.045,0.063,0.013,0.408,0.5,380,379,134,341,207
22019,1610612754,IND,Indiana Pacers,OffScreen,Defensive,0.759,73,0.05,0.927,0.387,0.056,0.092,0.049,0.007,0.381,0.482,412,382,137,354,217
22019,1610612738,BOS,Boston Celtics,OffScreen,Defensive,0.724,72,0.051,0.932,0.368,0.063,0.068,0.061,0.017,0.372,0.475,411,383,134,364,230
22019,1610612739,CLE,Cleveland Cavaliers,OffScreen,Defensive,0.414,65,0.054,0.997,0.409,0.047,0.059,0.039,0.016,0.401,0.51,387,386,144,352,208
22019,1610612740,NOP,New Orleans Pelicans,OffScreen,Defensive,0.276,72,0.047,1.018,0.433,0.063,0.081,0.063,0.023,0.418,0.533,397,404,151,349,198
22019,1610612759,SAS,San Antonio Spurs,OffScreen,Defensive,0.655,71,0.053,0.946,0.385,0.061,0.073,0.056,0.009,0.389,0.481,427,404,144,374,230
22019,1610612755,PHI,Philadelphia 76ers,OffScreen,Defensive,0.31,73,0.05,1.018,0.411,0.075,0.07,0.07,0.008,0.422,0.51,398,405,141,343,202
22019,1610612762,UTA,Utah Jazz,OffScreen,Defensive,0.69,72,0.054,0.944,0.384,0.07,0.065,0.063,0.016,0.392,0.474,431,407,146,380,234
22019,1610612752,NYK,New York Knicks,OffScreen,Defensive,0.552,66,0.058,0.976,0.394,0.071,0.081,0.062,0.007,0.395,0.503,420,410,141,358,217
22019,1610612750,MIN,Minnesota Timberwolves,OffScreen,Defensive,0.069,64,0.052,1.072,0.443,0.075,0.057,0.067,0.018,0.45,0.538,387,415,152,343,191
22019,1610612757,POR,Portland Trail Blazers,OffScreen,Defensive,0.207,74,0.048,1.025,0.412,0.084,0.064,0.084,0.022,0.421,0.511,406,416,146,354,208
22019,1610612764,WAS,Washington Wizards,OffScreen,Defensive,0.0,72,0.047,1.074,0.447,0.071,0.071,0.069,0.031,0.434,0.553,392,421,155,347,192
22019,1610612753,ORL,Orlando Magic,OffScreen,Defensive,0.517,73,0.055,0.982,0.395,0.087,0.087,0.084,0.023,0.4,0.499,438,430,147,372,225
22019,1610612756,PHX,Phoenix Suns,OffScreen,Defensive,0.138,73,0.051,1.048,0.414,0.081,0.071,0.071,0.012,0.425,0.532,421,441,150,362,212
22019,1610612763,MEM,Memphis Grizzlies,OffScreen,Defensive,0.241,73,0.053,1.023,0.408,0.061,0.068,0.057,0.011,0.407,0.526,442,452,159,390,231
