season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
22019,1610612745,HOU,Houston Rockets,Isolation,Offensive,1.0,72,0.196,1.039,0.413,0.146,0.076,0.134,0.036,0.442,0.496,1628,1692,547,1324,777
22019,1610612757,POR,Portland Trail Blazers,Isolation,Offensive,0.931,74,0.099,0.963,0.419,0.121,0.074,0.103,0.025,0.44,0.465,829,798,289,689,400
22019,1610612760,OKC,Oklahoma City Thunder,Isolation,Offensive,0.897,72,0.088,0.958,0.413,0.128,0.087,0.11,0.022,0.434,0.47,693,664,231,559,328
22019,1610612749,MIL,Milwaukee Bucks,Isolation,Offensive,0.759,73,0.072,0.931,0.417,0.144,0.111,0.128,0.033,0.421,0.469,611,569,198,475,277
22019,1610612751,BKN,Brooklyn Nets,Isolation,Offensive,0.241,72,0.076,0.873,0.356,0.153,0.057,0.137,0.029,0.409,0.402,629,549,183,514,331
22019,1610612746,LAC,LA Clippers,Isolation,Offensive,0.552,72,0.073,0.891,0.4,0.14,0.089,0.127,0.033,0.423,0.439,605,539,194,485,291
22019,1610612747,LAL,Los Angeles Lakers,Isolation,Offensive,0.276,71,0.076,0.876,0.392,0.132,0.093,0.113,0.038,0.406,0.435,613,537,195,498,303
22019,1610612738,BOS,Boston Celtics,Isolation,Offensive,0.862,72,0.069,0.955,0.403,0.117,0.074,0.108,0.018,0.427,0.471,557,532,185,459,274
22019,1610612742,DAL,Dallas Mavericks,Isolation,Offensive,0.724,75,0.063,0.93,0.391,0.135,0.09,0.124,0.028,0.414,0.454,532,495,167,427,260
22019,1610612761,TOR,Toronto Raptors,Isolation,Offensive,0.586,72,0.061,0.9,0.403,0.133,0.105,0.117,0.023,0.426,0.449,488,439,154,382,228
22019,1610612762,UTA,Utah Jazz,Isolation,Offensive,0.966,72,0.057,0.969,0.429,0.097,0.115,0.088,0.022,0.423,0.505,452,438,157,366,209
22019,1610612739,CLE,Cleveland Cavaliers,Isolation,Offensive,0.31,65,0.068,0.877,0.405,0.109,0.091,0.101,0.03,0.408,0.44,495,434,166,410,244
22019,1610612740,NOP,New Orleans Pelicans,Isolation,Offensive,0.655,72,0.055,0.919,0.428,0.131,0.12,0.118,0.024,0.433,0.469,467,429,154,360,206
22019,1610612759,SAS,San Antonio Spurs,Isolation,Offensive,0.793,71,0.056,0.939,0.452,0.149,0.104,0.149,0.038,0.458,0.464,443,416,157,347,190
22019,1610612758,SAC,Sacramento Kings,Isolation,Offensive,0.207,72,0.06,0.861,0.399,0.126,0.13,0.118,0.025,0.406,0.437,483,416,148,371,223
22019,1610612750,MIN,Minnesota Timberwolves,Isolation,Offensive,0.69,64,0.059,0.923,0.418,0.098,0.1,0.093,0.011,0.417,0.483,441,407,150,359,209
22019,1610612752,NYK,New York Knicks,Isolation,Offensive,0.069,66,0.067,0.778,0.376,0.105,0.113,0.097,0.026,0.377,0.398,504,392,153,407,254
22019,1610612764,WAS,Washington Wizards,Isolation,Offensive,0.414,72,0.054,0.881,0.409,0.133,0.106,0.126,0.032,0.426,0.435,444,391,144,352,208
22019,1610612744,GSW,Golden State Warriors,Isolation,Offensive,0.172,65,0.063,0.838,0.374,0.123,0.103,0.114,0.024,0.395,0.408,456,382,136,364,228
22019,1610612755,PHI,Philadelphia 76ers,Isolation,Offensive,0.379,73,0.052,0.879,0.413,0.131,0.081,0.119,0.021,0.435,0.437,421,370,141,341,200
22019,1610612743,DEN,Denver Nuggets,Isolation,Offensive,0.483,73,0.049,0.886,0.4,0.109,0.079,0.104,0.013,0.426,0.448,394,349,130,325,195
22019,1610612754,IND,Indiana Pacers,Isolation,Offensive,0.448,73,0.049,0.885,0.436,0.072,0.105,0.069,0.01,0.422,0.465,391,346,142,326,184
22019,1610612748,MIA,Miami Heat,Isolation,Offensive,0.345,73,0.046,0.878,0.404,0.141,0.105,0.132,0.019,0.424,0.44,370,325,115,285,170
22019,1610612765,DET,Detroit Pistons,Isolation,Offensive,0.517,66,0.048,0.888,0.406,0.124,0.101,0.107,0.02,0.424,0.44,347,308,112,276,164
22019,1610612737,ATL,Atlanta Hawks,Isolation,Offensive,0.828,67,0.041,0.947,0.418,0.159,0.09,0.137,0.031,0.442,0.456,321,304,105,251,146
22019,1610612756,PHX,Phoenix Suns,Isolation,Offensive,0.621,73,0.04,0.91,0.409,0.148,0.108,0.133,0.021,0.434,0.441,332,302,104,254,150
22019,1610612763,MEM,Memphis Grizzlies,Isolation,Offensive,0.0,73,0.047,0.761,0.351,0.117,0.099,0.115,0.02,0.369,0.383,393,299,111,316,205
22019,1610612741,CHI,Chicago Bulls,Isolation,Offensive,0.103,65,0.05,0.82,0.354,0.102,0.08,0.097,0.028,0.371,0.398,361,296,108,305,197
22019,1610612766,CHA,Charlotte Hornets,Isolation,Offensive,0.034,65,0.047,0.776,0.328,0.109,0.097,0.097,0.024,0.344,0.386,331,257,89,271,182
22019,1610612753,ORL,Orlando Magic,Isolation,Offensive,0.138,73,0.03,0.826,0.383,0.124,0.132,0.107,0.033,0.384,0.418,242,200,72,188,116
