season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42019,1610612742,DAL,Dallas Mavericks,Handoff,Defensive,0.8,6,0.019,0.692,0.25,0.15,0.0,0.15,0.08,0.31,0.25,13,9,3,12,9
42019,1610612751,BKN,Brooklyn Nets,Handoff,Defensive,0.867,4,0.036,0.688,0.21,0.12,0.0,0.12,0.0,0.31,0.25,16,11,3,14,11
42019,1610612760,OKC,Oklahoma City Thunder,Handoff,Defensive,1.0,7,0.026,0.55,0.21,0.05,0.0,0.0,0.0,0.25,0.26,20,11,4,19,15
42019,1610612753,ORL,Orlando Magic,Handoff,Defensive,0.933,5,0.042,0.625,0.21,0.12,0.12,0.12,0.04,0.25,0.29,24,15,4,19,15
42019,1610612761,TOR,Toronto Raptors,Handoff,Defensive,0.4,11,0.021,0.88,0.43,0.12,0.12,0.08,0.08,0.36,0.5,25,22,9,21,12
42019,1610612745,HOU,Houston Rockets,Handoff,Defensive,0.333,12,0.018,1.0,0.41,0.17,0.12,0.17,0.0,0.46,0.47,24,24,7,17,10
42019,1610612757,POR,Portland Trail Blazers,Handoff,Defensive,0.067,6,0.038,1.154,0.48,0.12,0.04,0.12,0.04,0.5,0.59,26,30,11,23,12
42019,1610612755,PHI,Philadelphia 76ers,Handoff,Defensive,0.0,4,0.051,1.455,0.62,0.32,0.09,0.32,0.14,0.64,0.66,22,32,10,16,6
42019,1610612754,IND,Indiana Pacers,Handoff,Defensive,0.2,4,0.095,1.024,0.42,0.07,0.07,0.07,0.02,0.41,0.53,41,42,15,36,21
42019,1610612762,UTA,Utah Jazz,Handoff,Defensive,0.133,7,0.071,1.058,0.49,0.12,0.1,0.12,0.04,0.48,0.53,52,55,21,43,22
42019,1610612743,DEN,Denver Nuggets,Handoff,Defensive,0.267,19,0.028,1.018,0.45,0.09,0.12,0.11,0.0,0.44,0.53,57,58,20,44,24
42019,1610612749,MIL,Milwaukee Bucks,Handoff,Defensive,0.733,10,0.073,0.716,0.3,0.05,0.1,0.04,0.0,0.31,0.38,81,58,21,69,48
42019,1610612746,LAC,LA Clippers,Handoff,Defensive,0.467,13,0.054,0.855,0.42,0.07,0.16,0.05,0.0,0.39,0.47,76,65,25,59,34
42019,1610612748,MIA,Miami Heat,Handoff,Defensive,0.667,21,0.04,0.728,0.31,0.08,0.14,0.08,0.0,0.32,0.38,92,67,22,72,50
42019,1610612738,BOS,Boston Celtics,Handoff,Defensive,0.6,17,0.063,0.81,0.32,0.09,0.09,0.07,0.02,0.33,0.4,116,94,31,97,66
42019,1610612747,LAL,Los Angeles Lakers,Handoff,Defensive,0.533,21,0.071,0.854,0.35,0.09,0.13,0.08,0.01,0.35,0.44,158,135,44,124,80
