season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2023-24,1631170,Jaime Jaquez Jr.,Jaime,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,32.31666666666667,5,0,4,12,9,11,4,38,2,0,1,6,38.3,1,1,1,1,6011,1678,10547,2282,1867,15780,21168,8224,22003,879,1,6163,906,3902,1,32:19,2023,2024
2023-24,201988,Patty Mills,Patty,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,7.95,0,0,0,0,4,4,4,10,0,0,0,0,2.7,1,1,1,1,22736,11838,10547,10483,19477,6711,8289,8224,4433,8529,1,1,17532,23895,1,7:57,2023,2024
2023-24,1629312,Haywood Highsmith,Haywood,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,24.33333333333333,0,0,0,0,4,6,2,28,0,0,3,0,11.1,1,1,1,1,12577,11838,10547,10483,19477,6711,12634,3984,15765,8529,1,18879,17532,18746,1,24:20,2023,2024
2023-24,1631107,Nikola Jović,Nikola,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,15.95,0,0,0,0,14,9,2,16,0,0,2,0,14.1,1,1,1,1,18709,11838,10547,10483,19477,22368,18269,3984,7720,8529,1,13042,17532,16711,1,15:57,2023,2024
2023-24,1631288,Jamal Cain,Jamal,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,1.8833333333333333,0,0,0,0,2,4,2,2,0,0,1,0,0.0,1,1,1,1,25587,11838,10547,10483,19477,3014,8289,3984,764,8529,1,6163,17532,25245,1,1:53,2023,2024
2023-24,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,19.48333333333333,5,9,0,14,13,14,4,24,1,0,1,2,35.2,1,1,1,1,16206,1678,93,10483,1101,21411,23991,8224,12956,2720,1,6163,6969,4994,1,19:29,2023,2024
2023-24,1628997,Caleb Martin,Caleb,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,23.666666666666668,3,0,4,4,16,14,4,26,1,2,1,2,26.0,1,1,1,1,13096,4217,10547,2282,9856,23990,23991,8224,14321,2720,23757,6163,6969,9246,1,23:40,2023,2024
2023-24,202710,Jimmy Butler III,Jimmy,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,24.4,4,4,2,12,14,13,2,26,0,0,1,4,26.0,1,1,1,1,12524,2703,1960,5516,1867,22368,23235,3984,14321,8529,1,6163,2625,9246,1,24:24,2023,2024
2023-24,1628418,Thomas Bryant,Thomas,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,23.39666666666667,3,7,2,16,5,6,2,24,1,1,1,2,32.5,1,1,1,1,13302,4217,383,5516,648,8718,12634,3984,12956,2720,17336,6163,6969,6040,1,23:24,2023,2024
2023-24,1631214,Alondes Williams,Alondes,1610612748,MIA,Miami Heat,22301189,2024-04-14T00:00:00,MIA vs. TOR,W,1.8833333333333333,0,0,0,2,2,4,2,2,1,0,1,0,4.0,1,1,1,1,25587,11838,10547,10483,13985,3014,8289,3984,764,2720,1,6163,17532,23124,1,1:53,2023,2024
