GAME_ID,GAME_DATE,TEAM,OPPONENT,HOME/AWAY,GAME_WEEK
22100014,2021-10-21,ATL,DAL,HOME,1
22100014,2021-10-21,ATL,DAL,HOME,2
22100027,2021-10-23,ATL,CLE,AWAY,3
22100027,2021-10-23,ATL,CLE,AWAY,4
22100043,2021-10-25,ATL,DET,HOME,5
22100043,2021-10-25,ATL,DET,HOME,6
22100059,2021-10-27,ATL,NOP,AWAY,7
22100059,2021-10-27,ATL,NOP,AWAY,8
22100066,2021-10-28,ATL,WAS,AWAY,9
22100066,2021-10-28,ATL,WAS,AWAY,10
22100082,2021-10-30,ATL,PHI,AWAY,11
22100082,2021-10-30,ATL,PHI,AWAY,12
22100097,2021-11-01,ATL,WAS,HOME,13
22100097,2021-11-01,ATL,WAS,HOME,14
22100113,2021-11-03,ATL,BKN,AWAY,15
22100113,2021-11-03,ATL,BKN,AWAY,16
22100120,2021-11-04,ATL,UTA,HOME,17
22100120,2021-11-04,ATL,UTA,HOME,18
22100137,2021-11-06,ATL,PHX,AWAY,19
22100137,2021-11-06,ATL,PHX,AWAY,20
22100152,2021-11-08,ATL,GSW,AWAY,21
22100152,2021-11-08,ATL,GSW,AWAY,22
22100156,2021-11-09,ATL,UTA,AWAY,23
22100156,2021-11-09,ATL,UTA,AWAY,24
22100182,2021-11-12,ATL,DEN,AWAY,25
22100182,2021-11-12,ATL,DEN,AWAY,26
22100193,2021-11-14,ATL,MIL,HOME,27
22100193,2021-11-14,ATL,MIL,HOME,28
22100202,2021-11-15,ATL,ORL,HOME,29
22100202,2021-11-15,ATL,ORL,HOME,30
22100215,2021-11-17,ATL,BOS,HOME,31
22100215,2021-11-17,ATL,BOS,HOME,32
22100242,2021-11-20,ATL,CHA,HOME,33
22100242,2021-11-20,ATL,CHA,HOME,34
22100255,2021-11-22,ATL,OKC,HOME,35
22100255,2021-11-22,ATL,OKC,HOME,36
22100277,2021-11-24,ATL,SAS,AWAY,37
22100277,2021-11-24,ATL,SAS,AWAY,38
22100285,2021-11-26,ATL,MEM,AWAY,39
22100285,2021-11-26,ATL,MEM,AWAY,40
22100293,2021-11-27,ATL,NYK,HOME,41
22100293,2021-11-27,ATL,NYK,HOME,42
22100319,2021-12-01,ATL,IND,AWAY,43
22100319,2021-12-01,ATL,IND,AWAY,44
22100335,2021-12-03,ATL,PHI,HOME,45
22100335,2021-12-03,ATL,PHI,HOME,46
22100350,2021-12-05,ATL,CHA,HOME,47
22100350,2021-12-05,ATL,CHA,HOME,48
22100359,2021-12-06,ATL,MIN,AWAY,49
22100359,2021-12-06,ATL,MIN,AWAY,50
22100384,2021-12-10,ATL,BKN,HOME,51
22100384,2021-12-10,ATL,BKN,HOME,52
22100407,2021-12-13,ATL,HOU,HOME,53
22100407,2021-12-13,ATL,HOU,HOME,54
22100418,2021-12-15,ATL,ORL,AWAY,55
22100418,2021-12-15,ATL,ORL,AWAY,56
22100434,2021-12-17,ATL,DEN,HOME,57
22100434,2021-12-17,ATL,DEN,HOME,58
22100470,2021-12-22,ATL,ORL,HOME,59
22100470,2021-12-22,ATL,ORL,HOME,60
22100478,2021-12-23,ATL,PHI,AWAY,61
22100478,2021-12-23,ATL,PHI,AWAY,62
22100488,2021-12-25,ATL,NYK,AWAY,63
22100488,2021-12-25,ATL,NYK,AWAY,64
22100502,2021-12-27,ATL,CHI,HOME,65
22100502,2021-12-27,ATL,CHI,HOME,66
22100519,2021-12-29,ATL,CHI,AWAY,67
22100519,2021-12-29,ATL,CHI,AWAY,68
22100533,2021-12-31,ATL,CLE,AWAY,69
22100533,2021-12-31,ATL,CLE,AWAY,70
22100560,2022-01-03,ATL,POR,AWAY,71
22100560,2022-01-03,ATL,POR,AWAY,72
22100577,2022-01-05,ATL,SAC,AWAY,73
22100577,2022-01-05,ATL,SAC,AWAY,74
22100589,2022-01-07,ATL,LAL,AWAY,75
22100589,2022-01-07,ATL,LAL,AWAY,76
22100597,2022-01-09,ATL,LAC,AWAY,77
22100597,2022-01-09,ATL,LAC,AWAY,78
22100621,2022-01-12,ATL,MIA,HOME,79
22100621,2022-01-12,ATL,MIA,HOME,80
22100636,2022-01-14,ATL,MIA,AWAY,81
22100636,2022-01-14,ATL,MIA,AWAY,82
