GAME_ID,GAME_DATE,TEAM,OPPONENT,HOME/AWAY,ROUND,GAME_NO_IN_SERIES
42100155,2022-04-26,MEM,MIN,HOME,RND1,10
42100156,2022-04-29,MEM,MIN,AWAY,RND1,11
42100156,2022-04-29,MEM,MIN,AWAY,RND1,12
42100231,2022-05-01,MEM,GSW,HOME,SF,1
42100231,2022-05-01,MEM,GSW,HOME,SF,2
42100232,2022-05-03,MEM,GSW,HOME,SF,3
42100232,2022-05-03,MEM,GSW,HOME,SF,4
42100233,2022-05-07,MEM,GSW,AWAY,SF,5
42100233,2022-05-07,MEM,GSW,AWAY,SF,6
42100234,2022-05-09,MEM,GSW,AWAY,SF,7
42100234,2022-05-09,MEM,GSW,AWAY,SF,8
42100235,2022-05-11,MEM,GSW,HOME,SF,9
42100235,2022-05-11,MEM,GSW,HOME,SF,10
42100236,2022-05-13,MEM,GSW,AWAY,SF,11
42100236,2022-05-13,MEM,GSW,AWAY,SF,12
42100101,2022-04-17,MIA,ATL,HOME,RND1,1
42100101,2022-04-17,MIA,ATL,HOME,RND1,2
42100102,2022-04-19,MIA,ATL,HOME,RND1,3
42100102,2022-04-19,MIA,ATL,HOME,RND1,4
42100103,2022-04-22,MIA,ATL,AWAY,RND1,5
42100103,2022-04-22,MIA,ATL,AWAY,RND1,6
42100104,2022-04-24,MIA,ATL,AWAY,RND1,7
42100104,2022-04-24,MIA,ATL,AWAY,RND1,8
42100105,2022-04-26,MIA,ATL,HOME,RND1,9
42100105,2022-04-26,MIA,ATL,HOME,RND1,10
42100201,2022-05-02,MIA,PHI,HOME,SF,1
42100201,2022-05-02,MIA,PHI,HOME,SF,2
42100202,2022-05-04,MIA,PHI,HOME,SF,3
42100202,2022-05-04,MIA,PHI,HOME,SF,4
42100203,2022-05-06,MIA,PHI,AWAY,SF,5
42100203,2022-05-06,MIA,PHI,AWAY,SF,6
42100204,2022-05-08,MIA,PHI,AWAY,SF,7
42100204,2022-05-08,MIA,PHI,AWAY,SF,8
42100205,2022-05-10,MIA,PHI,HOME,SF,9
42100205,2022-05-10,MIA,PHI,HOME,SF,10
42100206,2022-05-12,MIA,PHI,AWAY,SF,11
42100206,2022-05-12,MIA,PHI,AWAY,SF,12
42100301,2022-05-17,MIA,BOS,HOME,CONF,1
42100301,2022-05-17,MIA,BOS,HOME,CONF,2
42100302,2022-05-19,MIA,BOS,HOME,CONF,3
42100302,2022-05-19,MIA,BOS,HOME,CONF,4
42100303,2022-05-21,MIA,BOS,AWAY,CONF,5
42100303,2022-05-21,MIA,BOS,AWAY,CONF,6
42100304,2022-05-23,MIA,BOS,AWAY,CONF,7
42100304,2022-05-23,MIA,BOS,AWAY,CONF,8
42100305,2022-05-25,MIA,BOS,HOME,CONF,9
42100305,2022-05-25,MIA,BOS,HOME,CONF,10
42100306,2022-05-27,MIA,BOS,AWAY,CONF,11
42100306,2022-05-27,MIA,BOS,AWAY,CONF,12
42100307,2022-05-29,MIA,BOS,HOME,CONF,13
42100307,2022-05-29,MIA,BOS,HOME,CONF,14
42100121,2022-04-17,MIL,CHI,HOME,RND1,1
42100121,2022-04-17,MIL,CHI,HOME,RND1,2
42100122,2022-04-20,MIL,CHI,HOME,RND1,3
42100122,2022-04-20,MIL,CHI,HOME,RND1,4
42100123,2022-04-22,MIL,CHI,AWAY,RND1,5
42100123,2022-04-22,MIL,CHI,AWAY,RND1,6
42100124,2022-04-24,MIL,CHI,AWAY,RND1,7
42100124,2022-04-24,MIL,CHI,AWAY,RND1,8
42100125,2022-04-27,MIL,CHI,HOME,RND1,9
42100125,2022-04-27,MIL,CHI,HOME,RND1,10
42100211,2022-05-01,MIL,BOS,AWAY,SF,1
42100211,2022-05-01,MIL,BOS,AWAY,SF,2
42100212,2022-05-03,MIL,BOS,AWAY,SF,3
42100212,2022-05-03,MIL,BOS,AWAY,SF,4
42100213,2022-05-07,MIL,BOS,HOME,SF,5
42100213,2022-05-07,MIL,BOS,HOME,SF,6
42100214,2022-05-09,MIL,BOS,HOME,SF,7
42100214,2022-05-09,MIL,BOS,HOME,SF,8
42100215,2022-05-11,MIL,BOS,AWAY,SF,9
42100215,2022-05-11,MIL,BOS,AWAY,SF,10
42100216,2022-05-13,MIL,BOS,HOME,SF,11
42100216,2022-05-13,MIL,BOS,HOME,SF,12
42100217,2022-05-15,MIL,BOS,AWAY,SF,13
42100217,2022-05-15,MIL,BOS,AWAY,SF,14
42100151,2022-04-16,MIN,MEM,AWAY,RND1,1
42100151,2022-04-16,MIN,MEM,AWAY,RND1,2
42100152,2022-04-19,MIN,MEM,AWAY,RND1,3
42100152,2022-04-19,MIN,MEM,AWAY,RND1,4
42100153,2022-04-21,MIN,MEM,HOME,RND1,5
42100153,2022-04-21,MIN,MEM,HOME,RND1,6
42100154,2022-04-23,MIN,MEM,HOME,RND1,7
42100154,2022-04-23,MIN,MEM,HOME,RND1,8
42100155,2022-04-26,MIN,MEM,AWAY,RND1,9
42100155,2022-04-26,MIN,MEM,AWAY,RND1,10
42100156,2022-04-29,MIN,MEM,HOME,RND1,11
42100156,2022-04-29,MIN,MEM,HOME,RND1,12
42100141,2022-04-17,NOP,PHX,AWAY,RND1,1
42100141,2022-04-17,NOP,PHX,AWAY,RND1,2
42100142,2022-04-19,NOP,PHX,AWAY,RND1,3
42100142,2022-04-19,NOP,PHX,AWAY,RND1,4
42100143,2022-04-22,NOP,PHX,HOME,RND1,5
42100143,2022-04-22,NOP,PHX,HOME,RND1,6
42100144,2022-04-24,NOP,PHX,HOME,RND1,7
42100144,2022-04-24,NOP,PHX,HOME,RND1,8
42100145,2022-04-26,NOP,PHX,AWAY,RND1,9
42100145,2022-04-26,NOP,PHX,AWAY,RND1,10
42100146,2022-04-28,NOP,PHX,HOME,RND1,11
42100146,2022-04-28,NOP,PHX,HOME,RND1,12
42100131,2022-04-16,PHI,TOR,HOME,RND1,1
42100131,2022-04-16,PHI,TOR,HOME,RND1,2
42100132,2022-04-18,PHI,TOR,HOME,RND1,3
42100132,2022-04-18,PHI,TOR,HOME,RND1,4
42100133,2022-04-20,PHI,TOR,AWAY,RND1,5
42100133,2022-04-20,PHI,TOR,AWAY,RND1,6
42100134,2022-04-23,PHI,TOR,AWAY,RND1,7
42100134,2022-04-23,PHI,TOR,AWAY,RND1,8
42100135,2022-04-25,PHI,TOR,HOME,RND1,9
42100135,2022-04-25,PHI,TOR,HOME,RND1,10
42100136,2022-04-28,PHI,TOR,AWAY,RND1,11
42100136,2022-04-28,PHI,TOR,AWAY,RND1,12
42100201,2022-05-02,PHI,MIA,AWAY,SF,1
42100201,2022-05-02,PHI,MIA,AWAY,SF,2
42100202,2022-05-04,PHI,MIA,AWAY,SF,3
42100202,2022-05-04,PHI,MIA,AWAY,SF,4
42100203,2022-05-06,PHI,MIA,HOME,SF,5
42100203,2022-05-06,PHI,MIA,HOME,SF,6
42100204,2022-05-08,PHI,MIA,HOME,SF,7
42100204,2022-05-08,PHI,MIA,HOME,SF,8
42100205,2022-05-10,PHI,MIA,AWAY,SF,9
42100205,2022-05-10,PHI,MIA,AWAY,SF,10
42100206,2022-05-12,PHI,MIA,HOME,SF,11
42100206,2022-05-12,PHI,MIA,HOME,SF,12
42100141,2022-04-17,PHX,NOP,HOME,RND1,1
42100141,2022-04-17,PHX,NOP,HOME,RND1,2
42100142,2022-04-19,PHX,NOP,HOME,RND1,3
42100142,2022-04-19,PHX,NOP,HOME,RND1,4
42100143,2022-04-22,PHX,NOP,AWAY,RND1,5
42100143,2022-04-22,PHX,NOP,AWAY,RND1,6
42100144,2022-04-24,PHX,NOP,AWAY,RND1,7
42100144,2022-04-24,PHX,NOP,AWAY,RND1,8
42100145,2022-04-26,PHX,NOP,HOME,RND1,9
42100145,2022-04-26,PHX,NOP,HOME,RND1,10
42100146,2022-04-28,PHX,NOP,AWAY,RND1,11
42100146,2022-04-28,PHX,NOP,AWAY,RND1,12
42100221,2022-05-02,PHX,DAL,HOME,SF,1
42100221,2022-05-02,PHX,DAL,HOME,SF,2
42100222,2022-05-04,PHX,DAL,HOME,SF,3
42100222,2022-05-04,PHX,DAL,HOME,SF,4
42100223,2022-05-06,PHX,DAL,AWAY,SF,5
42100223,2022-05-06,PHX,DAL,AWAY,SF,6
42100224,2022-05-08,PHX,DAL,AWAY,SF,7
42100224,2022-05-08,PHX,DAL,AWAY,SF,8
42100225,2022-05-10,PHX,DAL,HOME,SF,9
42100225,2022-05-10,PHX,DAL,HOME,SF,10
42100226,2022-05-12,PHX,DAL,AWAY,SF,11
42100226,2022-05-12,PHX,DAL,AWAY,SF,12
42100227,2022-05-15,PHX,DAL,HOME,SF,13
42100227,2022-05-15,PHX,DAL,HOME,SF,14
42100131,2022-04-16,TOR,PHI,AWAY,RND1,1
42100131,2022-04-16,TOR,PHI,AWAY,RND1,2
42100132,2022-04-18,TOR,PHI,AWAY,RND1,3
42100132,2022-04-18,TOR,PHI,AWAY,RND1,4
42100133,2022-04-20,TOR,PHI,HOME,RND1,5
42100133,2022-04-20,TOR,PHI,HOME,RND1,6
42100134,2022-04-23,TOR,PHI,HOME,RND1,7
42100134,2022-04-23,TOR,PHI,HOME,RND1,8
42100135,2022-04-25,TOR,PHI,AWAY,RND1,9
42100135,2022-04-25,TOR,PHI,AWAY,RND1,10
42100136,2022-04-28,TOR,PHI,HOME,RND1,11
42100136,2022-04-28,TOR,PHI,HOME,RND1,12
42100171,2022-04-16,UTA,DAL,AWAY,RND1,1
42100171,2022-04-16,UTA,DAL,AWAY,RND1,2
42100172,2022-04-18,UTA,DAL,AWAY,RND1,3
42100172,2022-04-18,UTA,DAL,AWAY,RND1,4
42100173,2022-04-21,UTA,DAL,HOME,RND1,5
42100173,2022-04-21,UTA,DAL,HOME,RND1,6
42100174,2022-04-23,UTA,DAL,HOME,RND1,7
42100174,2022-04-23,UTA,DAL,HOME,RND1,8
42100175,2022-04-25,UTA,DAL,AWAY,RND1,9
42100175,2022-04-25,UTA,DAL,AWAY,RND1,10
42100176,2022-04-28,UTA,DAL,HOME,RND1,11
42100176,2022-04-28,UTA,DAL,HOME,RND1,12
