close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1627751,Jakob Poeltl,1610612759,SAS,C,26.0,68,68,1.0,9.1,19.34,0.471,0.489,-0.018
1627749,Dejounte Murray,1610612759,SAS,G,25.0,68,68,1.0,6.31,12.9,0.489,0.465,0.025
1628380,Zach Collins,1610612759,SAS,F-C,24.0,28,28,1.0,5.71,12.11,0.472,0.485,-0.014
1629640,Keldon Johnson,1610612759,SAS,F-G,22.0,75,75,1.0,5.53,12.11,0.457,0.461,-0.004
1630170,Devin Vassell,1610612759,SAS,G-F,21.0,71,71,1.0,4.38,9.14,0.479,0.459,0.021
1630563,Joshua Primo,1610612759,SAS,G,19.0,48,48,1.0,4.19,9.06,0.462,0.449,0.013
203926,Doug McDermott,1610612759,SAS,F,30.0,51,51,1.0,4.18,8.1,0.516,0.453,0.063
1626196,Josh Richardson,1610612759,SAS,G,28.0,65,65,1.0,3.77,8.08,0.467,0.444,0.022
1630200,Tre Jones,1610612759,SAS,G,22.0,64,64,1.0,3.3,7.34,0.449,0.444,0.005
1629022,Lonnie Walker IV,1610612759,SAS,G-F,23.0,70,70,1.0,3.13,7.16,0.437,0.454,-0.016
1628966,Keita Bates-Diop,1610612759,SAS,F,26.0,57,57,1.0,3.16,7.04,0.449,0.453,-0.004
1629111,Jock Landale,1610612759,SAS,C,26.0,48,48,1.0,3.04,7.0,0.435,0.472,-0.038
204020,Tyler Johnson,1610612759,SAS,G,30.0,6,6,1.0,3.67,6.0,0.611,0.438,0.173
1629641,Romeo Langford,1610612759,SAS,G-F,22.0,46,46,1.0,1.96,5.07,0.386,0.446,-0.06
1629719,Devontae Cacok,1610612759,SAS,F,25.0,12,12,1.0,1.92,3.92,0.489,0.442,0.047
1630218,Robert Woodard II,1610612759,SAS,F,22.0,6,6,1.0,1.5,3.0,0.5,0.453,0.047
1630580,Joe Wieskamp,1610612759,SAS,G-F,22.0,19,19,1.0,1.68,3.0,0.561,0.428,0.133
1628537,Jaylen Morris,1610612759,SAS,G,26.0,3,3,1.0,0.67,2.0,0.333,0.443,-0.109
