season_id,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx,season,season_start,season_end
42016,1610612759,SAS,San Antonio Spurs,OffRebound,Offensive,0.733,16,0.072,1.095,0.575,0.111,0.071,0.095,0.024,0.556,0.575,126,138,61,106,45,2016-17,2016,2017
42016,1610612739,CLE,Cleveland Cavaliers,OffRebound,Offensive,0.4,18,0.048,0.978,0.486,0.12,0.076,0.098,0.0,0.511,0.5,92,90,36,74,38,2016-17,2016,2017
42016,1610612738,BOS,Boston Celtics,OffRebound,Offensive,0.571,18,0.043,1.0,0.545,0.085,0.122,0.098,0.024,0.5,0.545,82,82,36,66,30,2016-17,2016,2017
42016,1610612764,WAS,Washington Wizards,OffRebound,Offensive,0.667,13,0.051,1.014,0.485,0.096,0.014,0.082,0.014,0.521,0.485,73,74,32,66,34,2016-17,2016,2017
42016,1610612744,GSW,Golden State Warriors,OffRebound,Offensive,0.267,17,0.036,0.956,0.474,0.103,0.074,0.088,0.015,0.485,0.474,68,65,27,57,30,2016-17,2016,2017
42016,1610612745,HOU,Houston Rockets,OffRebound,Offensive,0.8,11,0.044,1.113,0.643,0.075,0.113,0.094,0.0,0.566,0.643,53,59,27,42,15,2016-17,2016,2017
42016,1610612741,CHI,Chicago Bulls,OffRebound,Offensive,0.467,6,0.087,0.982,0.531,0.018,0.091,0.018,0.0,0.491,0.531,55,54,26,49,23,2016-17,2016,2017
42016,1610612762,UTA,Utah Jazz,OffRebound,Offensive,0.933,11,0.036,1.256,0.714,0.256,0.077,0.205,0.051,0.667,0.732,39,49,20,28,8,2016-17,2016,2017
42016,1610612760,OKC,Oklahoma City Thunder,OffRebound,Offensive,1.0,5,0.047,1.385,0.75,0.038,0.077,0.038,0.038,0.692,0.75,26,36,18,24,6,2016-17,2016,2017
42016,1610612737,ATL,Atlanta Hawks,OffRebound,Offensive,0.2,6,0.06,0.878,0.407,0.317,0.098,0.293,0.073,0.488,0.407,41,36,11,27,16,2016-17,2016,2017
42016,1610612746,LAC,LA Clippers,OffRebound,Offensive,0.333,7,0.047,0.97,0.478,0.212,0.091,0.182,0.0,0.545,0.478,33,32,11,23,12,2016-17,2016,2017
42016,1610612757,POR,Portland Trail Blazers,OffRebound,Offensive,0.867,4,0.056,1.154,0.571,0.154,0.038,0.115,0.0,0.577,0.571,26,30,12,21,9,2016-17,2016,2017
42016,1610612761,TOR,Toronto Raptors,OffRebound,Offensive,0.133,10,0.034,0.8,0.448,0.029,0.143,0.029,0.0,0.4,0.448,35,28,13,29,16,2016-17,2016,2017
42016,1610612763,MEM,Memphis Grizzlies,OffRebound,Offensive,0.571,6,0.045,1.0,0.5,0.077,0.077,0.077,0.0,0.5,0.545,26,26,11,22,11,2016-17,2016,2017
42016,1610612749,MIL,Milwaukee Bucks,OffRebound,Offensive,0.0,6,0.056,0.588,0.241,0.147,0.029,0.118,0.029,0.324,0.241,34,20,7,29,22,2016-17,2016,2017
42016,1610612754,IND,Indiana Pacers,OffRebound,Offensive,0.067,4,0.053,0.739,0.381,0.043,0.087,0.043,0.043,0.348,0.381,23,17,8,21,13,2016-17,2016,2017
